,person,cantidad_checkouts,cantidad_conversions,tasa_cc,cantidad_lead,cantidad_searchs,month_moda,favorite_device_Computer,favorite_device_Smartphone,favorite_device_Tablet,favorite_device_Unknown
7416,24fa2a20,3.0,,,,,5,1,0,0,0
7417,3ede28e2,1.0,,,,,5,1,0,0,0
7418,86b14efc,1.0,,,,,5,1,0,0,0
7419,91106305,1.0,,,,,5,1,0,0,0
7420,16319654,3.0,1.0,0.3333333333333333,,,5,1,0,0,0
7421,e5b81660,3.0,,,,,5,1,0,0,0
7422,e1885cc3,1.0,,,,,5,0,1,0,0
7423,5e9a9248,1.0,,,,,5,1,0,0,0
7424,e1e640c1,1.0,,,,1.0,5,0,1,0,0
7425,ecaa75b4,1.0,,,,,5,0,1,0,0
7426,64953123,1.0,,,,2.0,5,0,1,0,0
7427,bbbae6b8,1.0,,,,,5,0,1,0,0
7428,4dfd3d22,1.0,,,,,5,0,1,0,0
7429,5f47b973,1.0,,,,,5,0,0,0,0
7430,99cff5e9,3.0,1.0,0.3333333333333333,,11.0,5,1,0,0,0
7431,9b8acf82,1.0,2.0,2.0,,8.0,5,0,1,0,0
7432,877fed98,1.0,,,,,5,0,1,0,0
7433,717f2401,2.0,,,,,5,0,1,0,0
7434,166b4519,1.0,1.0,1.0,,1.0,5,1,0,0,0
7435,df6563ba,,,,,4.0,4,0,1,0,0
7436,8c935e32,,,,,,5,0,1,0,0
7437,cc24a184,1.0,,,,,5,0,1,0,0
7438,bb81e329,3.0,1.0,0.3333333333333333,,,5,1,0,0,0
7439,a3af00a3,1.0,,,,,5,0,1,0,0
7440,e992aeec,1.0,,,,,5,0,1,0,0
7441,244f6e26,1.0,,,,,5,1,0,0,0
7442,f4973f27,1.0,,,,,5,0,1,0,0
7443,0a5c3448,1.0,,,,,5,0,1,0,0
7444,1288f270,4.0,1.0,0.25,,111.0,5,0,1,0,0
7445,abaae76a,2.0,,,,1.0,5,0,1,0,0
7446,81a14b69,,,,,3.0,5,0,1,0,0
7447,08f86ef6,,,,,,5,0,1,0,0
7448,cd96b71c,1.0,,,,,5,1,0,0,0
7449,e2aad21c,1.0,,,,2.0,5,0,0,0,1
7450,268aec1f,1.0,,,,,5,0,1,0,0
7451,46f87f66,1.0,,,,,5,0,1,0,0
7452,b41cf25f,1.0,,,,,5,1,0,0,0
7453,5feeaaa0,1.0,,,,,5,0,1,0,0
7454,9f77fc0b,,,,,,5,0,1,0,0
7455,1826e40f,1.0,,,,,5,0,1,0,0
7456,e85fa676,1.0,,,,3.0,5,0,1,0,0
7457,dce1e068,1.0,,,,,5,1,0,0,0
7458,46052a08,1.0,,,,4.0,5,1,0,0,0
7459,5f39ab28,3.0,,,,8.0,5,1,0,0,0
7460,6220d50e,1.0,,,,,5,0,1,0,0
7461,e637a01b,,,,,,5,1,0,0,0
7462,b96811bc,1.0,,,,,5,0,1,0,0
7463,ffda14ca,1.0,,,,,5,1,0,0,0
7464,5a91b14e,2.0,,,,,5,1,0,0,0
7465,d7376b38,1.0,,,,,5,0,1,0,0
7466,be0d9691,1.0,,,,,5,0,1,0,0
7467,5a91a247,1.0,,,,,5,1,0,0,0
7468,605ebdf0,1.0,,,,,5,0,1,0,0
7469,134ece02,1.0,,,,9.0,5,0,1,0,0
7470,1c7b7438,3.0,1.0,0.3333333333333333,,,4,0,1,0,0
7471,c9bb360f,1.0,,,,,5,0,1,0,0
7472,d42f6338,1.0,,,,,5,1,0,0,0
7473,b66d4c2e,2.0,1.0,0.5,,,5,1,0,0,0
7474,008b4a48,1.0,,,,2.0,5,1,0,0,0
7475,e3b03011,1.0,,,,,5,1,0,0,0
7476,0db07b6d,1.0,,,,,5,1,0,0,0
7477,a7353c30,1.0,,,,,5,1,0,0,0
7478,5486c517,1.0,,,,,5,0,1,0,0
7479,4428a8a2,1.0,,,,,5,1,0,0,0
7480,b3d23c73,,,,,,5,1,0,0,0
7481,fe7a39b4,1.0,,,,,5,0,1,0,0
7482,b0f9723e,1.0,,,,,5,0,1,0,0
7483,11e7fbb4,1.0,,,,,5,0,1,0,0
7484,57c4af6f,1.0,,,,,5,1,0,0,0
7485,3d5685d3,1.0,,,,,5,1,0,0,0
7486,902b9742,1.0,,,,1.0,5,0,1,0,0
7487,3829e704,3.0,,,,12.0,5,0,1,0,0
7488,3ad1cd2d,1.0,,,,,5,0,1,0,0
7489,dfa292c2,,,,,1.0,5,1,0,0,0
7490,e503af87,1.0,,,,,5,1,0,0,0
7491,4e11bf67,1.0,,,,,5,0,1,0,0
7492,79339589,7.0,,,,,5,1,0,0,0
7493,c7bd20e9,14.0,,,,,1,0,1,0,0
7494,54d60b2e,2.0,,,,14.0,2,0,1,0,0
7495,45d1f5b5,5.0,1.0,0.2,,2.0,5,0,1,0,0
7496,651814af,1.0,,,,,5,1,0,0,0
7497,fc8991e2,1.0,1.0,1.0,,2.0,5,1,0,0,0
7498,88276e4c,1.0,,,1.0,,5,1,0,0,0
7499,33212c69,1.0,,,,,5,1,0,0,0
7500,8abb4615,1.0,,,,,5,0,1,0,0
7501,57de9fb3,2.0,1.0,0.5,,,3,1,0,0,0
7502,fde3a67e,1.0,,,,,5,0,1,0,0
7503,288e0c71,1.0,,,,,5,0,1,0,0
7504,90e2c7b3,1.0,,,,,5,0,1,0,0
7505,89e5a064,2.0,,,,,5,1,0,0,0
7506,bd20a656,1.0,,,,,5,0,1,0,0
7507,f096c15e,1.0,,,,,5,1,0,0,0
7508,fe3a1717,1.0,,,,,5,1,0,0,0
7509,280cdbfc,1.0,,,,,5,0,1,0,0
7510,9e185084,1.0,,,,,5,1,0,0,0
7511,9c11d322,1.0,,,,,5,0,1,0,0
7512,d6f2f1ea,1.0,,,,2.0,5,1,0,0,0
7513,8315da25,2.0,,,,,5,1,0,0,0
7514,4418ba71,1.0,,,,,5,1,0,0,0
7515,9b711126,1.0,,,,,5,0,1,0,0
7516,3f2cee68,,,,,6.0,4,0,1,0,0
7517,56b570e3,1.0,,,,,5,0,1,0,0
7518,de081700,2.0,1.0,0.5,,4.0,4,1,0,0,0
7519,557437cc,,,,,,1,1,0,0,0
7520,66946a2c,,,,,,5,1,0,0,0
7521,9eeb6258,1.0,,,,,5,0,1,0,0
7522,85a82691,1.0,,,,,5,0,1,0,0
7523,6a038dc1,1.0,,,,,5,0,1,0,0
7524,6c647d3a,2.0,,,,,5,1,0,0,0
7525,610a3000,1.0,,,,,5,1,0,0,0
7526,76248b22,1.0,1.0,1.0,,,5,0,1,0,0
7527,9d2625f6,1.0,,,,,5,0,1,0,0
7528,f901f9dc,2.0,1.0,0.5,,,5,1,0,0,0
7529,4c827b99,1.0,1.0,1.0,,,5,1,0,0,0
7530,948c448b,9.0,,,,42.0,5,0,1,0,0
7531,909cec27,1.0,,,,,5,0,1,0,0
7532,7956fa0f,2.0,,,,2.0,5,1,0,0,0
7533,7ea31284,1.0,,,,,5,1,0,0,0
7534,63c3e954,1.0,,,,,5,0,1,0,0
7535,af26240e,1.0,,,,,5,1,0,0,0
7536,28d60901,1.0,,,,7.0,5,1,0,0,0
7537,a8492e11,1.0,1.0,1.0,,,5,0,1,0,0
7538,cf44d627,1.0,,,,,5,0,1,0,0
7539,9153d9ed,1.0,,,,,5,1,0,0,0
7540,f773d78e,1.0,1.0,1.0,,,5,1,0,0,0
7541,36b70f66,1.0,,,,,5,1,0,0,0
7542,aecc1543,2.0,,,,,5,0,1,0,0
7543,4467298f,1.0,,,,,5,0,0,0,0
7544,d50b816f,,,,,,5,0,0,0,0
7545,f1bdcbdb,12.0,2.0,0.16666666666666666,,,5,0,0,1,0
7546,a27e9214,1.0,,,,,5,1,0,0,0
7547,9f4f7722,16.0,2.0,0.125,,5.0,5,1,0,0,0
7548,2389058f,1.0,1.0,1.0,,,5,1,0,0,0
7549,1b9d55a0,,,,,,5,0,1,0,0
7550,69065eda,1.0,,,,,5,0,1,0,0
7551,3f858128,1.0,,,,,5,0,1,0,0
7552,27429d02,1.0,,,,,5,1,0,0,0
7553,ef77c3a7,9.0,,,,,5,0,1,0,0
7554,26d1f770,1.0,,,,,5,0,1,0,0
7555,cc500d85,1.0,,,,,5,0,1,0,0
7556,73c8169b,,,,,,5,1,0,0,0
7557,fe0952f5,1.0,,,,4.0,5,0,1,0,0
7558,a45db1b8,1.0,,,,,5,1,0,0,0
7559,dc242cfa,1.0,,,,2.0,5,0,1,0,0
7560,e090649a,1.0,,,,,5,0,1,0,0
7561,38f50a21,2.0,,,,,5,1,0,0,0
7562,ee6f927b,1.0,,,,,5,0,1,0,0
7563,9169dffa,1.0,1.0,1.0,,,5,1,0,0,0
7564,0bbc2081,4.0,,,,,5,0,1,0,0
7565,1db0efa0,1.0,,,,124.0,5,0,1,0,0
7566,1c817b5d,2.0,,,,6.0,5,0,1,0,0
7567,098c4338,1.0,1.0,1.0,,,5,1,0,0,0
7568,4d45fd4f,1.0,,,,,5,0,0,0,0
7569,9ff37692,6.0,1.0,0.16666666666666666,,,5,0,1,0,0
7570,abdacf0c,1.0,,,,,5,0,1,0,0
7571,c0b5fa94,,,,,,5,0,1,0,0
7572,c84a39e9,1.0,,,,,5,0,1,0,0
7573,a5dcb933,1.0,,,,,5,0,1,0,0
7574,b4432370,5.0,2.0,0.4,,1.0,2,0,1,0,0
7575,9b85eb8d,1.0,,,,,5,0,1,0,0
7576,2e40d9fc,,,,,,5,0,1,0,0
7577,2f5c9cce,,,,,,5,1,0,0,0
7578,9ff66ecc,4.0,1.0,0.25,,,5,1,0,0,0
7579,04d9cb0e,1.0,,,,,5,1,0,0,0
7580,55e9aa0c,7.0,,,,,3,0,1,0,0
7581,6c35ca87,2.0,,,,,5,0,1,0,0
7582,7350d6c7,,,,,,4,1,0,0,0
7583,a51fdb83,1.0,,,,1.0,5,0,1,0,0
7584,725fe43b,1.0,,,,,5,0,1,0,0
7585,9b2076c7,,,,,,5,0,1,0,0
7586,15a77fe2,,,,,,5,0,1,0,0
7587,4115546b,5.0,2.0,0.4,7.0,,2,0,1,0,0
7588,e5f5a1c2,,,,,,5,0,1,0,0
7589,438e616e,1.0,,,,,5,1,0,0,0
7590,0c96825c,1.0,,,,,5,1,0,0,0
7591,087e56be,1.0,,,,,5,1,0,0,0
7592,d22c82d7,1.0,,,,,5,0,1,0,0
7593,d11fea74,1.0,,,,1.0,5,1,0,0,0
7594,6e49e51d,1.0,,,,,2,1,0,0,0
7595,323bd6e3,1.0,,,,,5,1,0,0,0
7596,766658f6,1.0,,,,,5,0,1,0,0
7597,6e7a92e6,2.0,1.0,0.5,,1.0,5,1,0,0,0
7598,f180e3b2,1.0,1.0,1.0,,,5,0,1,0,0
7599,2625f275,3.0,2.0,0.6666666666666666,,,5,0,1,0,0
7600,02417ee2,4.0,1.0,0.25,,,5,1,0,0,0
7601,d62d310a,1.0,,,,,5,1,0,0,0
7602,3f5905d4,1.0,,,,3.0,5,0,1,0,0
7603,0efbfd42,1.0,,,,,5,0,1,0,0
7604,980fd579,1.0,,,,,5,0,1,0,0
7605,f14ef73e,1.0,,,,,5,1,0,0,0
7606,ffd9756a,1.0,,,,,5,0,1,0,0
7607,0dfd8e90,1.0,,,,2.0,5,1,0,0,0
7608,d470080a,6.0,1.0,0.16666666666666666,,11.0,5,1,0,0,0
7609,6a1d915b,1.0,,,,,5,0,1,0,0
7610,ddc62375,,,,,,5,0,1,0,0
7611,ccabb597,4.0,,,,,5,1,0,0,0
7612,41c3258d,,,,,16.0,5,0,1,0,0
7613,efc2e024,1.0,,,,,5,1,0,0,0
7614,e410fd24,1.0,,,,20.0,5,0,1,0,0
7615,0fd9e6a2,3.0,,,,,5,1,0,0,0
7616,7e98de83,1.0,,,,,5,0,1,0,0
7617,13b74a0a,1.0,,,,,5,1,0,0,0
7618,50c80501,1.0,,,,,5,0,1,0,0
7619,1566cc6e,1.0,,,,,5,0,1,0,0
7620,79c903db,4.0,,,,,5,0,1,0,0
7621,aa2cb01c,1.0,,,,,5,0,1,0,0
7622,49f8894b,3.0,8.0,2.6666666666666665,,4.0,5,0,1,0,0
7623,6daf6dc7,2.0,1.0,0.5,,,5,0,1,0,0
7624,5ef611ac,,,,,,3,1,0,0,0
7625,41a68534,1.0,,,,,5,1,0,0,0
7626,1b7918eb,1.0,,,,,5,0,1,0,0
7627,cfdf4039,1.0,,,,,5,0,0,0,0
7628,5f1b69a1,1.0,,,,,5,0,1,0,0
7629,558032b4,1.0,,,,,5,0,1,0,0
7630,b962c153,2.0,,,,11.0,5,0,1,0,0
7631,ac61d9c4,1.0,,,,,5,0,1,0,0
7632,732c0350,2.0,,,,,5,1,0,0,0
7633,33fc9cf8,3.0,1.0,0.3333333333333333,,16.0,5,0,1,0,0
7634,a3e172c7,2.0,,,,,5,1,0,0,0
7635,e9fcc417,1.0,,,,,5,0,0,1,0
7636,2a6520b6,8.0,1.0,0.125,,,4,0,0,1,0
7637,b7b7f3dd,1.0,,,,,5,1,0,0,0
7638,a63a69a1,1.0,,,,,5,0,1,0,0
7639,9b91b3fd,2.0,,,,,5,0,1,0,0
7640,7ae6258d,4.0,,,,,5,1,0,0,0
7641,54962f61,1.0,1.0,1.0,,,5,1,0,0,0
7642,b2f21afd,1.0,1.0,1.0,1.0,,5,1,0,0,0
7643,4c777618,1.0,1.0,1.0,,1.0,5,0,1,0,0
7644,e50a4c1f,2.0,,,,2.0,5,0,1,0,0
7645,c89c5093,3.0,,,,17.0,5,0,1,0,0
7646,ccf967bd,1.0,,,,,5,0,1,0,0
7647,41c530ab,3.0,2.0,0.6666666666666666,,1.0,5,1,0,0,0
7648,6f4782bc,1.0,,,,,5,0,1,0,0
7649,f7e844bd,1.0,,,,,5,0,1,0,0
7650,fb2024e9,5.0,1.0,0.2,,1.0,5,1,0,0,0
7651,eab40f92,1.0,,,,,5,0,1,0,0
7652,33c8ff4a,1.0,,,,,5,0,1,0,0
7653,c01386bc,1.0,,,,,5,1,0,0,0
7654,62318d74,1.0,,,,,5,0,1,0,0
7655,9f148c46,1.0,,,,,5,0,1,0,0
7656,cdd8b5e6,1.0,,,,,5,0,1,0,0
7657,18e93fd5,1.0,,,,2.0,1,0,0,1,0
7658,28f8de85,1.0,,,,,5,0,1,0,0
7659,a06af6a8,1.0,1.0,1.0,,2.0,5,0,1,0,0
7660,b407825b,,,,,,5,0,1,0,0
7661,2b72c1f5,1.0,,,,,5,0,1,0,0
7662,fb90bc50,3.0,,,,,5,0,1,0,0
7663,961423ad,,,,,7.0,5,1,0,0,0
7664,3fd20115,1.0,,,,,5,0,1,0,0
7665,31da77fb,1.0,,,,4.0,3,1,0,0,0
7666,3cffef0d,1.0,,,,,5,0,1,0,0
7667,31a7e076,1.0,,,,,5,0,1,0,0
7668,ee3557c8,1.0,,,,3.0,5,0,1,0,0
7669,0d4d2645,1.0,,,,2.0,5,0,1,0,0
7670,2f5940aa,27.0,4.0,0.14814814814814814,,,5,0,1,0,0
7671,1a29fb85,1.0,,,,,5,0,0,0,0
7672,46a7566d,1.0,,,,3.0,5,0,1,0,0
7673,365ee330,1.0,,,,,5,0,1,0,0
7674,3465f300,1.0,1.0,1.0,,,5,0,0,1,0
7675,a08d5e69,1.0,,,,,5,0,1,0,0
7676,c4247ddb,8.0,2.0,0.25,,,5,1,0,0,0
7677,07e6e71f,1.0,,,,1.0,2,0,1,0,0
7678,2a558bd4,4.0,,,,37.0,5,0,1,0,0
7679,0b6362c8,1.0,,,,6.0,5,0,1,0,0
7680,11c30212,3.0,3.0,1.0,,3.0,5,0,1,0,0
7681,6506ddd4,2.0,,,,,5,0,1,0,0
7682,2df84ba0,1.0,1.0,1.0,,3.0,5,1,0,0,0
7683,41ea55a3,5.0,,,,,5,0,1,0,0
7684,2f97dfdd,,,,,1.0,5,1,0,0,0
7685,c1505773,1.0,,,,,5,1,0,0,0
7686,9ec446e9,1.0,,,,,5,0,1,0,0
7687,14786092,1.0,,,,,5,0,1,0,0
7688,6285f216,1.0,,,,2.0,5,0,1,0,0
7689,e1e2851b,1.0,,,,,5,0,1,0,0
7690,52f1b098,1.0,,,,,5,1,0,0,0
7691,6c698dea,1.0,,,,,5,1,0,0,0
7692,62a51bc7,1.0,,,,,5,0,1,0,0
7693,03dec268,1.0,,,,,5,0,1,0,0
7694,f23bd940,1.0,,,,,5,0,1,0,0
7695,04b69fde,1.0,,,,,5,1,0,0,0
7696,22dbc7ac,,,,,,5,1,0,0,0
7697,daa2761c,2.0,1.0,0.5,,,5,1,0,0,0
7698,03a11e22,2.0,,,,5.0,5,1,0,0,0
7699,752bcc67,,,,,2.0,5,1,0,0,0
7700,f33ca5bf,1.0,,,,1.0,5,1,0,0,0
7701,42fa4c08,1.0,,,,,5,0,1,0,0
7702,13fcda36,1.0,,,,22.0,5,0,1,0,0
7703,42af8d27,1.0,,,,2.0,5,1,0,0,0
7704,cbb7055d,1.0,,,,,5,0,1,0,0
7705,09848f4e,2.0,,,,,5,0,1,0,0
7706,5c93283f,2.0,,,,,5,0,1,0,0
7707,490df0e1,4.0,1.0,0.25,,7.0,5,1,0,0,0
7708,1c7cd1c2,2.0,,,1.0,13.0,5,0,1,0,0
7709,1366239f,1.0,,,,11.0,5,0,1,0,0
7710,3ee65faf,1.0,,,,,5,0,1,0,0
7711,1b767a9f,1.0,,,,3.0,5,0,1,0,0
7712,585675a2,1.0,,,,,5,0,1,0,0
7713,8fc43d48,4.0,1.0,0.25,,,5,1,0,0,0
7714,0ef0abaf,6.0,1.0,0.16666666666666666,,2.0,5,1,0,0,0
7715,4c24ba21,3.0,2.0,0.6666666666666666,,33.0,5,1,0,0,0
7716,30732d0b,1.0,,,,,5,1,0,0,0
7717,a705fcb8,1.0,,,,,5,1,0,0,0
7718,279b26cf,2.0,,,,2.0,5,0,1,0,0
7719,b42fdb49,1.0,,,,,5,0,1,0,0
7720,acb27736,1.0,,,,,5,1,0,0,0
7721,91a156c8,15.0,,,,12.0,1,1,0,0,0
7722,0c118b5a,1.0,1.0,1.0,,,5,0,1,0,0
7723,ed81aa87,1.0,,,,,5,1,0,0,0
7724,29c7d7d3,1.0,,,,7.0,5,0,1,0,0
7725,89604d94,4.0,,,,2.0,5,0,1,0,0
7726,2dca52a1,1.0,,,,,5,1,0,0,0
7727,a24c49cf,3.0,,,,6.0,5,0,1,0,0
7728,754dcb42,1.0,,,,,5,0,1,0,0
7729,adf44ef8,3.0,,,,7.0,5,1,0,0,0
7730,5a264fb8,1.0,,,,,5,0,1,0,0
7731,76961ccd,1.0,,,,,5,0,1,0,0
7732,6233831d,1.0,,,,,5,0,1,0,0
7733,5a5b702e,1.0,,,,,5,0,1,0,0
7734,5f096736,1.0,,,,,5,0,1,0,0
7735,b64ade3f,1.0,,,,,5,1,0,0,0
7736,afce11f3,2.0,,,,,5,1,0,0,0
7737,98a9bb17,1.0,,,,,5,0,1,0,0
7738,b9b86117,1.0,,,,2.0,5,0,1,0,0
7739,d5299bc3,1.0,,,,,5,1,0,0,0
7740,f334d258,2.0,2.0,1.0,,9.0,5,1,0,0,0
7741,e107073e,2.0,,,,,5,1,0,0,0
7742,80e2ed22,1.0,,,,7.0,5,0,1,0,0
7743,07f748d3,1.0,,,,,5,0,1,0,0
7744,12ebc9a7,2.0,,,,,5,1,0,0,0
7745,bb2eef78,,,,,5.0,5,1,0,0,0
7746,bd8296ef,1.0,1.0,1.0,,1.0,5,1,0,0,0
7747,0ab5b77a,1.0,,,,2.0,5,0,1,0,0
7748,e4d8f802,1.0,,,,,5,0,1,0,0
7749,db96f8d6,1.0,,,,,5,1,0,0,0
7750,0e170b17,,,,,14.0,5,0,1,0,0
7751,1e96d5d6,1.0,,,,,5,1,0,0,0
7752,09c86611,1.0,,,,,5,0,1,0,0
7753,d638fbc0,,,,,,5,0,1,0,0
7754,c46c2a89,8.0,1.0,0.125,2.0,,4,1,0,0,0
7755,a1365e22,4.0,,,,4.0,5,1,0,0,0
7756,c3df5f4e,1.0,,,,6.0,5,0,1,0,0
7757,12c2a6d4,3.0,,,,,5,0,1,0,0
7758,c2596def,1.0,,,,,5,0,1,0,0
7759,b5d2d161,2.0,,,,32.0,5,0,1,0,0
7760,af2d5d38,1.0,,,,,5,1,0,0,0
7761,7302fc57,1.0,,,,,5,0,1,0,0
7762,94cc2ace,8.0,,,,15.0,5,0,1,0,0
7763,887e49e2,2.0,,,,,5,0,1,0,0
7764,032fb2c8,1.0,,,,,5,0,1,0,0
7765,adb713e6,1.0,,,,,5,0,1,0,0
7766,4d0f44bb,,,,,3.0,4,1,0,0,0
7767,91db9d63,1.0,,,,,5,0,1,0,0
7768,2b9842ff,1.0,,,,,5,0,1,0,0
7769,24d8cf2e,1.0,,,,,5,0,1,0,0
7770,90a6055a,1.0,,,,2.0,5,0,1,0,0
7771,1b5f832e,1.0,,,,,5,0,1,0,0
7772,4c056593,4.0,,,,,5,0,1,0,0
7773,61ece74d,1.0,,,,1.0,3,1,0,0,0
7774,dbc206a9,1.0,,,,,5,0,1,0,0
7775,86b44a3e,1.0,,,,,5,0,1,0,0
7776,200004e5,1.0,,,,,5,0,1,0,0
7777,a61c2a20,1.0,,,,,5,0,1,0,0
7778,aaf5184f,1.0,,,,,5,0,1,0,0
7779,b6c82944,,,,,4.0,5,0,1,0,0
7780,cc55ff43,,,,,,5,1,0,0,0
7781,ba054c94,1.0,,,,,5,0,1,0,0
7782,e81f9371,10.0,,,1.0,24.0,5,1,0,0,0
7783,7d500b5c,3.0,1.0,0.3333333333333333,,,5,1,0,0,0
7784,97fb2a7d,,,,,,5,0,1,0,0
7785,495170b4,1.0,,,,,5,0,1,0,0
7786,5c0e510d,3.0,,,,8.0,3,0,1,0,0
7787,68c9cc25,2.0,1.0,0.5,,,5,0,0,1,0
7788,d420f210,1.0,,,,2.0,5,0,1,0,0
7789,ec7b3141,1.0,,,,,5,1,0,0,0
7790,aea18aa1,2.0,,,,,5,0,1,0,0
7791,43a41870,1.0,,,,,5,0,1,0,0
7792,2f4e5f5b,1.0,,,,,5,0,1,0,0
7793,a279339a,1.0,,,,,5,0,1,0,0
7794,0256c879,1.0,,,,1.0,5,0,1,0,0
7795,f1f8b1eb,2.0,,,,,5,0,1,0,0
7796,fd5bef97,1.0,,,,,5,0,1,0,0
7797,bf0fa7d4,1.0,,,,,5,0,1,0,0
7798,6915d101,3.0,,,,27.0,5,0,1,0,0
7799,16a251ff,2.0,,,,6.0,4,0,1,0,0
7800,011120d7,2.0,,,,,5,1,0,0,0
7801,26b27afc,1.0,1.0,1.0,,,5,0,0,0,0
7802,a3c1ddd0,1.0,,,,3.0,5,0,1,0,0
7803,69798735,1.0,,,,,5,1,0,0,0
7804,2ea07a1c,3.0,1.0,0.3333333333333333,,5.0,5,0,1,0,0
7805,c0cf8a7e,1.0,,,,,5,0,0,1,0
7806,11e5da3e,1.0,,,,,5,0,1,0,0
7807,e3730369,5.0,,,,1.0,5,0,1,0,0
7808,e1b02fa9,1.0,1.0,1.0,,25.0,5,0,1,0,0
7809,3d421b7f,1.0,,,,,5,0,1,0,0
7810,38c31cea,5.0,,,,,5,0,0,0,0
7811,50477652,2.0,2.0,1.0,,,5,0,1,0,0
7812,999f7872,1.0,,,,,5,1,0,0,0
7813,807dd438,1.0,,,,,5,0,1,0,0
7814,ae4bdd2f,1.0,,,,,5,1,0,0,0
7815,e3897621,1.0,,,,,5,0,1,0,0
7816,b19706e5,1.0,,,,,5,1,0,0,0
7817,145db8d5,1.0,,,,,5,1,0,0,0
7818,2795f33d,1.0,,,,,5,1,0,0,0
7819,823c9aa5,6.0,,,,10.0,5,0,1,0,0
7820,d12d0834,1.0,,,,,5,0,1,0,0
7821,385103fa,1.0,,,,,3,1,0,0,0
7822,4092b3b6,1.0,,,,,5,0,1,0,0
7823,829aa7c7,,,,,,5,1,0,0,0
7824,ba3b70d7,,,,,,5,0,1,0,0
7825,b69698e8,1.0,1.0,1.0,,1.0,5,1,0,0,0
7826,daaec93b,1.0,1.0,1.0,,16.0,5,0,1,0,0
7827,7ff81e38,1.0,,,,,5,0,1,0,0
7828,80a3b1c1,1.0,1.0,1.0,,,5,1,0,0,0
7829,1f0f306a,1.0,,,,4.0,5,0,1,0,0
7830,a6c7fc73,1.0,,,,4.0,5,0,1,0,0
7831,a0536716,,,,,1.0,5,1,0,0,0
7832,7d96037c,1.0,,,,,5,1,0,0,0
7833,a9b4cd73,8.0,,,,1.0,5,1,0,0,0
7834,bedbc647,1.0,,,,,5,0,1,0,0
7835,6e7ce21c,1.0,,,,,5,0,1,0,0
7836,f3b02a01,2.0,,,,,5,1,0,0,0
7837,62b5c515,1.0,,,,,5,0,1,0,0
7838,7c7bffbf,1.0,,,,,5,0,1,0,0
7839,40ebcfad,,,,,,5,1,0,0,0
7840,6d95593b,,,,,,5,1,0,0,0
7841,eab03f21,2.0,,,,,5,1,0,0,0
7842,4318f11f,7.0,1.0,0.14285714285714285,,26.0,5,0,1,0,0
7843,3f088e84,1.0,,,,,5,0,1,0,0
7844,4cad42fd,,,,,,5,0,1,0,0
7845,da594a8f,1.0,,,,4.0,4,0,1,0,0
7846,94e7619f,2.0,,,,,5,0,1,0,0
7847,4e763efe,1.0,,,,,5,0,1,0,0
7848,48098b3a,1.0,,,,1.0,5,0,1,0,0
7849,ad2ee605,1.0,,,,,1,0,1,0,0
7850,c4af15f2,1.0,,,,,5,0,1,0,0
7851,984129b6,1.0,,,,,5,0,0,1,0
7852,5b993a80,1.0,,,,,5,0,1,0,0
7853,8be11316,1.0,,,,1.0,5,1,0,0,0
7854,c11b631b,2.0,,,,,5,1,0,0,0
7855,2ca93b1c,2.0,,,,,5,1,0,0,0
7856,f04ed471,1.0,,,,,5,0,1,0,0
7857,a6e4a009,2.0,,,,,5,1,0,0,0
7858,c2720c31,1.0,,,,,5,0,0,1,0
7859,7a8c4f1b,1.0,,,,,5,1,0,0,0
7860,e0205613,1.0,1.0,1.0,,,5,1,0,0,0
7861,a70ade4f,1.0,,,,,5,1,0,0,0
7862,9e9a06cd,5.0,1.0,0.2,,5.0,5,1,0,0,0
7863,dca3a775,2.0,1.0,0.5,,2.0,5,1,0,0,0
7864,e3a946cc,1.0,,,,,5,0,1,0,0
7865,6d7625c3,,,,,,5,1,0,0,0
7866,c93776b2,2.0,1.0,0.5,,,1,1,0,0,0
7867,1ec2856b,1.0,,,,,5,0,1,0,0
7868,3d280d6a,1.0,,,,,5,0,0,0,0
7869,bb126972,2.0,,,,,5,1,0,0,0
7870,4893accc,1.0,,,,,5,0,0,0,0
7871,c1ec6bba,1.0,,,,,5,0,1,0,0
7872,65328d41,,,,,,5,1,0,0,0
7873,23f650a7,1.0,,,,,5,1,0,0,0
7874,78dbd3f7,1.0,,,,1.0,5,1,0,0,0
7875,e920c6d5,1.0,,,,,5,0,1,0,0
7876,baf6ab14,1.0,,,,,5,0,0,0,0
7877,0cee609b,4.0,2.0,0.5,,2.0,4,0,1,0,0
7878,bdb71850,1.0,,,,,5,0,1,0,0
7879,59cb8fb5,1.0,,,,,5,1,0,0,0
7880,042481ae,7.0,,,,,5,0,1,0,0
7881,9f9ba624,1.0,,,,,5,0,1,0,0
7882,31b49bd0,,,,,,5,1,0,0,0
7883,84c4aba4,1.0,,,,,5,1,0,0,0
7884,b2e803fa,1.0,,,,,5,0,1,0,0
7885,f3d2f089,1.0,,,,,5,0,1,0,0
7886,d7a1bebe,2.0,,,,,5,1,0,0,0
7887,5e2053db,1.0,,,,,5,1,0,0,0
7888,be05172f,1.0,,,,,5,1,0,0,0
7889,e63906ed,1.0,,,,,5,0,1,0,0
7890,f872df41,1.0,,,,1.0,5,1,0,0,0
7891,5e0f6b61,2.0,,,,,5,0,0,0,0
7892,f9983ed6,1.0,,,,,5,0,1,0,0
7893,47c7e670,2.0,,,,,5,0,0,1,0
