person,cant_ev_ad_campaign_hit,cant_ev_brand_listing,cant_ev_checkout,cant_ev_conversion,cant_ev_generic_listing,cant_ev_lead,cant_ev_search_engine_hit,cant_ev_searched_products,cant_ev_staticpage,cant_ev_viewed_product,cant_ev_visited_site
52a4f0b6,5.0,10.0,1.0,0.0,6.0,0.0,3.0,2.0,2.0,1062.0,10.0
52a7f17d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
52a91b04,3.0,23.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,78.0,5.0
52a9a0fe,27.0,1.0,11.0,2.0,17.0,0.0,2.0,0.0,0.0,58.0,19.0
52aa6656,6.0,0.0,3.0,0.0,5.0,0.0,0.0,11.0,0.0,23.0,7.0
52aad1b0,7.0,0.0,3.0,0.0,5.0,0.0,6.0,17.0,0.0,12.0,3.0
52ab7777,0.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,37.0,1.0
52ac0c47,0.0,10.0,2.0,0.0,7.0,0.0,4.0,5.0,1.0,45.0,7.0
52ac5248,13.0,1.0,1.0,0.0,9.0,0.0,11.0,1.0,0.0,71.0,11.0
52ad81ff,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0
52af6dda,5.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,5.0
52b01916,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
52b01e32,8.0,1.0,3.0,0.0,18.0,0.0,0.0,3.0,0.0,114.0,8.0
52b0ccd7,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0
52b3464c,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0
52b61e5a,2.0,11.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,15.0,1.0
52b93f45,5.0,0.0,1.0,0.0,3.0,0.0,2.0,59.0,0.0,71.0,6.0
52bb6a64,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52bda0b4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0
52c08d23,20.0,38.0,13.0,2.0,22.0,0.0,7.0,4.0,2.0,73.0,20.0
52c09055,60.0,0.0,2.0,0.0,13.0,0.0,13.0,4.0,0.0,31.0,39.0
52c18a83,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0
52c2313f,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0
52c26697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
52c5b1d9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
52c67e00,12.0,6.0,3.0,1.0,10.0,0.0,4.0,5.0,0.0,197.0,15.0
52c69ef5,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0
52c7b14d,12.0,8.0,2.0,0.0,6.0,0.0,3.0,2.0,0.0,101.0,11.0
52c918f2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
52c98d44,0.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,1.0
52ca65bd,11.0,3.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,9.0,3.0
52cb8a0e,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3.0
52cbd34e,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0
52ccbf5d,0.0,8.0,1.0,0.0,2.0,0.0,9.0,16.0,1.0,59.0,9.0
52ce5268,0.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,6.0,1.0
52ced9ee,2.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0
52d131c9,22.0,12.0,7.0,0.0,17.0,0.0,7.0,6.0,0.0,280.0,5.0
52d203e6,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0
52d49f0b,3.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,17.0,1.0
52d5b3bc,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52d78fb8,0.0,28.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,3.0
52d9c8e9,8.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,5.0
52dc7ad3,3.0,8.0,1.0,0.0,6.0,0.0,2.0,0.0,1.0,166.0,7.0
52dcc4f7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52de0ed3,3.0,1.0,1.0,4.0,6.0,0.0,1.0,0.0,2.0,74.0,10.0
52def2c9,2.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,89.0,7.0
52e74c60,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
52e7e9bd,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,23.0
52ea61f2,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0
52ebb22d,1.0,36.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,31.0,3.0
52ef1d79,0.0,8.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,39.0,5.0
52f04296,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
52f114bc,13.0,2.0,1.0,0.0,12.0,0.0,13.0,82.0,0.0,111.0,4.0
52f1b098,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
52f25739,6.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,14.0,1.0
52f33b59,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
52f37c30,2.0,0.0,1.0,3.0,11.0,0.0,1.0,5.0,0.0,41.0,17.0
52f4226f,3.0,0.0,3.0,0.0,3.0,0.0,3.0,8.0,0.0,41.0,4.0
52f43d3c,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0
52f48dca,8.0,16.0,1.0,0.0,7.0,0.0,9.0,12.0,0.0,63.0,11.0
52f53f8d,6.0,3.0,3.0,0.0,3.0,0.0,5.0,4.0,0.0,5.0,6.0
52f769c9,2.0,21.0,3.0,0.0,7.0,0.0,3.0,0.0,1.0,40.0,6.0
52f78f42,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0
52fda623,0.0,0.0,1.0,0.0,5.0,0.0,4.0,2.0,0.0,6.0,2.0
52ff0b5b,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
52ff2a17,8.0,3.0,1.0,0.0,5.0,0.0,4.0,2.0,0.0,6.0,7.0
52fff6fc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53013f62,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.0
530450cb,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
5304aad8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5304d498,22.0,36.0,8.0,1.0,40.0,0.0,4.0,0.0,4.0,169.0,50.0
530913b8,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,1.0
530a6928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
530ab705,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
53100cdd,1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0
5311221b,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0
531301cb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0
5314a7ea,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
53181a13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5318c78f,4.0,3.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,6.0,1.0
5319a08c,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
531a6385,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0
531c1f00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
531c91f4,0.0,3.0,2.0,0.0,22.0,0.0,1.0,0.0,1.0,69.0,18.0
531fa7c6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53207e25,5.0,1.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,25.0,4.0
5324abec,1.0,1.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,8.0,5.0
532663b2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5326c508,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5327cc90,12.0,18.0,2.0,0.0,16.0,0.0,14.0,5.0,0.0,40.0,11.0
532842f7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
532a0f2e,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.0,3.0
532ab206,9.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,131.0,9.0
532b3b51,9.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,4.0,4.0
532b9d65,5.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,15.0,4.0
532bf45d,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0
532c3f3e,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,5.0
532dca66,1.0,0.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,6.0,2.0
532e50c9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0
53301059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
53310f1e,3.0,88.0,7.0,3.0,31.0,1.0,3.0,27.0,3.0,326.0,42.0
533134f0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0
53327b2e,0.0,8.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,15.0,1.0
5332cd8c,14.0,17.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,75.0,10.0
5334568c,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
533ecf35,0.0,14.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,42.0,3.0
53432699,2.0,0.0,1.0,0.0,2.0,0.0,2.0,10.0,0.0,11.0,3.0
5345f530,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0
534665c6,19.0,19.0,0.0,0.0,8.0,0.0,18.0,8.0,0.0,57.0,14.0
534819ac,10.0,6.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,10.0,8.0
534873ff,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,16.0,4.0
53498ed3,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0
534cdc8e,5.0,0.0,1.0,0.0,5.0,0.0,5.0,11.0,0.0,7.0,1.0
534d1253,33.0,8.0,0.0,0.0,55.0,0.0,26.0,15.0,3.0,180.0,15.0
534f010a,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
53524a9b,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0
535370ea,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
53537f1e,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0
535460dc,7.0,7.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,14.0,5.0
5355dff8,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0
5357daff,1.0,0.0,1.0,0.0,2.0,0.0,1.0,10.0,0.0,3.0,2.0
5358c5e9,108.0,383.0,4.0,0.0,29.0,0.0,88.0,22.0,1.0,469.0,70.0
5359a1ab,7.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0
535b9c8f,7.0,33.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,32.0,4.0
535c1793,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0
535e0895,7.0,7.0,1.0,1.0,8.0,0.0,7.0,25.0,0.0,43.0,15.0
5361381b,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5361e416,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
53626cc1,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
5365053d,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0
536971b0,1.0,0.0,8.0,0.0,5.0,0.0,1.0,7.0,0.0,51.0,7.0
536cef17,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,35.0,4.0
536fd101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
537040af,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0
5372249b,2.0,9.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,9.0,4.0
537411d9,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,11.0,3.0
53744476,6.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,3.0
5375d4b4,16.0,9.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,61.0,10.0
53760076,6.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,3.0
5378678e,3.0,5.0,1.0,0.0,10.0,0.0,0.0,29.0,0.0,15.0,4.0
5378f6ff,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,23.0,3.0
537a90ff,0.0,4.0,2.0,1.0,2.0,0.0,25.0,0.0,0.0,3.0,21.0
537cb3a9,1.0,0.0,1.0,0.0,2.0,0.0,1.0,15.0,0.0,14.0,1.0
537de4d0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
537f1a23,18.0,0.0,1.0,0.0,17.0,0.0,18.0,15.0,1.0,22.0,9.0
537fa644,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
538077fc,0.0,1.0,3.0,0.0,5.0,0.0,5.0,1.0,1.0,73.0,3.0
5380ef50,54.0,20.0,11.0,1.0,27.0,1.0,4.0,15.0,5.0,617.0,55.0
53876c82,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30.0,0.0,22.0,1.0
53894fd0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
538a8b6d,17.0,12.0,4.0,2.0,22.0,0.0,13.0,7.0,1.0,132.0,23.0
538aec65,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,59.0,5.0
538bd8d1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
538bdbc8,9.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,40.0,7.0
538c3e87,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,46.0,4.0
538eb1ad,1.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0
5390d07b,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,11.0,1.0
53943251,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0
53962da2,1.0,30.0,1.0,0.0,2.0,0.0,3.0,4.0,1.0,44.0,6.0
5397411e,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0
53976d02,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
539de5e5,3.0,2.0,1.0,0.0,4.0,0.0,5.0,12.0,0.0,9.0,3.0
539e645b,8.0,0.0,1.0,0.0,2.0,0.0,3.0,17.0,0.0,47.0,4.0
539ef773,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.0,12.0
539faf46,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
53a01f1e,59.0,9.0,1.0,0.0,44.0,0.0,8.0,55.0,8.0,225.0,69.0
53a1e767,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0
53a26b86,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0
53a29d93,5.0,3.0,4.0,0.0,9.0,0.0,12.0,15.0,0.0,50.0,19.0
53a409c8,0.0,0.0,1.0,1.0,7.0,0.0,5.0,0.0,1.0,6.0,7.0
53a59ded,5.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0
53a64eb5,5.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,242.0,5.0
53a7b160,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53aa7b4a,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,1.0
53ab3d13,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0
53acc994,7.0,2.0,11.0,1.0,4.0,0.0,2.0,4.0,2.0,25.0,7.0
53b0bacd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53b0d04b,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
53b127e8,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
53b6269d,7.0,30.0,1.0,0.0,7.0,0.0,8.0,0.0,2.0,36.0,3.0
53b7fca7,4.0,0.0,5.0,1.0,4.0,0.0,4.0,21.0,0.0,17.0,6.0
53b95186,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
53b9ea87,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
53ba85b9,2.0,0.0,2.0,1.0,6.0,0.0,6.0,9.0,0.0,68.0,4.0
53be8051,0.0,1.0,1.0,0.0,11.0,0.0,1.0,4.0,0.0,9.0,4.0
53bfbd9f,8.0,26.0,6.0,4.0,65.0,0.0,0.0,13.0,0.0,272.0,58.0
53c0698d,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0
53c30d6e,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,2.0
53c46ef8,5.0,2.0,2.0,0.0,5.0,0.0,3.0,9.0,0.0,19.0,7.0
53c73d11,4.0,1.0,1.0,0.0,6.0,0.0,10.0,4.0,0.0,5.0,2.0
53c81963,14.0,11.0,6.0,3.0,24.0,0.0,19.0,44.0,2.0,34.0,22.0
53c81d66,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,41.0,8.0
53c85ca4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53c9b07b,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0
53ca40e0,22.0,31.0,6.0,1.0,14.0,0.0,15.0,2.0,11.0,27.0,24.0
53cc92da,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,14.0,6.0
53cd4255,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,3.0
53cfdbb6,26.0,74.0,3.0,0.0,24.0,1.0,8.0,12.0,0.0,928.0,28.0
53d4784b,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
53d5158f,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0
53d5870d,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0
53d5b183,8.0,7.0,1.0,0.0,6.0,0.0,1.0,7.0,0.0,25.0,6.0
53d5f0bc,6.0,0.0,9.0,0.0,4.0,0.0,7.0,2.0,0.0,12.0,1.0
53d63716,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53d7167e,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53d7d6dc,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0
53d97de9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53e251c0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
53e3329b,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
53e877ab,5.0,0.0,2.0,0.0,3.0,0.0,3.0,10.0,0.0,17.0,3.0
53e8e8ee,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,11.0,3.0
53f01641,5.0,4.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0,34.0,4.0
53f336d6,1.0,17.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,128.0,15.0
53fb4a88,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
53fced54,7.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,25.0,6.0
53fec8d1,13.0,50.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,43.0,6.0
54017c40,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
54058ecd,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0
5406605e,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0
5406dca4,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
540b3403,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
540cd8a6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0
540e67b1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
54108b9f,9.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,79.0,9.0
5410f3c2,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,3.0
54120a2e,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0
5413d798,8.0,12.0,3.0,0.0,5.0,0.0,9.0,13.0,1.0,66.0,3.0
54167bf7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5419a063,6.0,14.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,77.0,7.0
5420bb27,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0
54221b45,28.0,11.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,47.0,6.0
5423158b,4.0,0.0,1.0,1.0,3.0,0.0,2.0,11.0,0.0,8.0,6.0
542336f4,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
5423f466,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0
54248401,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
542593d5,11.0,6.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,39.0,4.0
5429a056,1.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,30.0,2.0
5429fbb6,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,7.0
542cb3ec,13.0,9.0,5.0,1.0,2.0,0.0,11.0,2.0,0.0,8.0,1.0
542d11e8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0
542d3678,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,32.0,3.0
542db918,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,13.0,1.0
542e1c8a,9.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,9.0,8.0
543064bb,1.0,1.0,1.0,0.0,4.0,0.0,5.0,13.0,0.0,7.0,1.0
5431af53,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
54358ebe,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0
5437b312,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
5437de8d,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
543876ce,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,2.0
5438dc9e,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0
5439d2cf,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0
543a1d27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
543a6bdb,1.0,0.0,2.0,0.0,3.0,0.0,1.0,7.0,0.0,20.0,3.0
543c7436,9.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0
543cb08e,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
543cdd29,1.0,13.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,89.0,8.0
543e48ab,1.0,2.0,2.0,0.0,13.0,0.0,2.0,0.0,0.0,110.0,9.0
543eee8a,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
5440923b,15.0,7.0,4.0,0.0,4.0,0.0,2.0,11.0,0.0,36.0,11.0
544155c4,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,24.0,2.0
544252a3,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
544472be,11.0,10.0,3.0,0.0,10.0,0.0,6.0,3.0,0.0,71.0,6.0
54451dc0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,20.0,5.0
5446787a,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,39.0,3.0
54478477,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,1.0
5447e3fa,8.0,17.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,139.0,12.0
54486be3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
544aaf42,0.0,56.0,8.0,3.0,26.0,1.0,7.0,4.0,0.0,125.0,21.0
544b6605,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0
544b8328,1.0,3.0,3.0,0.0,25.0,0.0,26.0,13.0,0.0,75.0,7.0
544f40bc,2.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,37.0,4.0
545010f6,1.0,0.0,0.0,0.0,5.0,0.0,1.0,21.0,0.0,19.0,5.0
5450b433,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0
5453df2d,5.0,6.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,18.0,5.0
5454a862,31.0,2.0,3.0,1.0,39.0,0.0,31.0,0.0,1.0,96.0,34.0
5454b160,3.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,32.0,6.0
5457185a,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
