,person,cant_device_computer,cant_device_smartphone,cant_device_tablet,cant_device_unknown
12398,52f43d3c,0.0,1.0,0.0,0.0
12399,52f48dca,11.0,0.0,0.0,0.0
12400,52f53f8d,0.0,6.0,0.0,0.0
12401,52f769c9,0.0,6.0,0.0,0.0
12402,52f78f42,5.0,0.0,0.0,0.0
12403,52fda623,0.0,2.0,0.0,0.0
12404,52ff0b5b,0.0,1.0,0.0,0.0
12405,52ff2a17,7.0,0.0,0.0,0.0
12406,52fff6fc,0.0,1.0,0.0,0.0
12407,53013f62,4.0,0.0,0.0,0.0
12408,530450cb,1.0,0.0,0.0,0.0
12409,5304aad8,1.0,0.0,0.0,0.0
12410,5304d498,0.0,50.0,0.0,0.0
12411,530913b8,0.0,1.0,0.0,0.0
12412,530a6928,1.0,0.0,0.0,0.0
12413,530ab705,0.0,1.0,0.0,0.0
12414,53100cdd,0.0,1.0,0.0,0.0
12415,5311221b,0.0,3.0,0.0,0.0
12416,531301cb,1.0,0.0,0.0,0.0
12417,5314a7ea,0.0,2.0,0.0,0.0
12418,53181a13,0.0,1.0,0.0,0.0
12419,5318c78f,0.0,1.0,0.0,0.0
12420,5319a08c,1.0,0.0,0.0,0.0
12421,531a6385,0.0,1.0,0.0,0.0
12422,531c1f00,0.0,1.0,0.0,0.0
12423,531c91f4,0.0,18.0,0.0,0.0
12424,531fa7c6,0.0,1.0,0.0,0.0
12425,53207e25,0.0,4.0,0.0,0.0
12426,5324abec,1.0,4.0,0.0,0.0
12427,532663b2,0.0,2.0,0.0,0.0
12428,5326c508,1.0,0.0,0.0,0.0
12429,5327cc90,0.0,11.0,0.0,0.0
12430,532842f7,0.0,1.0,0.0,0.0
12431,532a0f2e,3.0,0.0,0.0,0.0
12432,532ab206,9.0,0.0,0.0,0.0
12433,532b3b51,0.0,4.0,0.0,0.0
12434,532b9d65,0.0,4.0,0.0,0.0
12435,532bf45d,0.0,1.0,0.0,0.0
12436,532c3f3e,5.0,0.0,0.0,0.0
12437,532dca66,0.0,2.0,0.0,0.0
12438,532e50c9,1.0,0.0,0.0,0.0
12439,53301059,1.0,0.0,0.0,0.0
12440,53310f1e,19.0,23.0,0.0,0.0
12441,533134f0,0.0,1.0,0.0,0.0
12442,53327b2e,1.0,0.0,0.0,0.0
12443,5332cd8c,10.0,0.0,0.0,0.0
12444,5334568c,0.0,1.0,0.0,0.0
12445,533ecf35,3.0,0.0,0.0,0.0
12446,53432699,0.0,3.0,0.0,0.0
12447,5345f530,2.0,0.0,0.0,0.0
12448,534665c6,0.0,14.0,0.0,0.0
12449,534819ac,8.0,0.0,0.0,0.0
12450,534873ff,4.0,0.0,0.0,0.0
12451,53498ed3,1.0,0.0,0.0,0.0
12452,534cdc8e,0.0,1.0,0.0,0.0
12453,534d1253,0.0,15.0,0.0,0.0
12454,534f010a,0.0,1.0,0.0,0.0
12455,53524a9b,0.0,1.0,0.0,0.0
12456,535370ea,1.0,0.0,0.0,0.0
12457,53537f1e,0.0,1.0,0.0,0.0
12458,535460dc,5.0,0.0,0.0,0.0
12459,5355dff8,1.0,0.0,0.0,0.0
12460,5357daff,0.0,2.0,0.0,0.0
12461,5358c5e9,0.0,0.0,70.0,0.0
12462,5359a1ab,0.0,2.0,0.0,0.0
12463,535b9c8f,4.0,0.0,0.0,0.0
12464,535c1793,1.0,0.0,0.0,0.0
12465,535e0895,1.0,14.0,0.0,0.0
12466,5361381b,0.0,1.0,0.0,0.0
12467,5361e416,2.0,0.0,0.0,0.0
12468,53626cc1,0.0,1.0,0.0,0.0
12469,5365053d,6.0,0.0,0.0,0.0
12470,536971b0,7.0,0.0,0.0,0.0
12471,536cef17,4.0,0.0,0.0,0.0
12472,536fd101,1.0,0.0,0.0,0.0
12473,537040af,15.0,0.0,0.0,0.0
12474,5372249b,0.0,0.0,4.0,0.0
12475,537411d9,0.0,3.0,0.0,0.0
12476,53744476,0.0,0.0,3.0,0.0
12477,5375d4b4,10.0,0.0,0.0,0.0
12478,53760076,0.0,3.0,0.0,0.0
12479,5378678e,0.0,4.0,0.0,0.0
12480,5378f6ff,3.0,0.0,0.0,0.0
12481,537a90ff,3.0,18.0,0.0,0.0
12482,537cb3a9,0.0,1.0,0.0,0.0
12483,537de4d0,0.0,3.0,0.0,0.0
12484,537f1a23,0.0,9.0,0.0,0.0
12485,537fa644,0.0,1.0,0.0,0.0
12486,538077fc,0.0,3.0,0.0,0.0
12487,5380ef50,41.0,14.0,0.0,0.0
12488,53876c82,0.0,1.0,0.0,0.0
12489,53894fd0,1.0,0.0,0.0,0.0
12490,538a8b6d,6.0,17.0,0.0,0.0
12491,538aec65,5.0,0.0,0.0,0.0
12492,538bd8d1,0.0,1.0,0.0,0.0
12493,538bdbc8,7.0,0.0,0.0,0.0
12494,538c3e87,4.0,0.0,0.0,0.0
12495,538eb1ad,1.0,0.0,0.0,0.0
12496,5390d07b,1.0,0.0,0.0,0.0
12497,53943251,1.0,0.0,0.0,0.0
12498,53962da2,6.0,0.0,0.0,0.0
12499,5397411e,0.0,1.0,0.0,0.0
12500,53976d02,0.0,1.0,0.0,0.0
12501,539de5e5,0.0,3.0,0.0,0.0
12502,539e645b,4.0,0.0,0.0,0.0
12503,539ef773,0.0,12.0,0.0,0.0
12504,539faf46,0.0,1.0,0.0,0.0
12505,53a01f1e,69.0,0.0,0.0,0.0
12506,53a1e767,1.0,0.0,0.0,0.0
12507,53a26b86,1.0,0.0,0.0,0.0
12508,53a29d93,19.0,0.0,0.0,0.0
12509,53a409c8,7.0,0.0,0.0,0.0
12510,53a59ded,0.0,1.0,0.0,0.0
12511,53a64eb5,5.0,0.0,0.0,0.0
12512,53a7b160,1.0,0.0,0.0,0.0
12513,53aa7b4a,0.0,1.0,0.0,0.0
12514,53ab3d13,0.0,1.0,0.0,0.0
12515,53acc994,7.0,0.0,0.0,0.0
12516,53b0bacd,1.0,0.0,0.0,0.0
12517,53b0d04b,0.0,1.0,0.0,0.0
12518,53b127e8,0.0,1.0,0.0,0.0
12519,53b6269d,3.0,0.0,0.0,0.0
12520,53b7fca7,6.0,0.0,0.0,0.0
12521,53b95186,0.0,6.0,0.0,0.0
12522,53b9ea87,1.0,0.0,0.0,0.0
12523,53ba85b9,4.0,0.0,0.0,0.0
12524,53be8051,0.0,4.0,0.0,0.0
12525,53bfbd9f,58.0,0.0,0.0,0.0
12526,53c0698d,0.0,1.0,0.0,0.0
12527,53c30d6e,0.0,2.0,0.0,0.0
12528,53c46ef8,0.0,7.0,0.0,0.0
12529,53c73d11,0.0,2.0,0.0,0.0
12530,53c81963,0.0,16.0,6.0,0.0
12531,53c81d66,0.0,8.0,0.0,0.0
12532,53c85ca4,0.0,1.0,0.0,0.0
12533,53c9b07b,1.0,0.0,0.0,0.0
12534,53ca40e0,24.0,0.0,0.0,0.0
12535,53cc92da,1.0,5.0,0.0,0.0
12536,53cd4255,0.0,3.0,0.0,0.0
12537,53cfdbb6,28.0,0.0,0.0,0.0
12538,53d4784b,1.0,0.0,0.0,0.0
12539,53d5158f,0.0,1.0,0.0,0.0
12540,53d5870d,1.0,0.0,0.0,0.0
12541,53d5b183,6.0,0.0,0.0,0.0
12542,53d5f0bc,1.0,0.0,0.0,0.0
12543,53d63716,0.0,1.0,0.0,0.0
12544,53d7167e,0.0,1.0,0.0,0.0
12545,53d7d6dc,0.0,2.0,0.0,0.0
12546,53d97de9,0.0,1.0,0.0,0.0
12547,53e251c0,2.0,0.0,0.0,0.0
12548,53e3329b,0.0,1.0,0.0,0.0
12549,53e877ab,3.0,0.0,0.0,0.0
12550,53e8e8ee,0.0,3.0,0.0,0.0
12551,53f01641,0.0,4.0,0.0,0.0
12552,53f336d6,15.0,0.0,0.0,0.0
12553,53fb4a88,2.0,0.0,0.0,0.0
12554,53fced54,6.0,0.0,0.0,0.0
12555,53fec8d1,6.0,0.0,0.0,0.0
12556,54017c40,0.0,1.0,0.0,0.0
12557,54058ecd,2.0,0.0,0.0,0.0
12558,5406605e,0.0,1.0,0.0,0.0
12559,5406dca4,0.0,2.0,0.0,0.0
12560,540b3403,0.0,3.0,0.0,0.0
12561,540cd8a6,0.0,1.0,0.0,0.0
12562,540e67b1,0.0,1.0,0.0,0.0
12563,54108b9f,9.0,0.0,0.0,0.0
12564,5410f3c2,3.0,0.0,0.0,0.0
12565,54120a2e,0.0,6.0,0.0,0.0
12566,5413d798,0.0,3.0,0.0,0.0
12567,54167bf7,1.0,0.0,0.0,0.0
12568,5419a063,7.0,0.0,0.0,0.0
12569,5420bb27,4.0,0.0,0.0,0.0
12570,54221b45,6.0,0.0,0.0,0.0
12571,5423158b,6.0,0.0,0.0,0.0
12572,542336f4,0.0,2.0,0.0,0.0
12573,5423f466,0.0,2.0,0.0,0.0
12574,54248401,0.0,1.0,0.0,0.0
12575,542593d5,4.0,0.0,0.0,0.0
12576,5429a056,2.0,0.0,0.0,0.0
12577,5429fbb6,0.0,7.0,0.0,0.0
12578,542cb3ec,0.0,1.0,0.0,0.0
12579,542d11e8,0.0,1.0,0.0,0.0
12580,542d3678,3.0,0.0,0.0,0.0
12581,542db918,0.0,1.0,0.0,0.0
12582,542e1c8a,8.0,0.0,0.0,0.0
12583,543064bb,0.0,1.0,0.0,0.0
12584,5431af53,0.0,2.0,0.0,0.0
12585,54358ebe,0.0,2.0,0.0,0.0
12586,5437b312,1.0,0.0,0.0,0.0
12587,5437de8d,1.0,0.0,0.0,0.0
12588,543876ce,2.0,0.0,0.0,0.0
12589,5438dc9e,0.0,2.0,0.0,0.0
12590,5439d2cf,0.0,1.0,0.0,0.0
12591,543a1d27,0.0,1.0,0.0,0.0
12592,543a6bdb,3.0,0.0,0.0,0.0
12593,543c7436,0.0,7.0,0.0,0.0
12594,543cb08e,0.0,1.0,0.0,0.0
12595,543cdd29,8.0,0.0,0.0,0.0
12596,543e48ab,1.0,8.0,0.0,0.0
12597,543eee8a,0.0,1.0,0.0,0.0
12598,5440923b,1.0,10.0,0.0,0.0
12599,544155c4,2.0,0.0,0.0,0.0
12600,544252a3,0.0,3.0,0.0,0.0
12601,544472be,5.0,1.0,0.0,0.0
12602,54451dc0,5.0,0.0,0.0,0.0
12603,5446787a,3.0,0.0,0.0,0.0
12604,54478477,1.0,0.0,0.0,0.0
12605,5447e3fa,12.0,0.0,0.0,0.0
12606,54486be3,0.0,1.0,0.0,0.0
12607,544aaf42,21.0,0.0,0.0,0.0
12608,544b6605,0.0,1.0,0.0,0.0
12609,544b8328,0.0,0.0,7.0,0.0
12610,544f40bc,0.0,4.0,0.0,0.0
12611,545010f6,0.0,5.0,0.0,0.0
12612,5450b433,2.0,0.0,0.0,0.0
12613,5453df2d,5.0,0.0,0.0,0.0
12614,5454a862,2.0,32.0,0.0,0.0
12615,5454b160,0.0,6.0,0.0,0.0
12616,5457185a,0.0,1.0,0.0,0.0
12617,545814ae,6.0,0.0,0.0,0.0
12618,54589fc4,0.0,2.0,0.0,0.0
12619,5458e3ab,1.0,6.0,0.0,0.0
12620,5458f9d5,0.0,3.0,0.0,0.0
12621,545926e2,0.0,1.0,0.0,0.0
12622,545abc26,0.0,1.0,0.0,0.0
12623,545c1ccd,0.0,5.0,0.0,0.0
12624,54613c99,0.0,11.0,0.0,0.0
12625,54633dbb,0.0,2.0,0.0,0.0
12626,54656275,2.0,0.0,0.0,0.0
12627,5465f7a8,1.0,0.0,0.0,0.0
12628,54668bc2,0.0,10.0,0.0,0.0
12629,54669a2b,1.0,0.0,0.0,0.0
12630,5467b6ab,0.0,1.0,0.0,0.0
12631,546a15f6,1.0,0.0,0.0,0.0
12632,546d74f1,0.0,6.0,0.0,0.0
12633,546e0b14,3.0,1.0,0.0,0.0
12634,546e29f0,3.0,0.0,0.0,0.0
12635,547419fe,17.0,0.0,0.0,0.0
12636,5474b0cd,4.0,0.0,0.0,0.0
12637,5476a098,0.0,5.0,0.0,0.0
12638,54771473,0.0,2.0,0.0,0.0
12639,5480121b,0.0,6.0,0.0,0.0
12640,54814ba4,0.0,6.0,0.0,0.0
12641,548517de,0.0,1.0,0.0,0.0
12642,5485543d,7.0,0.0,0.0,0.0
12643,5485f111,1.0,0.0,0.0,0.0
12644,5486c517,0.0,2.0,0.0,0.0
12645,54898687,4.0,0.0,0.0,0.0
12646,5489d9c1,0.0,20.0,0.0,0.0
12647,548c47da,3.0,0.0,0.0,0.0
12648,548ebb7a,1.0,0.0,0.0,0.0
12649,54924b41,3.0,0.0,0.0,0.0
12650,5492cfa7,0.0,1.0,0.0,0.0
12651,5492dd0e,0.0,1.0,0.0,0.0
12652,54962f61,1.0,0.0,0.0,0.0
12653,5497b0f6,3.0,0.0,0.0,0.0
12654,549857e8,1.0,0.0,0.0,0.0
12655,5499decf,1.0,13.0,0.0,0.0
12656,549a1013,0.0,1.0,0.0,0.0
12657,549a5e1b,3.0,40.0,0.0,0.0
12658,549acb45,4.0,0.0,2.0,0.0
12659,549e0fff,0.0,5.0,0.0,0.0
12660,549e6f8a,0.0,14.0,0.0,0.0
12661,54a175ae,0.0,0.0,2.0,0.0
12662,54a1e727,3.0,0.0,0.0,0.0
12663,54a2de05,11.0,0.0,0.0,0.0
12664,54a74ea0,0.0,1.0,0.0,0.0
12665,54a9e8c5,0.0,2.0,0.0,0.0
12666,54aab0cf,0.0,1.0,0.0,0.0
12667,54ad9165,40.0,4.0,0.0,0.0
12668,54ae9edc,0.0,1.0,0.0,0.0
12669,54aef36a,0.0,3.0,0.0,0.0
12670,54b19674,0.0,4.0,0.0,0.0
12671,54b2232a,6.0,0.0,0.0,0.0
12672,54b265f6,0.0,2.0,0.0,0.0
12673,54b506a9,8.0,0.0,0.0,0.0
12674,54b5f1cb,0.0,8.0,0.0,0.0
12675,54bb2da1,0.0,0.0,1.0,0.0
12676,54bb7539,5.0,0.0,0.0,0.0
12677,54bb91bf,0.0,9.0,0.0,0.0
12678,54c114bf,0.0,1.0,0.0,0.0
12679,54c1fa17,2.0,0.0,0.0,0.0
12680,54c5eee0,0.0,2.0,0.0,0.0
12681,54c6001b,0.0,2.0,0.0,0.0
12682,54c97639,1.0,0.0,0.0,0.0
12683,54c9b9bd,0.0,1.0,0.0,0.0
12684,54cd70e7,0.0,0.0,1.0,0.0
12685,54ce8ddc,13.0,0.0,0.0,0.0
12686,54d19310,3.0,0.0,0.0,0.0
12687,54d29a63,0.0,11.0,0.0,0.0
12688,54d47ad8,2.0,0.0,0.0,0.0
12689,54d60b2e,1.0,2.0,0.0,0.0
12690,54d7250c,2.0,0.0,0.0,0.0
12691,54d9e8da,1.0,0.0,0.0,0.0
12692,54da181b,0.0,8.0,0.0,0.0
12693,54daf07f,1.0,0.0,0.0,0.0
12694,54de07f4,0.0,24.0,0.0,0.0
12695,54de5d42,14.0,0.0,0.0,0.0
12696,54df0d3b,4.0,0.0,0.0,0.0
12697,54df7980,2.0,0.0,0.0,0.0
12698,54e0c518,0.0,4.0,0.0,0.0
12699,54e269b4,3.0,0.0,0.0,0.0
12700,54e6f8f4,0.0,1.0,0.0,0.0
12701,54e8713c,0.0,1.0,0.0,0.0
12702,54e997f5,0.0,7.0,0.0,0.0
12703,54eddef0,0.0,2.0,0.0,0.0
12704,54eff131,0.0,1.0,0.0,0.0
12705,54f02647,2.0,0.0,0.0,0.0
12706,54f07e33,0.0,3.0,0.0,0.0
12707,54f1e99a,0.0,6.0,0.0,0.0
12708,54f33a39,27.0,0.0,0.0,0.0
12709,54f591a3,0.0,2.0,0.0,0.0
12710,54f70047,0.0,4.0,0.0,0.0
12711,54fb59e3,6.0,0.0,0.0,0.0
12712,54fe15b4,17.0,0.0,0.0,0.0
12713,54fe3792,0.0,1.0,0.0,0.0
12714,54ff016c,14.0,0.0,0.0,0.0
12715,54fff53d,2.0,0.0,0.0,0.0
12716,55010e94,0.0,1.0,0.0,0.0
12717,55018028,34.0,0.0,0.0,0.0
12718,55023bb9,0.0,1.0,0.0,0.0
12719,5504fd46,0.0,4.0,0.0,0.0
12720,55053510,6.0,0.0,0.0,0.0
12721,5506912f,0.0,2.0,0.0,0.0
12722,5507d4ba,1.0,0.0,0.0,0.0
12723,550911e5,0.0,0.0,3.0,0.0
12724,550add46,0.0,17.0,0.0,0.0
12725,550c0a21,0.0,1.0,0.0,0.0
12726,55103a4f,1.0,1.0,0.0,0.0
12727,551292f4,0.0,1.0,0.0,0.0
12728,5513ea0f,3.0,0.0,0.0,0.0
12729,5514dddb,3.0,0.0,0.0,0.0
12730,5515207d,0.0,2.0,0.0,0.0
12731,5517c8e3,0.0,23.0,0.0,0.0
12732,551931aa,4.0,0.0,0.0,0.0
12733,5519920a,1.0,0.0,0.0,0.0
12734,551b51f3,0.0,1.0,0.0,0.0
12735,551c8b8d,5.0,0.0,0.0,0.0
12736,551ea9f2,1.0,0.0,0.0,0.0
12737,551fad73,0.0,0.0,0.0,1.0
12738,552107b2,3.0,0.0,0.0,0.0
12739,55211b81,0.0,2.0,0.0,0.0
12740,55212285,3.0,0.0,0.0,0.0
12741,5523ce26,4.0,0.0,0.0,0.0
12742,5527ac14,0.0,1.0,0.0,0.0
12743,552a33f3,0.0,3.0,0.0,0.0
12744,552c13cb,2.0,0.0,0.0,0.0
12745,552c207d,2.0,0.0,0.0,0.0
12746,5531fa3c,0.0,24.0,0.0,0.0
12747,5532f198,0.0,4.0,0.0,0.0
12748,5537640f,0.0,10.0,0.0,0.0
12749,5538ce7e,0.0,13.0,0.0,0.0
12750,553b63de,0.0,2.0,0.0,0.0
12751,553b85ca,0.0,1.0,0.0,0.0
12752,553d7f42,0.0,5.0,0.0,0.0
12753,553e1b20,0.0,1.0,0.0,0.0
12754,5540c204,0.0,1.0,0.0,0.0
12755,5542eadf,2.0,0.0,0.0,0.0
12756,55436ae2,0.0,2.0,0.0,0.0
12757,5543c30c,4.0,0.0,0.0,0.0
12758,55445808,3.0,0.0,0.0,0.0
12759,55449577,5.0,0.0,0.0,0.0
12760,55457596,0.0,11.0,0.0,0.0
12761,55473885,1.0,0.0,0.0,0.0
12762,5547c551,2.0,0.0,0.0,0.0
12763,55483cd8,0.0,2.0,0.0,0.0
12764,554a5a11,0.0,1.0,0.0,0.0
12765,554c7d1d,0.0,1.0,0.0,0.0
12766,554f26f0,0.0,1.0,0.0,0.0
12767,554f2d1d,0.0,1.0,0.0,0.0
12768,554ffcb6,1.0,1.0,0.0,0.0
12769,5551fc07,0.0,1.0,0.0,0.0
12770,5552957e,3.0,0.0,0.0,0.0
12771,5558396d,0.0,93.0,0.0,0.0
12772,55592f88,0.0,4.0,0.0,0.0
12773,55598a82,0.0,24.0,0.0,0.0
12774,555b9d21,0.0,16.0,0.0,0.0
12775,555d334a,0.0,1.0,0.0,0.0
12776,555dd5b6,1.0,0.0,0.0,0.0
12777,5564b02c,0.0,7.0,0.0,0.0
12778,55654b2a,0.0,2.0,0.0,0.0
12779,5565930b,0.0,2.0,0.0,0.0
12780,5566741c,0.0,4.0,0.0,0.0
12781,556c9ed0,5.0,0.0,0.0,0.0
12782,556ed89b,1.0,0.0,0.0,0.0
12783,5570edc0,1.0,0.0,0.0,0.0
12784,557174d4,1.0,0.0,0.0,0.0
12785,557437cc,2.0,0.0,0.0,0.0
12786,5576d0d8,0.0,1.0,0.0,0.0
12787,5577775a,24.0,0.0,0.0,0.0
12788,55785e4f,0.0,3.0,0.0,0.0
12789,557927ce,0.0,8.0,0.0,0.0
12790,5579c2d2,0.0,1.0,0.0,0.0
12791,557b28c0,0.0,8.0,0.0,0.0
12792,557b5138,5.0,0.0,0.0,0.0
12793,557c199d,0.0,2.0,0.0,0.0
12794,557c2221,1.0,0.0,0.0,0.0
12795,558032b4,0.0,2.0,0.0,0.0
12796,55812547,2.0,0.0,0.0,0.0
12797,55827b4b,4.0,2.0,0.0,0.0
12798,5582e374,1.0,0.0,0.0,0.0
12799,55837a45,0.0,1.0,0.0,0.0
12800,5583bffc,0.0,1.0,0.0,0.0
12801,5586dadf,0.0,3.0,0.0,0.0
12802,5588fa3f,1.0,0.0,0.0,0.0
12803,55891a41,3.0,0.0,0.0,0.0
12804,5589f1c6,0.0,4.0,0.0,0.0
12805,558a93a7,0.0,6.0,0.0,0.0
12806,558e2994,0.0,1.0,0.0,0.0
12807,558ed768,2.0,0.0,0.0,0.0
12808,558f09e1,0.0,1.0,0.0,0.0
12809,558f7099,0.0,2.0,0.0,0.0
12810,55905680,1.0,0.0,0.0,0.0
12811,55912693,1.0,0.0,0.0,0.0
12812,5591960a,3.0,0.0,0.0,0.0
12813,559682c8,1.0,0.0,0.0,0.0
12814,55983e7b,0.0,2.0,0.0,0.0
12815,559b4641,0.0,5.0,0.0,0.0
12816,559c80d0,0.0,3.0,0.0,0.0
12817,559ea44c,0.0,2.0,0.0,0.0
12818,55a2402a,0.0,1.0,0.0,0.0
12819,55a303a0,3.0,0.0,0.0,0.0
12820,55a534e0,4.0,0.0,0.0,0.0
12821,55a58926,0.0,2.0,0.0,0.0
12822,55a627f6,3.0,0.0,0.0,0.0
12823,55a6554b,0.0,4.0,0.0,0.0
12824,55a7179e,1.0,0.0,0.0,0.0
12825,55a7e8c8,1.0,0.0,0.0,0.0
12826,55a8cb41,1.0,0.0,0.0,0.0
12827,55a9fa00,0.0,17.0,0.0,0.0
12828,55aa2a3b,1.0,0.0,0.0,0.0
12829,55aa40c4,0.0,2.0,0.0,0.0
12830,55aed4ee,2.0,0.0,0.0,0.0
12831,55b732b9,0.0,2.0,0.0,0.0
12832,55b86ea0,0.0,1.0,0.0,0.0
12833,55b9149a,0.0,1.0,0.0,0.0
12834,55b9caa7,19.0,0.0,0.0,0.0
12835,55ba9d8f,1.0,0.0,0.0,0.0
12836,55bb3e62,20.0,3.0,0.0,0.0
12837,55bbc51d,0.0,1.0,0.0,0.0
12838,55bbcd16,2.0,0.0,0.0,0.0
12839,55be1653,0.0,5.0,0.0,0.0
12840,55c0de86,0.0,10.0,0.0,0.0
12841,55c12370,16.0,58.0,0.0,0.0
12842,55c6b870,0.0,0.0,3.0,0.0
12843,55c6d8b0,0.0,4.0,0.0,0.0
12844,55ca64c9,0.0,1.0,0.0,0.0
12845,55d1e0ee,0.0,11.0,0.0,0.0
12846,55d26649,1.0,0.0,0.0,0.0
12847,55d29e58,1.0,0.0,0.0,0.0
12848,55d2cd08,1.0,0.0,0.0,0.0
12849,55d38fa9,0.0,1.0,0.0,0.0
12850,55d4701a,0.0,5.0,0.0,0.0
12851,55d65829,0.0,7.0,0.0,0.0
12852,55d6d9d6,2.0,0.0,0.0,0.0
12853,55d75e51,0.0,3.0,0.0,0.0
12854,55dc8d1b,0.0,10.0,0.0,0.0
12855,55df03cf,3.0,0.0,0.0,0.0
12856,55e53eea,0.0,9.0,0.0,0.0
12857,55e5a18c,0.0,1.0,0.0,0.0
12858,55e61e18,0.0,8.0,0.0,0.0
12859,55e66a79,0.0,0.0,4.0,0.0
12860,55e84f8b,1.0,0.0,0.0,0.0
12861,55e87de8,7.0,0.0,0.0,0.0
12862,55e9aa0c,0.0,32.0,0.0,0.0
12863,55ea1f3b,3.0,0.0,0.0,0.0
12864,55ea5ee7,0.0,3.0,0.0,0.0
12865,55ea89b2,1.0,0.0,0.0,0.0
12866,55ea9ceb,0.0,2.0,0.0,0.0
12867,55ead684,2.0,0.0,0.0,0.0
12868,55eea631,1.0,0.0,0.0,0.0
12869,55f1caa5,0.0,7.0,0.0,0.0
12870,55f7ae64,0.0,3.0,0.0,0.0
12871,55f7b749,0.0,3.0,0.0,0.0
12872,55f855dc,2.0,0.0,0.0,0.0
12873,55f864eb,24.0,0.0,0.0,0.0
12874,55fa44bf,1.0,0.0,0.0,0.0
12875,55fc24ef,42.0,11.0,0.0,0.0
12876,56008d8c,7.0,0.0,0.0,0.0
12877,56009627,0.0,1.0,0.0,0.0
12878,56011e68,1.0,11.0,0.0,0.0
12879,56018a9c,0.0,1.0,0.0,0.0
12880,5601f26c,0.0,1.0,0.0,0.0
12881,56023318,3.0,0.0,0.0,0.0
12882,56023b38,0.0,1.0,0.0,0.0
12883,560424ca,1.0,0.0,0.0,0.0
12884,5605e030,0.0,1.0,0.0,0.0
12885,56076be2,0.0,1.0,0.0,0.0
12886,560787b4,0.0,1.0,0.0,0.0
12887,5608d901,1.0,0.0,0.0,0.0
12888,5609f296,9.0,0.0,0.0,0.0
12889,560a5a4f,4.0,0.0,0.0,0.0
12890,560b8f7e,1.0,0.0,0.0,0.0
12891,560b9c83,1.0,0.0,0.0,0.0
12892,560c3775,6.0,6.0,0.0,0.0
12893,560cc874,0.0,2.0,0.0,0.0
12894,560e7db4,1.0,4.0,0.0,0.0
12895,561072f1,0.0,1.0,0.0,0.0
12896,561229d9,0.0,4.0,0.0,0.0
12897,5613ba35,3.0,0.0,0.0,0.0
12898,5614eef0,21.0,0.0,0.0,0.0
12899,561618b8,0.0,1.0,0.0,0.0
12900,56174447,1.0,0.0,0.0,0.0
12901,561755a3,1.0,0.0,0.0,0.0
12902,56189edd,3.0,0.0,0.0,0.0
12903,5620521a,0.0,0.0,3.0,0.0
12904,56240128,2.0,0.0,0.0,0.0
12905,56264c9e,1.0,0.0,0.0,0.0
12906,5626bf94,0.0,3.0,0.0,0.0
12907,5627d3b1,0.0,1.0,0.0,0.0
12908,5628471e,0.0,1.0,0.0,0.0
12909,562929c8,24.0,0.0,0.0,0.0
12910,562b4a70,24.0,0.0,0.0,0.0
12911,562bb97c,0.0,1.0,0.0,0.0
12912,562e41f2,0.0,3.0,0.0,0.0
12913,562e6b54,0.0,7.0,0.0,0.0
12914,56370234,0.0,4.0,0.0,0.0
12915,563a6c21,0.0,2.0,0.0,0.0
12916,563b31e8,0.0,2.0,0.0,0.0
12917,563b7706,0.0,0.0,1.0,0.0
12918,563c2457,2.0,0.0,0.0,0.0
12919,563c44ce,1.0,0.0,0.0,0.0
12920,563fe3bf,0.0,1.0,0.0,0.0
12921,5640ed69,2.0,0.0,0.0,0.0
12922,56420299,2.0,0.0,0.0,0.0
12923,56443740,1.0,0.0,0.0,0.0
12924,56447505,0.0,3.0,0.0,0.0
12925,56487ae7,0.0,1.0,0.0,0.0
12926,56495a45,0.0,41.0,0.0,0.0
12927,564c3763,1.0,1.0,0.0,0.0
12928,5650a375,0.0,3.0,0.0,0.0
12929,56535de2,4.0,0.0,0.0,0.0
12930,5656d164,5.0,0.0,0.0,0.0
12931,5657de22,47.0,0.0,0.0,0.0
12932,56585e35,4.0,0.0,0.0,0.0
12933,565b13cb,1.0,0.0,0.0,0.0
12934,565f6516,4.0,0.0,0.0,0.0
12935,56604293,0.0,1.0,0.0,0.0
12936,5661d24b,1.0,0.0,0.0,0.0
12937,56636a91,1.0,0.0,0.0,0.0
12938,5663c5d0,0.0,1.0,0.0,0.0
12939,56641c97,0.0,1.0,0.0,0.0
12940,5665c339,0.0,2.0,0.0,0.0
12941,566668ba,2.0,0.0,0.0,0.0
12942,56682fd7,0.0,13.0,0.0,0.0
12943,56695c10,2.0,0.0,0.0,0.0
12944,566971b1,1.0,0.0,0.0,0.0
12945,566feb23,2.0,0.0,0.0,0.0
12946,5671d6a9,2.0,0.0,0.0,0.0
12947,56728a33,11.0,0.0,0.0,0.0
12948,5674d5fe,0.0,14.0,0.0,0.0
12949,56789d06,2.0,0.0,0.0,0.0
12950,56795e77,0.0,9.0,0.0,0.0
12951,5679fd05,0.0,2.0,0.0,0.0
12952,567c88f5,2.0,0.0,0.0,0.0
12953,567d6a5c,0.0,14.0,0.0,0.0
12954,5680935a,0.0,1.0,0.0,0.0
12955,56853c5b,0.0,1.0,0.0,0.0
12956,5685f2ab,0.0,15.0,0.0,0.0
12957,56861f56,1.0,1.0,0.0,0.0
12958,56864a17,1.0,0.0,0.0,0.0
12959,5688286b,1.0,0.0,0.0,0.0
