"person","origen_usuario"
"784d8835",3
"841b7e52",1
"532663b2",3
"9df4f384",3
"0c588686",1
"0b98a347",3
"cfa80a36",0
"0256dfc5",2
"a2f3d7d3",3
"0f1f1f7b",3
"d976910d",3
"25c2f504",3
"0edf4cc5",0
"720474cd",3
"94ca9966",3
"c49fb8ea",1
"00f369ef",3
"3c8bf3b5",3
"56c384fd",3
"fb32d850",4
"f52120d4",1
"d90ffb05",3
"d41c3780",3
"557174d4",3
"130596cb",3
"45bb8bf6",3
"5eece5cd",1
"9c57ebda",1
"366e51ef",3
"0d280eb7",3
"cec7d011",1
"d2473eb6",1
"16a9bc6a",3
"1961d615",3
"406dc9e6",3
"ca1e5fad",3
"48f49e5f",3
"cb57b4d7",1
"f3117ddc",3
"b7635a7a",3
"d8bb278e",1
"afbeed92",4
"52c09055",1
"d96fede8",0
"161ca1e9",3
"cb0f3f5e",3
"9ea98fee",3
"5f434220",3
"33b97dd5",3
"942f0f0c",3
"03b30b1a",3
"f172c967",1
"2fe16d45",1
"11c3a5fb",3
"ff1b6a80",3
"ab657cda",2
"3f9e96ac",3
"69b93115",3
"1018e030",3
"8a0feafe",3
"ee9e909e",3
"a77bfa11",2
"7ce201cd",3
"c95b069c",3
"d9e4c661",1
"4f58e106",3
"e0ea4073",1
"a2ce62b0",0
"caef9f45",3
"bbe06010",1
"783a57a3",3
"7b88b04d",2
"e0b0d03b",3
"2a072b06",3
"4964277e",3
"08d02ef7",1
"e0243693",3
"a8d86846",3
"722cf8a1",3
"210fdf1e",2
"89d51fe1",2
"4e97e732",3
"563a6c21",3
"c7e64edd",3
"24f18741",1
"711bc955",3
"8fe41b4e",3
"ee2284c5",3
"4f19e622",3
"0d927770",2
"4de7f4dd",3
"7f2d375f",1
"490b06d1",3
"dc314c4e",3
"09f5886d",1
"780bad52",4
"95843391",3
"4c613a6d",3
"b7dfbc9a",0
"8f9c39f4",3
"c1599a1a",1
"eab2cbf9",3
"40845309",0
"8925097f",3
"c4a3640c",3
"3e20867c",3
"c5c85e54",3
"6340ecef",3
"5169ff7f",3
"0978b0d9",3
"39c4b75c",3
"b11d8d71",3
"3f4ca85b",1
"ff2ed2e5",1
"348a491f",1
"7b6f661d",1
"9f5ca355",1
"09d7ddcf",3
"cec72ba7",4
"1986c65a",3
"d077700f",1
"273fcf49",2
"5e498b30",3
"5187f77f",1
"114c81fb",1
"df775be6",3
"805e499f",3
"231604a0",3
"160f3acb",1
"d158da0e",4
"940b2457",3
"8c758f32",3
"bbe8e703",1
"7742d260",3
"59a2ec1a",3
"bb472f41",0
"91a3bd7c",3
"65ac8de3",3
"23a57c0f",4
"07f5313a",4
"dc43d0e8",3
"3bc0e88c",3
"67296336",3
"237c2b26",4
"744ae4ea",3
"062f6d02",3
"f32206cd",3
"9312be39",4
"6e85e81b",3
"c9518dd9",3
"6f089379",1
"1993bd69",1
"e31e7572",0
"cf496f54",3
"be0bd0c0",3
"8dbc82d3",3
"e1d9ff50",3
"9b615c31",1
"a4407ce1",3
"daa6988c",3
"b6deff40",0
"1678f546",3
"99366b94",3
"5dcbdb61",2
"4423462b",3
"cd5adb3f",2
"1b8fa5a1",3
"2149910c",1
"7c65bee2",1
"ec3fa08b",1
"f17f26dc",3
"2dd3f165",3
"52b93f45",3
"303cbe13",0
"75526eaa",3
"b498e033",3
"a278926c",3
"34eb4d5c",1
"31de72b5",3
"2a617974",0
"7aadd7fe",3
"5d43b1b1",0
"890a9e5d",1
"12a207b6",1
"5dfc7e56",3
"2ea4f759",2
"7ecd0388",3
"2bc1b6b4",1
"ef8f7e14",3
"c0ef98e6",3
"f80c7392",3
"6a3d80c7",3
"7f2be3b9",3
"26c9e528",2
"187e19a3",3
"699ee9f1",3
"235a3695",3
"56d09278",3
"23ead2aa",3
"8bb7fe33",3
"5b543dda",3
"fdfa4308",3
"4356db37",1
"7c1973e8",3
"58a76a37",3
"39c4d325",0
"f2a8e6b3",3
"86811cb4",3
"06786046",3
"1eca9842",2
"eb0689a6",1
"ef4bdcae",1
"71746624",3
"4a9170e4",3
"462b91cb",3
"fcba5200",3
"dd24bde9",3
"a5ea8225",3
"af741bef",3
"003476c0",3
"70ebeffe",3
"feffab56",3
"ec16bee2",3
"80cc546a",3
"022b69a7",3
"5d6eef92",2
"6af55ed7",4
"5ef5c8f4",3
"de15d3d7",1
"d0455a42",1
"501999b5",1
"1676617e",3
"1e62ffda",3
"e1159f68",3
"48af3a66",1
"61587a5f",4
"15ca130e",3
"82ab7e9a",3
"39c90e90",3
"a937984d",1
"a76a6c45",1
"66a5bada",3
"eff30488",3
"dd9e5bce",3
"789a0b2c",2
"788937f4",1
"37522a3b",3
"d829eee9",1
"7062cd95",1
"b5859a54",3
"2886ae9a",3
"7162c59d",3
"65548c90",2
"bd449df7",3
"7d08f611",3
"bc72e648",1
"b80527c2",0
"e0fba772",1
"f5aee51b",3
"142ee76e",2
"8758b77f",2
"636ce43d",1
"abeb5425",3
"f6fa0785",3
"83adde29",3
"3a1d353e",1
"b883438f",3
"d1320839",3
"6c3adecc",3
"aaf3d063",3
"e67cf9ba",3
"17f88166",3
"c70f61be",3
"98eb00a5",3
"925d7709",3
"9238f609",3
"8b3bc271",1
"4d149696",3
"771062ae",0
"ad943505",2
"499d7347",3
"bf2ee818",3
"05fb7314",1
"3ef3a5ec",3
"5a600dc5",3
"16fa761a",4
"8d2657e8",3
"380dc601",3
"82b4f4d7",3
"bdbaa221",2
"dd212453",1
"109993c1",3
"bf37dc2f",3
"dc265032",1
"0dd095e2",1
"8f3b2ef1",2
"0027574e",3
"86cbbc8a",2
"cfc00242",3
"e95c6f16",1
"0ec3748a",3
"19761232",3
"1c28ae15",1
"80dca576",3
"e54e589f",1
"bbdc8d2f",1
"840f93fd",3
"7c4c37ab",1
"001ca5ee",3
"c6862662",0
"310d1ba8",1
"56535de2",4
"06f39a3e",3
"ed3847b1",3
"67bbc373",3
"7fb13e04",0
"ac63a347",2
"c46b1118",3
"91a0a976",3
"1b865f8d",3
"82b0d5a6",1
"bb087f03",2
"00750af8",3
"a92e7ad2",2
"7dccd48d",3
"80f3b86a",3
"cf2df979",3
"bc1f34d3",3
"0bb45ffd",0
"ab2e99aa",3
"d34e4f51",3
"7be732c0",1
"da59a42e",3
"0137a57b",3
"1e572bd8",3
"f02d11ac",3
"2027f819",3
"cec31b20",3
"56b9888f",2
"7e59c10b",3
"97b0c0d1",3
"402c6e7c",3
"be3ae5df",2
"fff2bdde",0
"2a9e3d2c",3
"756188c2",1
"e6f64438",3
"3b2d17f6",3
"76a15dc9",1
"40f9b318",3
"71d727a1",1
"6009e0c0",3
"39be995b",3
"b6070c3d",3
"d2646614",3
"ce5854a3",2
"cbec08c5",2
"024b9c24",2
"6201e319",1
"3550c768",2
"654a520d",1
"7b84c359",1
"fd7944ee",3
"39d42935",3
"44fce9c5",3
"dbf6b08a",4
"acfe781e",3
"4bef7911",4
"735cda2a",3
"4b56abd6",3
"e28fabe1",3
"c5b3a3ad",3
"16dc64b4",3
"9404261b",2
"b22d0fb9",1
"9e073deb",3
"650a8f53",4
"9e76fff9",3
"15923935",3
"6087dacf",3
"1e4b5330",3
"a84646aa",1
"cf980d39",3
"5d011e94",1
"7ad48d45",2
"d26f19b6",3
"0949b6a4",3
"d9163ac2",3
"c7cdfce8",1
"5df9ffad",2
"626d4d91",3
"433d799f",2
"cf3abe73",1
"9bafcd7d",3
"b04f6bd7",1
"c05df604",2
"5da69d39",2
"801d17dc",4
"e5451fe7",1
"31d3131a",3
"b8a6e28f",3
"5d1b97b2",1
"5c235743",1
"04ee8093",3
"cee73e6b",3
"c48b93c9",2
"f5d6264f",3
"90eb763e",1
"a7c43e47",3
"519dc98a",3
"cfe46fe7",3
"86568d1c",3
"2bac8e03",3
"071e2196",1
"eed80c7d",3
"db0faec9",3
"94b00705",3
"c34e65db",3
"58eb31ae",3
"7a9df1ab",3
"fc585ea7",1
"2ba6e718",1
"ca24dc30",3
"a40fca23",3
"1201609e",3
"9b6748e5",3
"9740ecca",3
"4d0cd132",3
"fe060d37",1
"53a29d93",3
"6dd3c323",3
"6fbbddb6",3
"eb4a30bc",1
"6bfd63b2",0
"97b8e3f9",3
"05a99822",3
"6247b873",3
"311335bf",2
"eb8b900e",3
"c1dfe2a1",3
"2efc74ac",3
"4818d53e",3
"03a7662e",3
"750ba24a",3
"8a7cc274",3
"331ac60f",3
"b274577d",3
"97665c2c",1
"18f72194",3
"b8ccbbba",4
"c3e09b21",3
"a8cf030b",3
"cdc8682b",3
"b6b046cb",3
"2ef766b6",1
"f8668658",3
"be9956ba",3
"838fb09d",3
"ea65dae7",3
"27f4332f",3
"38183d00",2
"f4c94a14",3
"b9887029",3
"f9375e62",3
"215d0570",3
"c8956fe2",1
"e3441445",3
"f092462a",3
"9ef9f9e9",1
"3e6ca282",3
"ef56c68a",3
"2e27d0be",1
"9adcc17a",1
"2bd3881a",3
"3c2b1133",1
"bbe34b09",3
"139b1402",1
"8bdeef7f",3
"046642cb",4
"49ec5e65",2
"3a952d05",3
"5972fce9",3
"52b0ccd7",3
"388efa8d",3
"2cf3ad5a",3
"1b01d953",3
"ff406fa9",3
"515d2940",3
"e8253e09",4
"7528ef1a",3
"b08d007e",3
"288ecc09",3
"31373a11",2
"df03af0b",3
"4555d51d",3
"b31851ed",3
"0fc30759",3
"15a7327c",3
"5cc800ab",3
"200e303f",3
"1a2e3e29",3
"f85706a4",2
"ff51027d",0
"e1293c0e",3
"6849e2b7",0
"1dee66a1",2
"bb86a86c",2
"d748432c",3
"451ddc83",1
"89aa4c13",2
"d21c4257",3
"898f7a08",3
"c71ce8ab",3
"972c7092",1
"02208eb6",3
"001e9aea",3
"b542d0aa",3
"35932d5a",3
"38d043a2",1
"ec1f8d0c",2
"58b67b97",3
"1c6dd51b",3
"cbe7e6b6",2
"bcca7191",3
"f0d79c62",3
"2a0aa050",1
"d9e2859e",2
"a39dfc70",1
"a289a0e2",1
"28ebbea6",4
"12f9ba02",1
"d1c0151a",3
"6875f643",2
"6279eadc",0
"6283ba61",3
"84bbe41a",3
"16ac1e3e",3
"f43303b6",3
"d56c1b7d",3
"aaa0bc0b",3
"7f5bf288",3
"910598e9",1
"53b95186",3
"f1e5a90b",3
"7d7861af",3
"29312b5c",1
"12aba4ee",3
"be3b21fa",3
"72b2fb0d",4
"d26a5ed1",1
"48a04efe",3
"5996d71b",3
"dcd40e19",0
"bde58957",2
"ccd9c9e6",1
"7190450d",1
"53d97de9",3
"8b8b40b5",3
"35b98fb8",0
"dfddbbcc",3
"c42eeacd",1
"03020198",4
"a24f683a",3
"68d33687",3
"ed84df1d",3
"bcb8c2fd",1
"1e72b056",1
"ff9b9954",3
"0d0ef8b6",1
"9a09941d",3
"abd213f9",0
"dd83e6cb",3
"92391ce7",4
"02a88a33",4
"fd5a644b",3
"026b4007",2
"ee76bd83",3
"7409c9cc",3
"44d76ed6",3
"8719fe4b",0
"53c46ef8",3
"1fe15400",2
"810b485c",3
"0a38ba8c",3
"a7ce7f63",3
"04463f03",3
"2f3fd14d",3
"ca3e4227",3
"7e125bc0",1
"054885ca",1
"0567a51f",0
"9340cbae",3
"3c0a6e24",2
"43e64cea",1
"d90a63cf",3
"08a60c7c",3
"7a70776e",1
"c2f65a3e",1
"4b18af06",3
"4ae93a15",1
"0d800ae7",3
"3e1d970d",3
"84c84a74",3
"f5fc9964",3
"641bd907",3
"afca4a97",1
"e0793a8c",1
"154f76da",2
"51670cac",3
"bfd2e65e",3
"a48a2bb3",3
"20a7ceeb",3
"12974010",1
"5f6c8c3f",1
"e36f731d",3
"86571e0c",1
"f54efa60",1
"856dc224",3
"ba67a4f2",3
"e37b0911",2
"52de0ed3",3
"20d8cae3",1
"d323fbf1",4
"6c5ec265",3
"ce9a22ff",3
"d246b94a",3
"7043f9de",3
"b4a438f4",3
"87996750",3
"eb6f5b70",1
"0522a4fa",3
"4abe574f",3
"a7ee80bb",3
"d77688e1",3
"f10142cc",3
"77f55b26",3
"c872edf7",3
"e1dc2fde",3
"f77321e6",3
"50e614cb",3
"41131be5",2
"dd8e0ec4",3
"20ee1c83",2
"80d75083",3
"df1c32fe",3
"56964777",3
"f74a94a0",3
"aad46fa5",1
"656a510c",3
"3e1bd354",3
"6841353d",4
"b7d2f6cf",4
"279c4d7a",3
"03fb9fde",3
"defb446f",1
"40c92432",3
"d72d80b3",3
"ed458f25",1
"80b09d78",3
"da968098",1
"28e3667d",3
"9af05238",3
"c713a52f",1
"60efdb8a",1
"0d329833",1
"951fd180",4
"46bd4d48",3
"28d5cb33",3
"7ed416d2",3
"8e208be0",1
"9c379feb",2
"bc850ce9",1
"731dfbe4",3
"092e593f",3
"28c25c82",3
"ab76c6e8",1
"be883ae7",3
"b30de517",3
"e1690a8e",3
"6a46a03e",1
"849a1cb2",1
"7ed71ab8",3
"b901b204",3
"8b07d2c0",3
"cd9a719b",2
"d003799b",3
"55812547",3
"e27ac4b8",1
"f1333e79",2
"61f036ae",1
"ce30b977",4
"4c2000d4",3
"140d5be2",3
"448bb3e8",1
"620bc766",3
"cd6da2a2",3
"007a0564",4
"ad365b1c",3
"7952b29a",0
"0ad0cd8a",3
"74e245bd",3
"453c35e0",3
"18bbc35a",1
"86682863",3
"3f58492e",3
"8b7294ca",3
"966db5ac",3
"e16e61a2",3
"67a459fd",3
"92066648",3
"5f3e3e7f",3
"85eecdaf",3
"47c33c75",3
"c25b43ed",3
"c0d80a6e",1
"5c2cde66",1
"71b7d888",1
"95d124e1",3
"474b5a0f",3
"6d1457e5",3
"f5ac7c5d",1
"5ff52520",4
"33839cbd",3
"5ae973e8",3
"fd640a51",2
"ec84f547",3
"aa3c89e6",3
"8e3aa145",3
"0a991ffb",3
"8f83c7eb",2
"a80267a9",4
"bb8c2156",3
"6f5484aa",3
"800b3a97",4
"68d9ea25",3
"2350c5db",2
"9d5f96c5",3
"0d17cea3",1
"1565bdb6",3
"8471393e",3
"5783fe03",3
"52629dcf",3
"59cfa909",3
"9fa9f960",3
"34c40b8e",4
"df0b18eb",3
"eb23f328",1
"9fb9686d",4
"4a750348",3
"5f9635f5",3
"35043d32",3
"55f7b749",3
"a1f45e86",3
"84d19a2f",3
"0127932b",3
"8e4fb1ad",3
"fa4e8f2b",3
"988eb96f",3
"cdced47d",0
"c9a42db4",3
"048e6ef0",2
"99223b16",1
"a3a7201e",3
"84e1cd5e",3
"2c4de8c5",3
"353407e0",2
"5c421ff1",1
"4e27a097",3
"9b14f19e",1
"d2561d30",3
"151e83f1",3
"6f281195",2
"9e4c40e8",3
"fd4cbd12",3
"be61d442",3
"fe40cbd5",1
"289e9c3c",3
"7012b2ab",3
"a69299ac",3
"acb28592",3
"6531685b",3
"3d750965",3
"57085274",2
"e4b19021",3
"24b0c188",3
"b109dc3e",4
"c45f18da",3
"8df8b906",3
"af0d0ca3",2
"55d4701a",3
"9403909c",3
"6bd713dc",3
"6872a391",1
"e42b0f37",0
"5273a8fc",3
"4feb9510",3
"fd2f0c0e",3
"d88baa6f",3
"e8d050a7",1
"aff2b88c",1
"cc3248b2",1
"0616d0f3",3
"30519e4f",3
"a08b7aa1",2
"90a175dd",2
"0a392a70",3
"618504d9",3
"cf5064b5",3
"e3eefba3",4
"0ed38361",3
"7fd3c1bd",3
"f41e4a1b",3
"4241319c",1
"a11c0874",1
"b37413a5",1
"09a458c9",3
"d42ee3a5",1
"93015951",2
"7e20752b",3
"761ba7bd",3
"29e5a6a3",1
"8f3ee247",3
"47f028b2",1
"d264813a",0
"16ff970c",4
"1998d1d8",1
"90ab4ff1",3
"0c13d6b0",3
"497d1e47",3
"a4d52c10",3
"aa39e7fb",3
"9656ef50",0
"bbfce1eb",3
"a238c562",1
"ecb95f36",3
"a8a084ec",3
"067d0506",3
"fedbc720",3
"9c0c2956",1
"ff13e7eb",3
"78202751",3
"2a3c2791",3
"f6fb4f7e",1
"3f111e4a",3
"d8cd989e",3
"24f7cd56",3
"e6854042",3
"4d475362",2
"d57dc31e",1
"4347090e",2
"5dbc5bfd",3
"330a3afa",1
"1c60e88e",3
"837039f4",2
"b47abaa2",3
"e9938ec7",3
"e1cccea3",4
"3f81c96a",2
"34b3d91f",3
"3221f2ac",1
"e38a0153",3
"f5506d70",3
"c26cc685",3
"5e79c2ac",3
"19c5639a",3
"89cf95ad",3
"bc1b7082",1
"43739307",4
"94bcf656",2
"2725974b",3
"d442e0c6",3
"58e096c1",2
"afdd3eac",1
"137a2e6d",3
"b238c8c6",3
"6421619d",0
"d453a08b",2
"4b292140",3
"b4ad5030",3
"ec3f423f",1
"bc0e07e8",3
"36d3b07d",1
"36ca4e03",3
"7115a88f",3
"39749fe3",3
"bc976a5f",2
"19340fc3",3
"9bd88017",3
"abc8a440",3
"40bab7af",2
"ba10d1b3",3
"110ead63",3
"10b92a6c",3
"cb0e1f46",3
"f2471134",2
"2a1aa3d3",3
"fafe70e1",3
"442d6dfd",3
"5ea56646",3
"bec89603",1
"e5a815dc",3
"59e26c94",3
"32f139e3",3
"dfdb14e3",1
"60c09b7b",4
"2e830bb6",3
"7105e2c0",3
"30145212",1
"ca1bd2d9",3
"75099367",4
"f9fa24c5",0
"1e3af775",3
"8afb7c9b",3
"ef410430",3
"1278cdde",3
"e0443c8f",4
"afae4797",3
"baa23686",3
"47131054",3
"40c7adb8",3
"c13d84a8",3
"58edf99a",4
"360feb42",0
"8ba12c25",3
"8de8e4ae",4
"8844c4e8",3
"1375eece",3
"69141e5f",3
"7f4dd6d3",3
"ddb90b59",1
"1743b781",3
"9081b352",3
"5aa35ce6",3
"c4c0ba7a",0
"5f785f78",3
"2300ac5e",3
"9d0f8433",3
"73c40041",1
"d021a367",3
"26416b32",2
"73a4b10b",3
"9692be03",3
"e49bbd38",1
"bc03c1d6",3
"06fba151",1
"ac107c9c",2
"73feb2de",3
"29622269",3
"dc9a4a21",3
"c428423f",4
"206d8a37",3
"577eef47",4
"f1ed016e",3
"326c0ff5",3
"40eb43ad",3
"7a355b60",1
"5d28fd4a",3
"50ba1469",3
"7231fd11",2
"b6819bf4",3
"84a230de",1
"afb2cfff",3
"fd235df9",3
"0af76a43",1
"2957ded6",3
"76345085",3
"b77dc26c",3
"4e74b7dc",3
"de3199cf",3
"80735ed7",1
"3b71cf1c",1
"fc6b8c29",3
"0b14fed7",1
"82fe51c1",3
"7b243191",3
"c3bef7b6",3
"fcdcf2ee",3
"8fe4a402",3
"f2b1c78e",3
"a33f1fba",3
"14d48875",3
"1d2a00df",3
"b1df8cfc",3
"a9ba5539",4
"e5172ddd",3
"0c96249b",3
"d5dc6517",3
"95f413d7",1
"8fc6d3da",3
"2566c386",2
"25d2a162",4
"882b8091",3
"47b4c309",3
"1b999ac6",4
"71d1e2d1",1
"38952e5b",3
"d1f866c9",3
"1a3424c2",3
"22a9673f",4
"77396ad0",3
"001b0bf9",3
"8d587c3a",3
"6d6195c9",0
"8d32d86f",1
"0edc1d54",3
"003847fc",3
"357276fd",1
"f1a24512",3
"e4f651b2",3
"228de347",3
"9250da22",3
"0f6642da",3
"801d0570",3
"dc104c51",2
"53744476",1
"ef2e8b1e",3
"145e8517",3
"3d205ab2",3
"2e4a3dee",3
"8fe593d7",3
"cbf76c34",1
"620ff401",1
"335a5dc6",3
"531c91f4",3
"ed45f249",3
"d27bbc1c",4
"f63fb8c7",3
"e16548bc",3
"d713437f",3
"8cf9cf29",3
"a94c013d",3
"8ded6b89",3
"37623c49",3
"fc69720b",3
"37f32211",3
"6c0d1e95",2
"b73bd71f",3
"3994c377",3
"9476c52a",3
"cac589bf",1
"8be5c182",3
"78e0f22e",1
"c91ae64f",3
"7fc7a72f",4
"c35e0070",1
"40adb1a1",3
"8e759363",3
"e22d0b00",1
"95d80735",3
"908ddf6e",3
"0e64c235",2
"abc6a8c9",3
"bdf34d86",1
"f8371ec1",2
"599b9422",3
"2ccf04cb",3
"dedf10c3",1
"da952676",1
"d194cecf",1
"d664a63f",3
"e74bf95a",3
"e32dc6d6",3
"788a87f6",3
"ed11d046",1
"fb1db379",4
"c033b249",3
"e4214ccd",3
"4b9cae23",3
"c251ec0a",3
"a6f4bd02",3
"a33db8bc",3
"0b16e185",3
"47fb3614",3
"68a0b292",2
"1b169dc8",0
"04145809",3
"aee5b46d",2
"69d30caf",3
"a746a910",3
"94eb3e7f",1
"9972a70c",2
"428cb6d5",3
"e2f87e0a",1
"50f02fb8",4
"68570c89",3
"430cf148",1
"029889eb",3
"7803dfc8",4
"a676ecbf",4
"205d9c1a",3
"48e00d4b",3
"cde8fe36",3
"cd96c63c",0
"b7e51472",0
"6d999d3b",2
"998fc951",1
"0a74a0e8",1
"d7f48478",3
"604652bc",3
"fe719c03",0
"e345b170",1
"4b065662",3
"e3e7568a",3
"7cac778d",1
"830b5016",1
"40e56c1f",3
"1d1f7944",3
"2a1e346c",3
"c97e0ecf",3
"a775dcb0",1
"8f22400e",3
"e254c8e8",1
"3260756b",3
"b2821564",3
"005af223",3
"0d807f42",3
"edea8be5",3
"2dd387a5",1
"92136cf5",4
"d94af0a5",3
"94a4b8dc",4
"cbd0ae2d",4
"a3e9b1bd",3
"1e184e99",3
"9cd53e6e",0
"087e6c64",3
"27ce3aca",3
"a7fc44cd",2
"7a2aac5e",1
"23db2ee7",3
"1b02d6b2",3
"f4552623",3
"492b8470",3
"f12bd42e",1
"7d34ee53",3
"50eeb193",1
"3e176141",1
"410405c2",1
"10649bed",4
"b2fbe829",3
"f3d289ca",3
"f6eb7dac",3
"b21b5e95",3
"97c6781a",1
"09e2bd1a",3
"0b704cee",3
"f503f57d",3
"27d374bb",0
"00408349",3
"b5a2efc5",3
"ad43582f",1
"53a7b160",3
"49169006",4
"d88d3879",1
"03b7f931",3
"90fe52c5",3
"b80093ef",3
"d666d0c5",1
"860957d9",3
"ff65bf07",1
"f2008ded",2
"0e6852fb",3
"d94ea08c",3
"bfeecde0",4
"7bc55b8e",3
"cdfd9ac3",3
"403e7799",3
"197cc246",3
"e9ce28b2",0
"7e8a7b51",2
"1e4e7ddc",3
"cf1f1f0c",3
"0e14eefa",3
"e25bc100",3
"b5b3a1f1",3
"4283f064",1
"9f7e6768",1
"8a2b6894",4
"85ccb743",1
"2cab68af",3
"cf8aa505",3
"58f5cb71",3
"51626721",3
"6d7f483a",2
"3640ffeb",1
"264fc8a9",3
"1f3f33d8",3
"da939cb2",3
"640bf5a3",1
"80a121e6",1
"8047a780",3
"f90f0938",3
"e4abfc32",1
"a4bc73b0",3
"5d7c9686",3
"57ae3cb3",3
"2f509d2b",3
"39e0babe",3
"7bb09fa6",3
"19ca7061",2
"3f327c8b",1
"015fb139",3
"6ff5dc71",3
"51d66340",0
"8553402d",3
"d8d32a19",4
"18afeaf8",3
"1223e7d3",3
"060cd447",4
"fedb5847",3
"eb9074bd",1
"c00a5ccf",1
"e0a68e66",1
"8c0c6c22",3
"9c754a51",3
"f468a102",3
"e57f9cf1",3
"7dd95f0f",4
"e6fb07d3",1
"17c136c4",3
"f8b2fdad",1
"cac6fb67",1
"426af23c",1
"59c318bd",3
"5ac2776f",3
"c7c91b8c",3
"4504577a",3
"ae203651",1
"4d8dc829",3
"499c7a52",1
"2a458cbc",1
"295dad52",3
"3c6b41ed",1
"36caf433",0
"5f690282",3
"871651af",1
"20e9ac52",1
"66c46169",3
"6ccaf293",1
"82aac7c3",3
"3a03a0eb",3
"574ba252",3
"8689303f",3
"cb265e89",2
"f7368e1b",3
"8f7339b7",1
"f5b8c269",0
"88960d21",3
"c5b89e96",3
"49179d29",1
"1865157c",1
"1dae1e78",3
"855146eb",4
"25290359",3
"b044413f",3
"e08ed1e0",3
"56c5408b",0
"ebc71f21",1
"d9776997",3
"29b2125b",3
"7de7797e",1
"9cfd8c1b",2
"9a945148",3
"1fb641f3",1
"82c7e503",3
"e8b28fcc",1
"b3443fd7",3
"b6a4e02b",3
"b5122e3a",1
"49590131",3
"45bdbf87",0
"108a4ffa",1
"2f59b377",3
"35d34da5",4
"4f3c253e",1
"0f6c7452",2
"5aa9023e",1
"2e710c89",3
"32362c8a",2
"9d822aa9",3
"fd0c46ae",3
"31b9daff",1
"08463d5b",4
"a62836b7",3
"c101825a",2
"d40b7b6a",0
"dcd57c8d",3
"93221f6a",3
"4682f93c",3
"d0b6d842",4
"4221110b",3
"d308efab",1
"2d2ef05e",3
"356752ee",3
"34e8321f",1
"88192af5",3
"52a91b04",3
"45b2c534",3
"8f49e18d",3
"02fb0bea",3
"4d0c7e13",4
"fef41713",2
"49642018",3
"f1b622af",1
"746b7c16",2
"5baca89d",1
"660f419a",1
"cdf5a1b9",3
"d4ce8fbb",3
"9d25b9b6",3
"dcabb48b",1
"29a44cd6",3
"fb90fb18",4
"eb473143",1
"dbf4c3d6",3
"dfbe2943",3
"fb2c6a5b",4
"4e2451b7",1
"c27912c2",3
"ad861e44",2
"e21448e9",1
"dcf2fac5",1
"c5cbc7bd",3
"03eb4dd6",2
"5552957e",4
"cee383d4",1
"5fae9926",4
"3fa29e66",3
"2d255736",3
"744dc014",3
"d8147077",1
"e78247cb",3
"eb00e14b",3
"c8017cd2",3
"b46c46cd",1
"6a5c89a0",2
"8737662e",3
"2460d725",1
"3b798a4c",3
"95c9e6dd",3
"da7f8557",3
"d5fec052",3
"e663e380",3
"fcdb0b35",2
"1427c16a",1
"19be375f",3
"ae18850f",1
"010200b5",1
"0121c41e",1
"3231a352",3
"11b3a3b1",3
"df0f5afd",4
"b4622c23",3
"2742d529",3
"2a53a44f",3
"5ed07ddb",3
"607e946b",3
"84ace858",2
"0aeb596a",3
"6af46224",3
"dee89268",1
"f982f95b",3
"d816466e",3
"e4290667",1
"28ddda17",3
"f1b8da20",0
"d6ccfb78",3
"642a0a59",2
"2f16dbe3",4
"238f6396",4
"f0155410",1
"501915a5",1
"dd1f400a",0
"cbfa6dc3",3
"6f330740",3
"d67225be",3
"347f0cfc",3
"1c16872e",1
"ace4c3c9",3
"af364295",3
"355ae501",2
"b9313f83",3
"833549e9",4
"3f565936",1
"de2a983c",1
"302c1046",1
"0d0c5ccd",3
"4a85cf9f",1
"94492173",3
"29b45f60",1
"f6691759",3
"dd769f5d",3
"b6e5909a",1
"aae7e990",2
"65e3cc5f",3
"5cc68215",3
"47562eef",3
"61630ff6",1
"09557165",3
"269aaa26",3
"654d0546",3
"71157d50",1
"3eb2f33f",1
"b0cb8ace",1
"79843b1b",3
"a0e2a168",1
"aac1b3a4",3
"cfef7727",3
"553b85ca",1
"12d1fef2",1
"7075177f",2
"5dacaeda",3
"559ea44c",3
"bbca411c",1
"e83fd82d",3
"137556ca",1
"d443de45",3
"2ef5dc8c",3
"108c813b",1
"98240aed",3
"fba9ef1c",3
"2cce0cc0",3
"6172365d",3
"0b4e4515",3
"4a26e8ad",4
"b77b69c6",3
"787b98dc",4
"c45cfcbf",3
"8d3c9977",0
"1e2d3567",3
"44467e32",3
"114c595e",3
"1f67ec9d",1
"c7a69a40",3
"3548ee41",3
"6cb9bf76",1
"34d751d1",3
"bab3b8d6",3
"b1b50233",2
"407d0bdd",3
"1010bade",3
"a143ba5b",1
"6aaa8d34",3
"e6c8c700",3
"5e7d9f76",4
"be0ad131",2
"f422bdec",3
"451f8da9",3
"244ad9ef",3
"e0592274",1
"3cbf1ce4",3
"0983c897",3
"da904ccf",3
"05415a64",3
"19750fed",4
"50276e6e",3
"b393959a",3
"3263ebea",2
"bb10940c",3
"eece23f4",4
"b8a20de1",1
"88260b16",3
"985ee5a2",1
"bbb0bcc2",3
"aac2e8ba",3
"882115c5",3
"3347fd67",2
"ff179435",3
"2c95458f",3
"96586ae1",0
"ee1b249c",3
"dda45295",3
"97c3e3d9",3
"71e3e518",1
"6b5384df",3
"e2a48942",3
"6a270596",3
