,person,has_converted_before,most_viewed_sku,most_viewed_color_Preto,most_viewed_color_Branco,most_viewed_color_Dourado,region_brasil_Sao Paulo,region_brasil_Unknown,region_brasil_Minas Gerais
6822,888ff061,0.0,14296.0,1,0,0,0,0,0
6823,154ed444,0.0,2796.0,1,0,0,0,0,1
6824,dd509883,0.0,10856.0,0,0,1,1,0,0
6825,a086f2a0,0.0,9328.0,1,0,0,0,0,0
6826,be49240a,0.0,8261.0,0,0,1,0,1,0
6827,63087bf0,0.0,12228.0,1,0,0,0,0,0
6828,76f06486,0.0,12536.0,0,0,0,0,0,0
6829,0db8d1ed,0.0,5907.0,0,0,0,1,0,0
6830,4e34349a,0.0,10826.0,1,0,0,0,0,1
6831,f885a6e9,0.0,9274.0,0,0,1,1,0,0
6832,068b993a,0.0,6411.0,0,0,1,1,0,0
6833,b137a7a8,0.0,12242.0,0,0,0,0,0,1
6834,4c21aba9,0.0,8247.0,0,0,0,0,0,0
6835,0be4ca58,0.0,6931.0,0,0,0,1,0,0
6836,80318bef,0.0,7713.0,1,0,0,1,0,0
6837,7a45ead2,0.0,8205.0,0,0,0,0,1,0
6838,95a57dca,0.0,6818.0,0,0,1,0,0,0
6839,c34f4924,0.0,12786.0,0,0,0,1,0,0
6840,2bf923fc,0.0,13178.0,1,0,0,0,0,0
6841,0e362b6b,0.0,2716.0,1,0,0,0,0,0
6842,306187f7,0.0,7153.0,0,0,0,1,0,0
6843,5900aceb,0.0,2840.0,0,0,1,1,0,0
6844,bb510b20,0.0,291.0,0,0,1,1,0,0
6845,cf3995d9,0.0,6888.0,0,0,0,0,0,0
6846,0e33dc2a,0.0,8289.0,1,0,0,1,0,0
6847,7840e45e,0.0,0.0,0,0,0,0,1,0
6848,d73cc8ae,0.0,2655.0,1,0,0,1,0,0
6849,2b466fe9,0.0,10939.0,1,0,0,0,0,0
6850,e836fc08,0.0,6580.0,0,0,0,0,0,0
6851,03ae1796,0.0,2831.0,0,0,1,1,0,0
6852,17d77bfa,0.0,291.0,0,0,0,0,0,0
6853,175bde18,0.0,10898.0,0,0,1,0,1,0
6854,18b160bb,0.0,2751.0,1,0,0,0,0,0
6855,bb67c35a,0.0,2699.0,0,0,1,1,0,0
6856,ff504cb5,0.0,10518.0,0,0,1,0,0,1
6857,d3ba24d4,0.0,1341.0,0,0,1,1,0,0
6858,83de6177,0.0,5279.0,0,1,0,0,0,1
6859,559b4641,0.0,6580.0,0,0,0,1,0,0
6860,bdb313ea,0.0,1382.0,0,0,0,1,0,0
6861,2283d0ca,0.0,80.0,1,0,0,0,0,0
6862,bf0521e7,0.0,2787.0,0,0,1,0,0,0
6863,d15b10bf,0.0,325.0,0,0,0,0,1,0
6864,9968839d,0.0,12786.0,1,0,0,0,0,0
6865,34e84a87,0.0,10855.0,0,0,1,1,0,0
6866,8fc9a7da,0.0,8471.0,0,0,1,0,0,0
6867,42df6dcf,0.0,8471.0,0,0,1,1,0,0
6868,6e8a4a4f,0.0,3348.0,1,0,0,0,0,0
6869,522fa803,0.0,10422.0,0,0,1,1,0,0
6870,d3139e20,0.0,3359.0,1,0,0,1,0,0
6871,2e47f0d3,0.0,2710.0,0,1,0,0,1,0
6872,7db9b478,0.0,1309.0,0,0,0,0,0,0
6873,d1f06f32,0.0,9232.0,0,0,0,0,0,0
6874,7ca48c90,0.0,10393.0,1,0,0,0,1,0
6875,3ae05724,0.0,8442.0,1,0,0,0,0,0
6876,6996b2c1,0.0,6901.0,0,0,1,0,1,0
6877,432424c3,0.0,81.0,1,0,0,0,0,0
6878,f498eb0e,0.0,1398.0,0,0,0,0,1,0
6879,3016a407,0.0,1405.0,0,0,0,0,1,0
6880,f969f55d,0.0,12240.0,0,0,1,1,0,0
6881,c529d9cc,0.0,10338.0,0,0,1,1,0,0
6882,ef803146,0.0,9510.0,0,1,0,0,1,0
6883,45f9ae19,0.0,10324.0,0,0,1,1,0,0
6884,76211e48,0.0,10113.0,0,0,1,0,0,0
6885,5b9b5c94,0.0,2831.0,0,0,0,0,0,1
6886,9d983fa6,0.0,136.0,0,0,0,0,0,0
6887,11b4d13d,0.0,290.0,0,0,1,0,0,0
6888,bf1ad04c,0.0,2683.0,0,0,1,1,0,0
6889,c63a8109,0.0,8246.0,1,0,0,0,0,0
6890,cb1c5492,0.0,10294.0,0,0,0,0,0,1
6891,a9e13bbc,0.0,3193.0,1,0,0,1,0,0
6892,d9958d94,0.0,13404.0,0,0,1,0,1,0
6893,efcf2da3,0.0,0.0,0,0,0,0,0,0
6894,f765ed4e,0.0,14296.0,1,0,0,1,0,0
6895,90e3034d,0.0,2720.0,0,1,0,0,0,0
6896,83b86605,0.0,9470.0,1,0,0,1,0,0
6897,9bdae5df,0.0,6011.0,0,0,0,0,0,1
6898,56c4c4ab,0.0,9287.0,0,0,1,1,0,0
6899,159c9af8,0.0,2832.0,0,0,0,1,0,0
6900,662e809f,0.0,2682.0,1,0,0,0,0,0
6901,268c121c,0.0,9272.0,1,0,0,1,0,0
6902,f07e5df5,0.0,8163.0,0,0,0,0,0,0
6903,efab1823,0.0,3191.0,1,0,0,0,0,0
6904,4031394b,0.0,2833.0,0,0,0,1,0,0
6905,148165b8,0.0,0.0,0,0,0,0,1,0
6906,f9a64cc3,0.0,2833.0,0,0,0,0,0,0
6907,4e9be837,0.0,12465.0,1,0,0,0,0,0
6908,2e7b9e6a,0.0,6412.0,0,0,1,0,1,0
6909,4e4b2ba6,0.0,2839.0,0,0,1,1,0,0
6910,c51a7e46,0.0,7071.0,0,0,0,0,1,0
6911,d8bc9125,0.0,13488.0,1,0,0,1,0,0
6912,f97473c1,0.0,2833.0,0,0,0,0,0,0
6913,c08f141d,0.0,12758.0,1,0,0,0,0,0
6914,72a3ac87,0.0,1310.0,0,0,0,0,0,0
6915,d35af566,0.0,7505.0,1,0,0,0,0,0
6916,9d746baf,0.0,2834.0,0,0,1,1,0,0
6917,c70d667e,0.0,8950.0,0,0,1,1,0,0
6918,98ec7e08,0.0,8527.0,0,0,1,1,0,0
6919,76d12e27,0.0,213.0,0,1,0,0,0,1
6920,ac358aa5,0.0,8396.0,1,0,0,0,0,0
6921,2036abfb,0.0,4956.0,1,0,0,0,0,0
6922,8554873d,0.0,7631.0,1,0,0,0,0,0
6923,c25c5660,0.0,6847.0,0,0,1,0,0,0
6924,ec09e99c,0.0,6412.0,0,1,0,1,0,0
6925,21894f92,0.0,312.0,0,0,1,0,0,0
6926,761c99f7,0.0,9932.0,0,0,0,0,0,0
6927,60aa30c0,0.0,1341.0,1,0,0,1,0,0
6928,6ca2ae7b,0.0,9944.0,0,0,0,1,0,0
6929,d4ecf1ec,0.0,2965.0,1,0,0,1,0,0
6930,eeae1e5a,0.0,8203.0,0,0,1,0,1,0
6931,c0f19fc4,0.0,7335.0,0,0,1,0,0,0
6932,d695f65d,0.0,130.0,1,0,0,0,0,0
6933,2280ebc0,0.0,5459.0,0,0,1,1,0,0
6934,80a77cde,0.0,3336.0,1,0,0,0,0,0
6935,5afb6ffb,0.0,8993.0,0,0,0,1,0,0
6936,19ccba53,0.0,2831.0,0,0,1,0,1,0
6937,b501f449,0.0,290.0,0,0,1,1,0,0
6938,676dfa62,0.0,8555.0,1,0,0,1,0,0
6939,b6e04eec,0.0,6818.0,0,0,1,0,0,0
6940,55ea9ceb,0.0,6987.0,0,0,0,1,0,0
6941,a3aab892,0.0,3311.0,0,1,0,0,0,0
6942,9aeb8fe4,0.0,1334.0,0,0,0,1,0,0
6943,e2e960c4,0.0,8539.0,1,0,0,1,0,0
6944,bfcb90d7,0.0,1302.0,0,0,0,1,0,0
6945,e9903376,0.0,1422.0,0,0,0,0,0,0
6946,0270a59f,0.0,8261.0,0,0,0,0,0,0
6947,df2f2a1d,0.0,6383.0,0,0,1,0,0,0
6948,3e926dd8,0.0,10100.0,0,0,0,0,0,0
6949,9e9d6325,0.0,12758.0,1,0,0,0,1,0
6950,56f0197e,0.0,3287.0,1,0,0,0,0,0
6951,b4b7a5a8,0.0,2831.0,0,0,1,0,0,0
6952,63724daa,0.0,12758.0,1,0,0,0,0,0
6953,a08e9af4,0.0,10898.0,0,0,1,0,0,1
6954,fae9902e,0.0,2832.0,0,0,0,0,0,0
6955,57b7b149,0.0,2975.0,0,1,0,1,0,0
6956,554ffcb6,0.0,8540.0,0,0,1,0,1,0
6957,fe530818,0.0,7055.0,0,0,0,1,0,0
6958,ac281798,0.0,283.0,0,0,0,1,0,0
6959,a00ae4bf,0.0,1309.0,0,0,1,1,0,0
6960,3a4c858f,0.0,4559.0,1,0,0,0,0,0
6961,d101fb09,0.0,6999.0,0,0,0,1,0,0
6962,16298d5f,0.0,8485.0,0,0,1,0,0,0
6963,f211594c,0.0,8513.0,1,0,0,0,0,0
6964,7b246300,0.0,2751.0,1,0,0,0,0,0
6965,b29e77ed,0.0,6581.0,0,0,0,0,0,1
6966,80716ec0,0.0,10294.0,0,0,0,0,0,0
6967,d2f3fdc9,0.0,6412.0,0,0,1,0,0,0
6968,6f33eb16,0.0,2829.0,0,0,0,0,1,0
6969,3577d295,0.0,10240.0,0,0,1,0,0,1
6970,11de9e2f,0.0,6651.0,0,1,0,1,0,0
6971,229c5562,0.0,6371.0,0,0,1,0,0,0
6972,bd5a0d6a,0.0,6385.0,0,1,0,0,1,0
6973,b79f1c09,0.0,2766.0,1,0,0,1,0,0
6974,812510e4,0.0,10169.0,0,0,0,0,1,0
6975,fb6c331c,0.0,8205.0,0,0,0,1,0,0
6976,2050e4a0,0.0,2833.0,0,0,0,0,1,0
6977,21deaacd,0.0,15820.0,1,0,0,0,1,0
6978,c798f9e4,0.0,416.0,0,1,0,0,0,0
6979,622fdd11,0.0,12786.0,0,0,0,1,0,0
6980,c6cac37f,0.0,12240.0,0,0,1,1,0,0
6981,64bb088c,0.0,8498.0,0,0,0,0,0,0
6982,c0b22598,0.0,10378.0,1,0,0,1,0,0
6983,91a58325,0.0,6917.0,0,0,0,0,0,0
6984,3ce7f009,0.0,12548.0,0,0,0,0,0,0
6985,6a6098e1,0.0,6847.0,0,0,0,1,0,0
6986,aecd6ca4,0.0,1317.0,0,0,1,0,0,0
6987,fd49335a,0.0,12744.0,0,0,0,0,0,0
6988,7a0abf5c,0.0,15383.0,1,0,0,0,1,0
6989,c90f2e71,0.0,3347.0,0,1,0,0,0,0
6990,54f02647,0.0,6315.0,0,0,1,1,0,0
6991,96b29517,0.0,4559.0,0,1,0,1,0,0
6992,2a6043b0,0.0,7251.0,1,0,0,1,0,0
6993,16d99d33,0.0,8205.0,0,0,0,0,1,0
6994,4c17f6cc,0.0,6250.0,0,0,1,0,0,0
6995,c0b98fb4,0.0,9272.0,1,0,0,0,0,0
6996,7d5ee6c3,0.0,12618.0,1,0,0,1,0,0
6997,8b9bb88f,0.0,6805.0,0,0,0,0,0,0
6998,1d4415f0,0.0,9230.0,1,0,0,1,0,0
6999,2aa74a65,0.0,2831.0,0,0,1,1,0,0
7000,0e301774,0.0,10462.0,0,0,1,1,0,0
7001,4975850d,0.0,3647.0,0,1,0,0,0,0
7002,5be69714,0.0,6343.0,0,1,0,0,0,0
7003,65693045,0.0,2787.0,0,0,1,1,0,0
7004,6aef3a40,0.0,2829.0,0,0,0,0,0,1
7005,6d5e646b,0.0,6023.0,0,0,1,1,0,0
7006,4ec0703f,0.0,291.0,0,0,1,0,1,0
7007,ecc2159f,0.0,15338.0,0,0,1,1,0,0
7008,326334ce,0.0,12522.0,0,0,0,1,0,0
7009,4276d5de,0.0,12536.0,0,0,0,0,0,0
7010,1e2edfa2,0.0,15698.0,0,0,1,0,0,0
7011,b849a073,0.0,12774.0,1,0,0,0,1,0
7012,7e4bb066,0.0,13460.0,0,0,1,0,0,0
7013,fa1be680,0.0,9946.0,0,0,0,0,1,0
7014,f5c16f83,0.0,6846.0,0,0,1,0,0,0
7015,aa7f78a4,0.0,2710.0,1,0,0,0,0,0
7016,92b3c57c,0.0,6413.0,0,0,1,0,0,0
7017,3df73790,0.0,6847.0,0,0,0,0,0,0
7018,33c66a78,0.0,4585.0,0,0,1,1,0,0
7019,c6db3558,0.0,6903.0,0,0,1,0,0,0
7020,49a08786,0.0,10463.0,1,0,0,0,0,1
7021,24089fb5,0.0,12282.0,1,0,0,0,0,0
7022,28f3ff38,0.0,6847.0,0,0,1,0,1,0
7023,f6a089b3,0.0,10939.0,1,0,0,0,0,0
7024,160a8a01,0.0,290.0,0,0,1,0,0,0
7025,72724d0c,0.0,318.0,0,0,0,0,1,0
7026,dff2c68f,0.0,12507.0,1,0,0,0,0,0
7027,25087105,0.0,12604.0,0,1,0,0,0,0
7028,324a096d,0.0,8555.0,1,0,0,0,0,1
7029,d191d46d,0.0,2829.0,0,0,0,1,0,0
7030,83dc16b3,0.0,8485.0,0,0,1,0,0,0
7031,7d318e98,0.0,8471.0,0,0,0,0,0,1
7032,edf18426,0.0,2682.0,0,1,0,1,0,0
7033,e2cb07df,0.0,10084.0,0,0,0,1,0,0
7034,dac006e0,0.0,12661.0,1,0,0,1,0,0
7035,db420c57,0.0,10812.0,0,0,1,0,0,0
7036,fb6346bc,0.0,7099.0,0,0,0,1,0,0
7037,f77b0039,0.0,3372.0,0,0,1,0,0,0
7038,6dbe43db,0.0,3635.0,0,0,0,1,0,0
7039,dc5888b6,0.0,9230.0,0,0,1,0,0,0
7040,7b09fdca,0.0,12731.0,0,0,0,0,0,0
7041,92509104,0.0,2834.0,0,0,1,0,0,0
7042,9f5c1eb4,0.0,2834.0,0,0,1,0,0,0
7043,1775007b,0.0,3299.0,0,0,1,0,0,1
7044,8c8a04b1,0.0,3181.0,1,0,0,1,0,0
7045,554c7d1d,0.0,8443.0,1,0,0,0,0,1
7046,a35debd3,0.0,8443.0,1,0,0,1,0,0
7047,208c392a,0.0,3299.0,0,0,1,0,0,0
7048,c66d006e,0.0,12758.0,1,0,0,0,0,1
7049,adc00c77,0.0,6805.0,0,0,0,0,0,0
7050,96617e98,0.0,9946.0,0,0,0,0,1,0
7051,3192835d,0.0,318.0,0,0,0,0,0,0
7052,54fe3792,0.0,9931.0,0,0,0,0,0,0
7053,8f5b3ce1,0.0,9904.0,0,0,0,1,0,0
7054,decd02fa,0.0,10448.0,1,0,0,0,0,0
7055,fe259251,0.0,6011.0,0,0,0,0,1,0
7056,cc07e754,0.0,1318.0,0,0,1,0,0,0
7057,dd0c2720,0.0,283.0,0,0,0,0,1,0
7058,03e69cc8,0.0,2831.0,0,0,1,0,1,0
7059,b1078131,0.0,2892.0,1,0,0,0,0,0
7060,51b84636,0.0,6371.0,0,0,1,0,1,0
7061,2cc29f26,0.0,10366.0,0,1,0,1,0,0
7062,813a58f3,0.0,8485.0,0,0,1,0,0,1
7063,c86503d8,0.0,9330.0,1,0,0,0,0,0
7064,f33ce43c,0.0,3108.0,1,0,0,0,0,1
7065,a3027446,0.0,14076.0,1,0,0,0,0,0
7066,f47a53ef,0.0,6023.0,0,0,0,1,0,0
7067,95a9f560,0.0,9932.0,0,0,0,1,0,0
7068,3b30b12c,0.0,4559.0,0,1,0,0,0,0
7069,4d3d508a,0.0,13432.0,0,0,0,0,0,0
7070,4b97a8b9,0.0,6874.0,0,0,0,1,0,0
7071,d1d0031a,0.0,3287.0,1,0,0,0,0,0
7072,3638358d,0.0,12464.0,0,1,0,0,0,0
7073,cb3eff22,0.0,80.0,0,0,1,0,0,0
7074,8dbac477,0.0,8513.0,1,0,0,0,0,0
7075,b0595fbe,0.0,9286.0,0,0,1,0,0,0
7076,86c34d71,0.0,3624.0,0,0,0,0,0,0
7077,9efdd4a8,0.0,6371.0,0,0,1,0,1,0
7078,147ff611,0.0,10378.0,0,0,0,0,1,0
7079,7410112a,0.0,8415.0,0,0,0,0,0,0
7080,eb83bf4c,0.0,10337.0,0,0,0,1,0,0
7081,bacd6f94,0.0,0.0,0,0,0,0,0,0
7082,9cea2dd6,0.0,12758.0,1,0,0,0,0,0
7083,2651705f,0.0,7251.0,0,0,1,0,1,0
7084,dabfb963,0.0,8525.0,0,0,0,0,0,0
7085,2cbbe7d2,0.0,6398.0,1,0,0,0,0,1
7086,375d2b01,0.0,12774.0,1,0,0,0,0,0
7087,ed09b708,0.0,723.0,1,0,0,0,0,0
7088,1da2c679,0.0,2928.0,1,0,0,0,1,0
7089,7b86bff3,0.0,10322.0,0,0,0,0,0,0
7090,2f90dc93,0.0,2837.0,0,0,1,1,0,0
7091,24203fe1,0.0,7657.0,0,0,0,0,0,0
7092,7db705c5,0.0,12522.0,0,0,0,0,0,0
7093,a0f8dfba,0.0,1341.0,0,0,1,0,0,1
7094,08e3fd0a,0.0,7393.0,1,0,0,1,0,0
7095,cc1ea2fe,0.0,6384.0,0,0,1,0,0,1
7096,8618f920,0.0,6397.0,1,0,0,0,1,0
7097,af7ad339,0.0,284.0,0,0,0,1,0,0
7098,374b7e4c,0.0,17199.0,0,0,0,0,1,0
7099,3333c224,0.0,8471.0,1,0,0,0,0,1
7100,3d51807a,0.0,9273.0,1,0,0,0,0,0
7101,de34de59,0.0,9358.0,0,0,0,0,1,0
7102,b9f16899,0.0,7673.0,1,0,0,0,0,0
7103,b0e3a2a2,0.0,17199.0,1,0,0,0,0,1
7104,b43c66a2,0.0,9342.0,0,0,1,0,0,1
7105,4dffb77c,0.0,7686.0,0,0,0,0,0,1
7106,1cba523a,0.0,11890.0,0,0,0,1,0,0
7107,d0854e2d,0.0,3109.0,1,0,0,0,0,0
7108,de3bb208,0.0,6253.0,0,0,1,1,0,0
7109,4d344a9a,0.0,6243.0,0,0,0,0,0,0
7110,846fde56,0.0,3659.0,0,0,0,0,0,0
7111,85ab7b37,0.0,506.0,1,0,0,0,0,0
7112,aae010d6,0.0,9189.0,0,0,0,0,1,0
7113,2c71d6dd,0.0,1310.0,0,0,1,0,0,0
7114,23733487,0.0,4956.0,1,0,0,0,0,0
7115,6f1ad07c,0.0,723.0,1,0,0,0,0,0
7116,d7f56326,0.0,506.0,1,0,0,1,0,0
7117,e65ff145,0.0,1310.0,0,0,0,0,1,0
7118,86656d80,0.0,8443.0,1,0,0,1,0,0
7119,2ecb4665,0.0,2834.0,0,0,1,0,0,0
7120,9bba65dd,0.0,2928.0,0,0,1,0,0,0
7121,75be0b8f,0.0,2751.0,1,0,0,1,0,0
7122,9b2e270a,0.0,1334.0,0,0,0,1,0,0
7123,7c026bec,0.0,3287.0,1,0,0,0,1,0
7124,2db9427c,0.0,10154.0,0,0,0,1,0,0
7125,b034c966,0.0,10294.0,0,0,0,1,0,0
7126,7cc8b5f9,0.0,11430.0,0,1,0,0,0,1
7127,323c84ff,0.0,8231.0,1,0,0,0,0,0
7128,b6e0de34,0.0,9286.0,0,0,1,0,0,0
7129,cf93907d,0.0,6454.0,0,1,0,0,0,0
7130,e0e07db3,0.0,10378.0,0,0,0,0,0,0
7131,537cb3a9,0.0,10225.0,0,0,0,0,1,0
7132,4ec8f0ae,0.0,8441.0,1,0,0,0,0,0
7133,3172b8c4,0.0,3300.0,0,0,1,0,0,0
7134,cb813147,0.0,12758.0,1,0,0,0,0,0
7135,84880b74,0.0,6412.0,0,0,1,0,0,0
7136,2a7eeb6f,0.0,9946.0,0,0,0,0,0,0
7137,b4654e5b,0.0,10337.0,0,0,0,0,1,0
7138,7ffe619c,0.0,12772.0,1,0,0,0,0,0
7139,4f45efd5,0.0,298.0,0,0,0,0,0,0
7140,34f3b134,0.0,13487.0,0,0,0,0,0,0
7141,fa133550,0.0,284.0,0,0,0,0,0,0
7142,0c6b7fd4,0.0,6440.0,1,0,0,0,0,0
7143,00af50bb,0.0,12801.0,1,0,0,0,0,0
7144,75e81f7f,0.0,12548.0,0,0,0,0,1,0
7145,928cb450,0.0,10142.0,0,0,0,0,0,0
7146,343e1489,0.0,13277.0,0,0,0,1,0,0
7147,0d13faa5,0.0,10519.0,1,0,0,0,0,0
7148,e4e25503,0.0,3287.0,1,0,0,0,0,0
7149,f06e6bdf,0.0,9287.0,0,0,1,1,0,0
7150,717771db,0.0,17199.0,0,0,0,0,1,0
7151,49a46877,0.0,2741.0,1,0,0,1,0,0
7152,c7b03715,0.0,6650.0,0,1,0,0,0,0
7153,022c083c,0.0,2832.0,0,0,0,0,0,0
7154,77b5116b,0.0,2839.0,0,0,0,1,0,0
7155,fe600c78,0.0,122.0,0,1,0,1,0,0
7156,ca27c349,0.0,6929.0,0,0,0,1,0,0
7157,1cd70e8c,0.0,2718.0,0,1,0,0,0,1
7158,d8c18dc6,0.0,8483.0,0,0,1,0,1,0
7159,f30c83df,0.0,2833.0,0,0,0,0,0,0
7160,48a33392,0.0,9274.0,1,0,0,1,0,0
7161,8d4c08f6,0.0,10378.0,0,0,0,0,0,0
7162,9de86de1,0.0,290.0,0,0,1,0,1,0
7163,cfb9cc00,0.0,7631.0,1,0,0,0,0,0
7164,3d2edf4e,0.0,12744.0,1,0,0,1,0,0
7165,c1922aab,0.0,1438.0,0,0,1,1,0,0
7166,cbd1fda5,0.0,11948.0,0,0,0,0,1,0
7167,9032dc32,0.0,5281.0,0,0,1,0,0,0
7168,b71b3b2e,0.0,10239.0,0,0,1,0,1,0
7169,5e6e002d,0.0,3336.0,0,0,1,0,0,0
7170,4cfd37f4,0.0,10014.0,0,0,0,0,0,0
7171,79cde2ca,0.0,12774.0,1,0,0,1,0,0
7172,6e8d36bc,0.0,6023.0,0,0,1,0,1,0
7173,f371cb06,0.0,2833.0,0,0,0,1,0,0
7174,55449577,0.0,1325.0,0,0,1,0,1,0
7175,4f4ca185,0.0,7630.0,1,0,0,0,0,0
7176,73de3d23,0.0,6649.0,0,1,0,0,0,0
7177,2ebaa905,0.0,13250.0,1,0,0,0,0,0
7178,9357dbc4,0.0,8512.0,0,0,1,0,0,0
7179,cd6fdd01,0.0,6371.0,0,0,1,0,0,0
7180,ffae1445,0.0,3648.0,0,1,0,1,0,0
7181,58dde736,0.0,1061.0,0,1,0,0,0,0
7182,eeffe04a,0.0,2833.0,0,0,0,0,0,0
7183,60f0cb21,0.0,10940.0,1,0,0,0,0,0
7184,12062c87,0.0,9216.0,1,0,0,1,0,0
7185,2d6ae472,0.0,8554.0,0,0,0,0,1,0
7186,d3e98b81,0.0,3371.0,0,0,1,0,1,0
7187,ce1fbb1a,0.0,10350.0,1,0,0,1,0,0
7188,f8a89cf3,0.0,8442.0,1,0,0,1,0,0
7189,046261a1,0.0,6903.0,0,0,0,1,0,0
7190,9b67a3d9,0.0,11709.0,0,0,0,0,1,0
7191,eb85067d,0.0,9358.0,0,0,0,0,0,1
7192,06df0741,0.0,2682.0,0,1,0,0,0,0
7193,c331210d,0.0,8540.0,0,0,1,0,0,0
7194,5915798c,0.0,6413.0,0,0,1,1,0,0
7195,24fb9f01,0.0,6357.0,1,0,0,0,0,0
7196,17ea373e,0.0,11961.0,1,0,0,0,0,0
7197,d72bb3b5,0.0,9316.0,1,0,0,0,0,0
7198,a8730c05,0.0,8541.0,0,0,1,0,0,1
7199,49445db0,0.0,2810.0,1,0,0,0,0,0
7200,51085938,0.0,5088.0,0,0,0,1,0,0
7201,ba5bdb98,0.0,7391.0,0,1,0,0,0,0
7202,1dd09c11,0.0,10408.0,1,0,0,0,0,0
7203,82d687ce,0.0,9288.0,0,0,1,0,0,0
7204,98f60da7,0.0,12730.0,1,0,0,0,1,0
7205,d0a85cb0,0.0,8964.0,0,0,0,0,0,0
7206,966b901f,0.0,6357.0,1,0,0,0,1,0
7207,f56f777d,0.0,2929.0,1,0,0,1,0,0
7208,0d0ae658,0.0,325.0,0,0,0,0,0,0
7209,f33c7544,0.0,10884.0,1,0,0,0,0,0
7210,54da181b,0.0,5040.0,0,0,0,0,1,0
7211,a0deb1de,0.0,2710.0,0,1,0,0,0,0
7212,9a027a40,0.0,6253.0,0,0,0,0,0,0
7213,c3f43061,0.0,2699.0,0,0,1,1,0,0
7214,9e32f517,0.0,3335.0,0,0,1,0,0,1
7215,9dbe69eb,0.0,8205.0,0,0,0,0,0,0
7216,e6ce82e7,0.0,284.0,0,0,0,0,0,0
7217,43aafb28,0.0,2702.0,1,0,0,1,0,0
7218,57100e55,0.0,12534.0,0,0,0,0,0,0
7219,24a1dc24,0.0,9274.0,1,0,0,0,1,0
7220,e97fd21c,0.0,12534.0,0,0,0,0,0,0
7221,4df2ddc6,0.0,2833.0,0,0,0,1,0,0
7222,7bd7361f,0.0,9216.0,1,0,0,0,0,0
7223,61f192d9,0.0,6002.0,0,0,1,0,0,1
7224,f0d1c871,0.0,11906.0,0,0,0,1,0,0
7225,0deca08d,0.0,9344.0,0,0,1,0,0,0
7226,3e4b4c1f,0.0,4955.0,1,0,0,0,0,0
7227,15e804cc,0.0,7252.0,0,0,1,0,1,0
7228,62407ee4,0.0,6931.0,0,0,0,0,0,0
7229,b35dc759,0.0,12774.0,1,0,0,0,0,1
7230,c2b9099d,0.0,3301.0,0,0,1,0,0,1
7231,59f8eca2,0.0,12508.0,0,0,0,0,0,0
7232,2d946ee5,0.0,2710.0,0,1,0,1,0,0
7233,448019f3,0.0,8554.0,0,0,0,1,0,0
7234,d604ec8d,0.0,1389.0,0,0,1,0,0,0
7235,4a017ba8,0.0,8511.0,1,0,0,0,0,0
7236,ac6c5ce2,0.0,4956.0,1,0,0,0,0,0
7237,a74babe5,0.0,1358.0,0,0,0,0,0,0
7238,39efb490,0.0,12534.0,0,0,0,0,0,0
7239,bf5c842e,0.0,3227.0,1,0,0,0,0,0
7240,c4d5fc28,0.0,9174.0,0,1,0,0,0,0
7241,7e5653a1,0.0,8190.0,0,0,0,1,0,0
7242,dfbe312f,0.0,11724.0,1,0,0,1,0,0
7243,13bd3327,0.0,6874.0,0,0,0,0,0,0
7244,266bdbab,0.0,3347.0,0,1,0,0,1,0
7245,31c5b5ea,0.0,10884.0,1,0,0,0,0,0
7246,25438123,0.0,6399.0,1,0,0,0,0,0
7247,93cccf79,0.0,3107.0,1,0,0,0,0,0
7248,dc59a6bb,0.0,1325.0,0,0,1,0,1,0
7249,3a2d2965,0.0,7000.0,0,0,1,1,0,0
7250,66b9096d,0.0,3335.0,0,0,0,0,0,0
7251,25593c7e,0.0,6343.0,0,1,0,0,0,0
7252,2955037e,0.0,2893.0,0,1,0,0,0,0
7253,525bd5cc,0.0,12450.0,1,0,0,0,1,0
7254,7db80f15,0.0,1389.0,0,0,1,0,0,0
7255,7a28279f,0.0,6889.0,0,0,1,1,0,0
7256,f4fa978a,0.0,6011.0,0,0,0,0,1,0
7257,b2aad67c,0.0,9930.0,0,0,1,1,0,0
7258,28b1f998,0.0,4560.0,0,1,0,1,0,0
7259,7afa16b8,0.0,11709.0,0,0,0,0,0,0
7260,38856ef1,0.0,7504.0,1,0,0,0,0,1
7261,a53c4542,0.0,2893.0,0,1,0,0,1,0
7262,a1a07c7f,0.0,3361.0,0,0,1,0,0,0
7263,4987894a,0.0,8931.0,1,0,0,1,0,0
7264,23403c07,0.0,312.0,0,0,1,1,0,0
7265,71e7647e,0.0,2941.0,1,0,0,0,0,0
7266,a662c307,0.0,7197.0,0,0,0,1,0,0
7267,ebcc9dd3,0.0,7616.0,0,1,0,0,0,0
7268,b73a3180,0.0,416.0,0,1,0,0,0,0
7269,87dfd1ab,0.0,3360.0,1,0,0,1,0,0
7270,21c16a4f,0.0,14202.0,0,0,1,0,1,0
7271,cb15b57e,0.0,9930.0,0,0,0,1,0,0
7272,c3e0ca80,0.0,172.0,1,0,0,0,0,0
7273,5907767e,0.0,6929.0,0,0,0,0,0,0
7274,2334a053,0.0,8149.0,1,0,0,0,1,0
7275,f21a9110,0.0,12242.0,1,0,0,0,1,0
7276,0b513259,0.0,6581.0,0,0,1,0,0,0
7277,62c67b96,0.0,6873.0,0,0,0,1,0,0
7278,46ab8a58,0.0,2693.0,0,0,0,1,0,0
