person,Frecuencia_Casi_nunca,Frecuencia_Esporadico,Frecuencia_Frecuente,Frecuencia_Nunca
2d9ab186,0,0,0,1
2d9ba1fb,0,0,0,1
2d9e9340,0,0,0,1
2da76ee6,0,0,1,0
2da7cf5a,0,0,0,1
2da7eb9c,0,0,0,1
2da94a7e,0,0,0,1
2db1e147,0,0,0,1
2db315de,0,0,0,1
2db34e75,0,0,0,1
2db3d759,0,0,0,1
2db6b3a9,0,0,0,1
2db73ca6,0,0,0,1
2db9427c,0,0,0,1
2dbacb3c,0,0,0,1
2dc1198b,0,0,0,1
2dc3d9fe,0,0,0,1
2dc53bce,0,0,0,1
2dc5777e,0,0,0,1
2dc631c9,0,0,0,1
2dc92dce,0,0,0,1
2dca52a1,0,0,0,1
2dcb1213,0,0,0,1
2dd15d38,0,0,0,1
2dd387a5,0,0,0,1
2dd3f165,0,0,0,1
2dd713a7,0,0,0,1
2dd79e73,0,0,0,1
2dd86764,0,0,1,0
2ddbd6eb,0,0,1,0
2ddbe322,0,0,0,1
2ddcf0ba,0,0,0,1
2de00598,0,0,0,1
2de73845,0,0,0,1
2de79e35,0,0,0,1
2de86024,0,0,0,1
2dea161a,0,0,0,1
2dea21a3,0,1,0,0
2def5290,0,0,0,1
2defabef,0,0,0,1
2df044bb,0,0,0,1
2df10e76,0,0,0,1
2df11c09,0,0,0,1
2df12731,0,0,0,1
2df16287,0,0,0,1
2df27f62,0,0,0,1
2df2a199,0,0,0,1
2df35464,0,0,0,1
2df4783b,0,0,0,1
2df6bc0c,0,0,0,1
2df83d79,0,0,0,1
2df84ba0,0,0,1,0
2dfbfb04,0,0,0,1
2e017be3,0,0,0,1
2e04fcd1,0,0,0,1
2e05fcf7,0,0,0,1
2e0a1cf7,0,0,0,1
2e0ae43c,0,0,0,1
2e0bec91,0,0,0,1
2e0cff57,0,0,0,1
2e0e28ab,0,0,0,1
2e0f9068,0,0,0,1
2e0fd594,0,0,0,1
2e10c22f,0,0,0,1
2e12ff19,0,0,0,1
2e14a721,0,0,0,1
2e1a5113,0,0,0,1
2e1a8fa7,0,0,0,1
2e1d4f8b,0,0,0,1
2e1eed84,0,0,0,1
2e214321,0,0,0,1
2e225ac4,0,0,0,1
2e23b948,0,0,0,1
2e23d317,0,0,0,1
2e23d819,0,0,0,1
2e27d0be,0,0,1,0
2e27e143,0,0,0,1
2e2815cc,0,0,0,1
2e293222,0,0,0,1
2e29da66,0,0,0,1
2e2a704e,0,0,0,1
2e2c29aa,0,0,0,1
2e2d4021,0,0,0,1
2e2dbf54,0,0,0,1
2e2fa8c4,0,0,0,1
2e322202,0,0,0,1
2e3529ce,0,0,0,1
2e37a42f,0,0,0,1
2e3901e7,0,0,0,1
2e3a7591,0,0,0,1
2e3a7ee0,0,0,0,1
2e3c1d35,0,0,0,1
2e3d36bc,0,0,1,0
2e40d9fc,0,0,0,1
2e451c65,0,0,0,1
2e4643f6,0,0,0,1
2e464418,0,0,0,1
2e47f0d3,0,0,0,1
2e49a516,0,0,0,1
2e4a06bd,0,0,0,1
2e4a3dee,0,0,0,1
2e4acc8c,0,0,0,1
2e4b1fea,0,0,0,1
2e4b3c54,0,0,0,1
2e4c28bb,0,0,0,1
2e4d2d54,0,0,0,1
2e4ea421,0,0,0,1
2e4f2a67,0,0,0,1
2e515d51,0,0,0,1
2e51f8d7,0,0,0,1
2e5360ac,0,0,0,1
2e558b75,0,0,0,1
2e58ff1e,0,0,0,1
2e5b32f2,0,0,0,1
2e5c546b,0,0,0,1
2e5c6c29,0,0,0,1
2e5caa4c,0,0,0,1
2e5dff7c,0,0,0,1
2e63b656,0,0,0,1
2e65d3b5,0,0,1,0
2e65feff,0,0,1,0
2e66a00a,0,0,0,1
2e679992,0,0,0,1
2e67debc,0,0,0,1
2e687452,0,0,0,1
2e6b90f4,0,0,0,1
2e6bea91,0,0,0,1
2e6c7f91,0,0,0,1
2e6e14f9,0,0,0,1
2e6eeaea,0,0,0,1
2e710c89,0,0,0,1
2e71dea1,0,0,0,1
2e72179c,0,0,0,1
2e72e51a,0,0,0,1
2e743bb3,0,0,0,1
2e79fbff,0,0,0,1
2e7b9e6a,0,0,0,1
2e80750b,0,0,0,1
2e810f59,0,0,0,1
2e81842c,0,0,0,1
2e830bb6,0,1,0,0
2e859325,0,0,0,1
2e89874a,0,0,0,1
2e89a279,0,0,0,1
2e8d6b27,0,0,0,1
2e8d8f21,0,0,0,1
2e90fff7,0,1,0,0
2e913602,0,0,0,1
2e93bbb6,0,0,0,1
2e9867ef,0,0,0,1
2e9a6207,0,0,0,1
2e9b25fd,0,0,0,1
2e9c900b,0,0,0,1
2e9d2e47,0,0,0,1
2ea07a1c,0,1,0,0
2ea38246,0,0,0,1
2ea4f759,0,0,0,1
2ea8cb36,0,0,0,1
2eac3f98,1,0,0,0
2eac450a,0,0,0,1
2eb479c5,0,0,0,1
2eb7e80a,0,0,0,1
2eb9b802,0,0,0,1
2ebaa905,0,0,0,1
2ebf9af9,0,0,0,1
2ec1a854,0,1,0,0
2ec24039,0,0,0,1
2ec4ecb1,0,0,0,1
2ec52473,0,0,0,1
2ec580ad,0,0,0,1
2ec5d704,0,0,0,1
2ecaf0c1,0,0,0,1
2ecb4665,0,0,0,1
2ed006c1,0,0,0,1
2ed75f31,0,0,0,1
2ed967d7,0,0,0,1
2edb1da0,0,0,0,1
2edb60ad,0,0,0,1
2edb71ab,0,0,0,1
2edd71b9,0,0,0,1
2ee6f9e2,0,0,0,1
2ee9a570,0,0,0,1
2eeb5df4,0,0,0,1
2eec3922,0,0,0,1
2eec4ebe,0,0,0,1
2eec60bf,0,1,0,0
2eed82c9,0,0,0,1
2eee4621,0,0,0,1
2ef11f53,0,0,0,1
2ef18263,0,0,0,1
2ef1b6da,0,0,0,1
2ef1f47e,0,0,0,1
2ef24a44,0,0,0,1
2ef45681,0,0,0,1
2ef47e48,0,0,0,1
2ef544bf,0,0,0,1
2ef5dc8c,1,0,0,0
2ef66fc1,0,1,0,0
2ef766b6,0,0,0,1
2efbe979,0,0,0,1
2efc74ac,0,0,0,1
2f009ee5,0,0,0,1
2f0244ca,0,0,0,1
2f02a126,0,0,0,1
2f04de1b,0,0,0,1
2f0667d3,0,0,0,1
2f089ed0,0,0,0,1
2f092a4a,0,0,0,1
2f0b402a,0,0,0,1
2f0b6429,0,0,0,1
2f0d27b2,0,0,0,1
2f0e39ee,0,0,0,1
2f0ecdd3,0,0,0,1
2f144219,0,0,0,1
2f15879b,0,0,0,1
2f16dbe3,0,0,0,1
2f182e09,0,0,0,1
2f1b76b9,0,0,0,1
2f1b802e,0,0,0,1
2f1c8c81,0,0,0,1
2f1cf018,0,0,0,1
2f1e5353,0,0,0,1
2f1eb108,0,0,0,1
2f201f8e,0,0,0,1
2f20b2b8,0,0,0,1
2f212e23,0,0,0,1
2f21e5d2,1,0,0,0
2f21f7fe,0,1,0,0
2f220535,0,0,0,1
2f263dd0,0,0,0,1
2f26786e,0,0,0,1
2f29ab35,0,0,0,1
2f2a66f1,0,0,0,1
2f30681b,0,0,0,1
2f3648d2,0,0,0,1
2f36601d,0,0,0,1
2f36dd27,0,0,0,1
2f371e22,0,0,0,1
2f3e7329,0,0,0,1
2f3fd14d,0,0,0,1
2f40f42f,0,0,0,1
2f41a167,0,0,0,1
2f444b99,0,0,0,1
2f457c6c,0,0,0,1
2f46b82c,0,0,0,1
2f46cdbe,0,1,0,0
2f49f7c4,0,0,0,1
2f4a6ba2,0,1,0,0
2f4e5f5b,0,0,0,1
2f4f8282,0,0,0,1
2f509d2b,0,0,0,1
2f50c826,0,0,0,1
2f53577f,0,0,0,1
2f53ccf2,0,0,0,1
2f55958b,0,0,0,1
2f587096,0,0,0,1
2f5940aa,1,0,0,0
2f59b377,0,0,0,1
2f5c1bd4,0,0,1,0
2f5c9cce,0,0,0,1
2f5eb05a,1,0,0,0
2f5ebfe2,0,0,0,1
2f61344f,0,0,1,0
2f6211b8,0,0,0,1
2f6241b3,0,0,0,1
2f628db1,0,0,0,1
2f6472c8,0,0,0,1
2f67227b,0,0,0,1
2f677030,0,0,0,1
2f682ba6,0,0,0,1
2f6b4454,0,0,0,1
2f6ce279,1,0,0,0
2f6d4a4e,0,0,0,1
2f7279d0,0,0,0,1
2f729bc3,0,1,0,0
2f73ccac,0,0,0,1
2f741e12,0,0,0,1
2f759a54,1,0,0,0
2f7aa2e1,0,0,0,1
2f7c3514,0,1,0,0
2f7e4496,0,0,0,1
2f7e6471,0,0,0,1
2f80708f,0,1,0,0
2f813368,0,0,0,1
2f824fc8,0,0,0,1
2f82cbdd,0,0,0,1
2f87259e,0,0,0,1
2f87667f,0,0,0,1
2f8b143e,0,0,0,1
2f8b39b5,0,0,1,0
2f8c249f,0,0,0,1
2f8d624f,0,0,0,1
2f8f8913,0,0,0,1
2f8f9efe,0,0,0,1
2f901d18,1,0,0,0
2f90dc93,0,0,0,1
2f915281,0,0,0,1
2f9299b4,0,0,0,1
2f94978c,0,0,0,1
2f97dfdd,0,0,0,1
2fa0fb6d,0,0,0,1
2fa21944,0,0,0,1
2fa35c11,0,0,0,1
2fa4f53e,0,0,0,1
2fa51515,0,0,0,1
2fa6405e,0,0,0,1
2fa65383,0,0,0,1
2fa955fd,0,1,0,0
2fab3469,0,0,0,1
2fad0466,0,0,0,1
2faf73a3,0,0,0,1
2faf8af3,0,0,0,1
2fb01372,0,0,0,1
2fb28d2d,0,0,0,1
2fb3b156,0,0,0,1
2fb49ca6,0,0,0,1
2fb5ba97,0,0,0,1
2fb7b632,0,0,0,1
2fb7c47b,0,0,0,1
2fb8b5ad,0,0,1,0
2fbba11e,0,0,0,1
2fbbaa45,0,0,0,1
2fbbec61,0,0,0,1
2fc1ab28,0,0,0,1
2fc1f542,0,0,0,1
2fc38714,0,0,0,1
2fc44479,0,0,0,1
2fc5e678,0,0,0,1
2fc8bb0d,0,1,0,0
2fca45c7,0,0,1,0
2fca9610,0,0,0,1
2fcca3b8,0,0,0,1
2fd0d8b5,0,0,0,1
2fd107c6,0,0,0,1
2fd14e2d,0,0,0,1
2fd3fc77,0,0,0,1
2fd6b983,1,0,0,0
2fd838dd,0,0,0,1
2fd8abbf,0,0,0,1
2fd9b272,0,0,0,1
2fda2108,0,0,0,1
2fdaf973,0,0,0,1
2fe07773,0,0,0,1
2fe16d45,0,0,0,1
2fe256d1,0,0,0,1
2fe3c784,0,0,0,1
2fe45e51,0,0,0,1
2fe8fa85,0,0,0,1
2fe955e3,0,0,0,1
2feaaf9f,0,0,0,1
2fec6d02,0,0,0,1
2fec9bbc,1,0,0,0
2fecb916,0,0,0,1
2fecc58c,0,1,0,0
2fee61c8,0,0,0,1
2fef61b9,0,0,0,1
2fef6aad,0,0,0,1
2fef9bb3,0,0,0,1
2ff0dec6,0,0,0,1
2ff20d9a,0,0,0,1
2ff38d83,0,0,0,1
2ff39c42,0,0,0,1
2ff5b818,0,0,0,1
2ff5c798,0,0,0,1
2ff9bf4c,0,0,0,1
2ffaa6fb,0,0,1,0
2ffb782a,0,0,0,1
2ffd4007,0,0,0,1
2fff98b2,0,0,0,1
30011245,0,0,0,1
3004579b,0,0,0,1
3004fcf3,0,0,0,1
3005dcb6,0,0,0,1
30069ca1,0,0,0,1
3006db60,0,0,0,1
3008425a,0,1,0,0
3008db1e,0,0,0,1
300b0e1e,0,0,0,1
300b11bf,0,0,0,1
300e2119,0,0,0,1
30103242,0,0,1,0
3011abbb,0,0,0,1
301374d6,0,0,0,1
30145212,0,0,0,1
3014bb87,0,0,0,1
3016a407,0,0,0,1
30178069,0,0,0,1
301b92af,0,0,0,1
301f65d6,0,0,0,1
3021defd,0,0,0,1
30235fef,0,0,0,1
3025dc8a,0,0,0,1
3026137b,0,0,0,1
302757f4,0,0,0,1
30282488,0,0,1,0
302c1046,0,1,0,0
302da868,0,0,0,1
3030789d,0,0,0,1
30354904,0,0,0,1
30360de9,0,0,0,1
303884dc,0,0,0,1
3038c4f9,0,0,0,1
30392c9d,0,0,0,1
303b1701,0,0,0,1
303c90fa,0,0,0,1
303cbe13,0,0,0,1
303dbf8f,1,0,0,0
303feb25,0,0,0,1
3040096a,0,0,0,1
30413b72,0,0,0,1
3042c7bf,0,0,0,1
3043e183,0,1,0,0
304405a9,0,0,0,1
3045a015,0,0,0,1
3046910e,0,0,0,1
3047767b,0,0,0,1
3049aee8,1,0,0,0
304bc088,0,0,0,1
304eb243,0,0,0,1
30502dca,0,0,0,1
30519e4f,0,0,0,1
3051ed22,0,0,1,0
3052e32d,0,0,0,1
305bd4ee,0,0,0,1
305df6d9,0,0,0,1
30610cd5,0,0,0,1
306187f7,0,0,0,1
30622725,0,0,0,1
306e1c50,0,0,0,1
30732d0b,0,0,0,1
307773a8,0,0,0,1
30778407,0,0,0,1
307e68b6,0,0,0,1
308ae118,0,0,1,0
308da6a0,0,0,0,1
30904115,0,0,0,1
30922a8e,0,0,0,1
3093cb5d,0,0,0,1
3094bbf6,0,0,0,1
3096ce28,0,0,0,1
3097cd74,0,0,0,1
30981b45,0,0,0,1
309a6da2,0,0,0,1
309d56c3,0,0,0,1
30a389b9,0,0,0,1
30a54533,0,0,0,1
30a6e97f,0,0,0,1
30a7ed87,0,0,0,1
30a9e399,0,0,0,1
30ae051c,0,0,0,1
30afb772,0,0,0,1
30b130f1,0,0,0,1
30b411d7,0,0,0,1
30b7715c,0,0,0,1
30ba2be5,0,0,0,1
30ba3054,0,0,0,1
30bb52d6,0,0,0,1
30bc1ebd,0,0,0,1
30be799a,0,0,0,1
30c14416,0,0,0,1
30cabeae,0,0,0,1
30cac88d,1,0,0,0
30cb9c3c,0,0,0,1
30cea260,0,0,0,1
30cea365,0,0,0,1
30d081a3,0,0,0,1
30d312b6,0,0,0,1
30d6a447,0,0,1,0
30d89edd,0,0,0,1
30d8e855,0,0,0,1
30e06110,0,0,0,1
30e262b4,0,0,0,1
30e2c6e8,0,0,0,1
30e2f22f,0,0,0,1
30e89758,0,0,0,1
30e89f46,0,0,0,1
30ec9daf,0,0,0,1
30ed1088,0,0,1,0
30ee7706,0,0,0,1
30f60121,0,0,0,1
30f7a89c,0,0,0,1
30f809f7,0,0,0,1
3100672a,0,0,0,1
31008025,0,0,0,1
31016b77,0,0,0,1
3101a26c,0,0,0,1
31023672,0,0,0,1
3105fced,0,0,0,1
31060cd8,0,0,0,1
3106f31c,0,0,0,1
310743de,0,0,0,1
3108124d,0,0,0,1
31087128,0,0,0,1
310a0302,0,0,0,1
310b5269,0,0,0,1
310d1ba8,0,0,0,1
31101aa3,0,0,0,1
311193bf,0,0,0,1
3113012a,0,0,0,1
311335bf,0,0,0,1
3114b593,0,0,0,1
31155e4b,0,0,1,0
3115c9ae,0,1,0,0
3118faf5,0,0,0,1
311ca286,0,1,0,0
311e05d8,0,0,0,1
3121186d,0,0,0,1
3121cd97,0,0,0,1
3121ce29,0,0,0,1
3121d1a7,0,0,0,1
31284a07,0,0,1,0
312867de,0,0,0,1
3128c6cb,0,0,0,1
3129e111,0,0,0,1
3131d12e,0,0,0,1
3132cc86,0,0,0,1
3134f540,0,0,0,1
31355c3a,0,0,0,1
31356265,0,0,0,1
3136e90a,0,0,0,1
31373a11,0,0,0,1
313a2abd,0,0,0,1
313b8f38,0,0,0,1
313d6eda,0,0,0,1
313d8db3,0,0,0,1
313e8c57,0,0,0,1
313ec221,0,0,0,1
3144620a,0,0,0,1
3144dc6a,0,0,0,1
3149adac,1,0,0,0
3149b335,0,0,0,1
314a09b2,0,0,0,1
314a8b60,0,0,0,1
314ad2e7,0,0,0,1
314b0741,0,0,0,1
314c0400,0,0,0,1
3150c483,0,0,0,1
3150f57c,0,0,0,1
315232c4,0,0,1,0
3152eea7,0,0,0,1
3154cb4e,0,0,0,1
315517d2,0,0,0,1
315523e8,0,0,0,1
3156f0b9,0,1,0,0
31578692,0,0,0,1
31582aff,1,0,0,0
3158dceb,0,0,0,1
3159f391,0,0,0,1
315a1155,0,0,0,1
315aafb2,0,0,0,1
315c114b,0,1,0,0
315cc4cb,0,0,0,1
3162cbc2,0,0,0,1
316358ed,0,0,0,1
3164631a,0,0,0,1
31651583,0,0,0,1
3166ad40,0,0,0,1
31676a1d,0,0,1,0
31680960,0,1,0,0
316bca86,0,0,0,1
316c41e5,0,0,0,1
316ebe35,0,0,0,1
31705420,0,0,0,1
3172b8c4,0,0,0,1
3178c6e2,0,0,0,1
31798933,0,0,0,1
3179cbd5,0,0,0,1
317c312e,0,0,0,1
317dd228,0,0,0,1
317ee51e,0,0,1,0
317f441e,0,0,0,1
317f4638,0,0,0,1
318330cc,0,0,0,1
31835d1d,0,0,0,1
318441a7,0,0,0,1
3184563e,0,0,0,1
31878b59,0,0,0,1
3188646b,0,0,0,1
318a3bf7,0,0,0,1
318a5b99,0,0,0,1
318b4d3e,0,1,0,0
318e3c5e,0,0,0,1
318edf4e,0,0,0,1
318ef170,0,0,0,1
3191358f,0,0,0,1
3191d29a,0,0,0,1
319251d0,0,0,0,1
3192835d,0,0,0,1
31962cc9,0,0,0,1
3196f36e,0,0,0,1
3197bdae,0,0,0,1
3197f9f0,0,0,0,1
319a2221,0,0,0,1
319e06d8,0,0,0,1
319e82b6,0,0,0,1
31a12b3a,0,0,0,1
31a1a876,0,0,0,1
31a1b01b,0,0,0,1
31a1c9e1,0,0,0,1
31a4df72,0,0,0,1
31a76e97,0,0,0,1
31a7e076,0,0,0,1
31a8441e,0,0,0,1
31ab6f89,0,0,0,1
31ac36b3,0,0,0,1
31ac75b6,0,0,0,1
31b37f25,0,0,0,1
31b49bd0,0,0,0,1
31b4df84,0,0,0,1
31b64376,0,0,0,1
31b7e583,0,0,0,1
31b9daff,0,0,0,1
31bafde9,0,0,0,1
31bb10d7,0,0,0,1
31bc5722,0,0,0,1
31bca652,0,0,0,1
31bd8d1b,0,0,0,1
31be8332,0,0,0,1
31be937a,0,0,0,1
31c179a5,0,0,0,1
31c22672,0,0,0,1
31c42e27,0,0,0,1
31c4a752,0,0,0,1
31c5b5ea,0,0,0,1
31c9f140,0,0,1,0
31cd6f18,0,0,0,1
31cf5fb0,0,0,0,1
31d0897e,0,0,0,1
31d3131a,0,0,0,1
31d7a1fe,0,0,0,1
31d7dced,0,0,0,1
31d86b5b,0,0,0,1
31d9980b,0,0,0,1
31da57ee,0,0,1,0
31da77fb,0,0,0,1
31dde391,0,0,0,1
31de6872,0,0,0,1
31de72b5,0,0,0,1
31e062cf,0,0,0,1
31e1c0b9,0,0,0,1
31e1fa08,0,0,0,1
31e2cdc3,0,0,0,1
31e3338c,0,0,0,1
31e858be,0,1,0,0
31e8e9fd,0,0,0,1
31e92657,0,0,0,1
31ec2077,0,0,0,1
31f1ae14,0,0,0,1
31f58ae6,0,0,0,1
31f6a5f2,0,0,0,1
31fa0881,0,0,0,1
31fd117b,0,0,0,1
31fe3d8b,0,0,0,1
31ff3340,0,0,0,1
3200e07b,0,0,0,1
3200f433,0,0,0,1
32013e2e,0,0,0,1
32019e95,0,0,0,1
320539db,0,0,0,1
320565e6,0,0,0,1
320795d5,1,0,0,0
320a81e7,0,0,0,1
320b2abd,0,0,0,1
320b3e2c,0,0,0,1
320c2c5d,0,0,0,1
320de6fe,0,0,0,1
320e584f,0,0,0,1
32131fa2,0,0,0,1
32145a5e,0,0,0,1
32157fe8,0,0,0,1
3215fe93,0,0,0,1
3219f5e7,0,0,0,1
321a22a2,0,0,0,1
321b2d0b,0,0,0,1
321c8ea2,1,0,0,0
321cd08e,0,0,0,1
321e456a,0,0,0,1
321ea114,0,0,0,1
321efdd1,0,0,0,1
321f8302,0,0,0,1
3220bd49,0,0,0,1
3221f2ac,0,0,0,1
32234ad9,0,0,0,1
32255aee,0,0,0,1
322a6e62,0,0,0,1
322a76a9,0,0,0,1
322abc70,0,0,0,1
322e415a,0,0,0,1
32316356,0,0,0,1
3231a352,0,0,0,1
3232eedd,0,0,0,1
32338d41,0,0,0,1
32362c8a,0,0,0,1
3236ba42,0,0,0,1
3238152d,0,0,0,1
323ab33c,0,0,0,1
323b055c,0,0,0,1
323bd6e3,0,0,0,1
323c84ff,0,0,0,1
323ea070,1,0,0,0
323fadb3,0,0,0,1
323fcff6,0,0,0,1
32404678,0,0,0,1
3241015c,0,0,0,1
32421b39,0,1,0,0
32429e44,0,0,0,1
3244962c,0,0,0,1
3246c799,0,0,0,1
324a096d,0,0,0,1
324d3441,1,0,0,0
324f046c,0,0,0,1
32506ccb,0,0,0,1
3250bb4c,0,0,0,1
32534d4f,0,0,0,1
32538e9d,0,0,0,1
3257f9c0,0,0,0,1
32580874,0,0,0,1
325bf6e1,0,0,1,0
3260756b,0,0,0,1
326334ce,0,0,0,1
3263ebea,0,0,0,1
3263fb8b,0,0,0,1
32664374,0,0,1,0
3266cab1,0,1,0,0
32672834,0,0,0,1
326a36d7,0,0,0,1
326ae8bf,0,0,0,1
326c0ff5,0,0,0,1
326c83e8,0,0,0,1
326da679,0,0,1,0
326e0c3d,0,0,0,1
32754c8f,0,0,0,1
327766b8,0,0,0,1
327aecf8,0,0,0,1
327b34d1,0,0,0,1
327b9a64,0,0,0,1
327fb8e7,0,0,0,1
32831e70,0,1,0,0
328bf1e2,0,1,0,0
328debfe,0,0,0,1
328e932a,0,1,0,0
328ecca3,0,0,0,1
32917d66,0,1,0,0
3294fd76,0,0,0,1
3295666a,0,0,0,1
32959a24,0,0,0,1
3295fe94,0,0,0,1
32988e5a,0,0,0,1
3299e739,0,0,0,1
329b34f0,0,0,0,1
32a1c20d,0,0,0,1
32a4f09a,0,0,0,1
32a68d27,0,0,0,1
32a794e3,0,0,0,1
32a8f141,0,0,0,1
32aabd48,0,0,0,1
32ac63f4,0,0,0,1
32aca594,0,0,0,1
32ad8b20,0,0,0,1
32b05d2d,0,0,0,1
32b6677b,0,0,0,1
32b7c74b,0,0,0,1
32bd9ad1,0,0,0,1
32bef866,0,0,0,1
32c21f9e,0,0,1,0
32c24586,0,0,0,1
32c2c88e,0,0,0,1
32c32437,0,0,0,1
32c56bbf,0,0,0,1
32c77911,0,0,1,0
32c7fd37,0,0,0,1
32c7ffa1,1,0,0,0
32cad24f,0,0,0,1
32cb5646,0,0,0,1
32cc7208,0,0,0,1
32ce185f,0,0,0,1
32d08dfb,1,0,0,0
32d0e616,0,0,0,1
32d1530b,0,0,0,1
32d1bfe6,0,0,0,1
32d26d91,0,0,0,1
32d2cb59,0,0,0,1
32d860e4,0,0,0,1
32ddb64e,0,0,0,1
32dfe8c1,0,0,1,0
32e101e3,0,0,0,1
32e21de5,0,0,0,1
32e355cf,0,0,0,1
32e6ed7d,0,0,0,1
32ea7ca1,0,0,0,1
32eae975,0,0,0,1
32eb13bb,0,0,0,1
32ef16e3,0,0,0,1
32f139e3,0,0,0,1
32fa7f17,0,0,0,1
32fb6722,0,0,0,1
32fc2ede,0,0,0,1
32fd81d0,0,0,0,1
3300a044,0,0,0,1
3300fa4b,0,0,0,1
3301b55a,0,0,0,1
3302e53b,0,0,0,1
3306d3e5,0,0,0,1
33072f06,0,0,0,1
330a3afa,0,0,0,1
330a5954,0,0,0,1
330d3f08,0,0,0,1
330f5ee7,0,0,0,1
330f6e2a,0,0,0,1
331114f6,0,0,0,1
3311fd2c,0,0,0,1
331350ff,0,0,0,1
33135f84,0,0,0,1
3315bbe9,0,0,0,1
33167db5,0,0,0,1
3316dadb,0,0,0,1
331713e1,0,0,1,0
331ac60f,0,0,0,1
331c70b0,0,0,0,1
331d5c4d,0,0,0,1
331fd6f4,0,0,0,1
33212c69,0,0,0,1
3322a5b8,0,0,0,1
3325e232,0,1,0,0
332830cb,0,1,0,0
33285ba0,0,1,0,0
332a06ca,0,0,0,1
332a30b1,0,0,0,1
332b0344,0,1,0,0
332d5e43,0,0,0,1
332e2a3b,0,0,0,1
332eccb4,0,0,0,1
333042c7,0,0,0,1
333203aa,0,0,0,1
33321ab5,0,0,1,0
33321fff,0,0,0,1
33323f9c,0,0,0,1
3332b38c,0,0,0,1
3333c224,0,0,0,1
33349633,0,0,0,1
33351cb0,0,0,0,1
3337d1e7,0,0,0,1
3337f3de,0,0,0,1
33385551,0,0,0,1
3339064e,0,0,0,1
33390f52,0,0,0,1
33393923,0,0,0,1
333aad92,0,0,0,1
333cf59f,0,0,0,1
334077fc,0,0,0,1
3342d450,0,0,0,1
3346b54f,0,0,0,1
3346c6e7,0,0,0,1
3347ba41,0,0,0,1
3347fd67,0,0,0,1
3348e955,0,0,0,1
334a0f70,0,0,0,1
334c9992,1,0,0,0
334dd132,0,0,0,1
335116e1,0,0,0,1
3351672b,0,1,0,0
3354708c,0,0,1,0
33599e9b,0,0,0,1
335a264a,0,0,0,1
335a5dc6,0,0,0,1
335b4ec1,0,0,0,1
335cc42d,0,0,0,1
33601ba4,0,0,0,1
3360335b,0,1,0,0
33626f28,0,0,0,1
33651136,0,0,0,1
3365cd6c,0,0,1,0
33667a5d,0,0,0,1
336b0e34,0,0,0,1
336b9c76,0,1,0,0
336e913e,0,0,0,1
3371f110,0,0,0,1
3372a771,0,0,0,1
33767ecb,0,0,0,1
3377a4d2,0,0,0,1
337b588f,0,0,0,1
337be2b8,0,0,0,1
337be2f9,0,0,0,1
337ee8f9,0,0,0,1
337f4d4f,0,0,0,1
3380a89e,0,0,0,1
3381de49,0,0,0,1
33832a16,0,0,0,1
33839cbd,0,0,0,1
3383b210,0,0,0,1
33852ec5,0,0,0,1
33889817,0,0,0,1
3389e337,0,0,0,1
338a3f8d,0,0,0,1
338acaf4,0,0,0,1
338b3baa,0,0,1,0
338c1ebd,0,0,0,1
338d923b,0,0,0,1
33908ac1,0,0,0,1
3390c3e2,0,1,0,0
3392c081,0,0,0,1
33935297,0,0,0,1
3394bbb8,0,0,0,1
3394ceae,0,0,0,1
3397b405,0,0,0,1
33983a1f,0,0,0,1
33994047,0,0,0,1
3399c090,0,0,0,1
339c94c4,0,0,0,1
339cf6fd,0,0,0,1
339cfb1e,0,0,0,1
33a2a8a3,0,0,0,1
33a5545a,0,0,0,1
33a6060a,0,0,0,1
33aa38c1,0,0,0,1
33ac19f2,0,0,0,1
33acf4d4,0,0,0,1
33aec140,0,0,0,1
33b09528,0,0,0,1
33b16b20,0,0,0,1
33b2c423,0,0,0,1
33b2eb6b,0,0,0,1
33b35d62,0,0,0,1
33b57df5,0,0,0,1
33b6da32,0,0,0,1
33b6e505,1,0,0,0
33b789a2,0,0,0,1
33b7f2a1,0,0,0,1
33b84428,0,0,0,1
33b93902,0,0,0,1
33b97dd5,0,0,0,1
33bd89f3,0,0,0,1
33c0203b,0,0,0,1
33c04c6b,0,0,0,1
33c11b07,0,0,0,1
33c18c74,0,0,0,1
33c2a332,0,0,0,1
33c5e182,0,0,0,1
33c66a78,0,0,0,1
33c8ff4a,0,0,0,1
33c9fbd3,0,0,0,1
33cd50e3,1,0,0,0
33d0185a,0,0,0,1
33d15fa0,0,0,0,1
33d3a264,0,0,0,1
33d619a9,0,0,0,1
33d89a81,0,0,0,1
33d9b8f4,0,0,0,1
33dc0581,0,0,0,1
33dc7da9,0,0,0,1
33dd2021,0,0,0,1
33ddf367,0,0,0,1
33dfb08e,0,0,0,1
33dfc14b,0,0,0,1
33e21d54,0,0,0,1
33e3cc67,0,0,0,1
33e48fc3,0,0,0,1
33e49e42,0,0,0,1
33ee0d42,0,0,0,1
33f48159,0,0,0,1
33f6817a,0,0,0,1
33f6823d,0,0,0,1
33f99c57,0,1,0,0
33fc0fe9,0,0,0,1
33fc9cf8,0,1,0,0
33fd8777,0,0,0,1
33fea8dc,0,0,0,1
34014902,0,0,0,1
34035375,0,0,0,1
3404ee6d,0,0,0,1
34088281,0,0,0,1
340d07de,0,0,0,1
340f11a1,0,0,0,1
340f7a96,0,0,0,1
34112d73,0,0,0,1
