,person,cant_accesos_north,cant_accesos_center_west,cant_accesos_southeast,cant_accesos_south,cant_accesos_northeast
10009,904eaabf,0,0,1,0,0
10010,9b23cd14,0,1,5,0,0
10011,1e11d58d,0,0,2,0,0
10012,f1aa6476,0,9,0,0,0
10013,bb705fcd,0,0,6,0,0
10014,fdbd928a,0,0,0,0,2
10015,4c494909,0,0,0,0,0
10016,e58b8c78,0,0,22,0,0
10017,b7abb297,0,0,1,0,0
10018,68727bb1,0,0,0,0,0
10019,deac485a,0,0,4,0,0
10020,a16de9d3,0,0,3,0,0
10021,79d854b3,0,0,0,1,0
10022,fff1659c,0,0,6,0,0
10023,0a19537c,0,0,0,0,6
10024,15b095ec,0,0,44,0,0
10025,9989ebba,0,0,1,0,0
10026,a5c7da84,0,0,0,0,0
10027,a990af6f,0,0,0,0,3
10028,866f1c41,0,0,0,0,3
10029,38da26b6,0,0,0,0,3
10030,56ae1c6d,0,0,32,0,0
10031,9f4ac259,0,0,2,0,0
10032,3e19457e,0,0,11,0,0
10033,7262656e,0,0,0,0,0
10034,a1bb5c36,0,0,1,0,0
10035,aa7eae2f,0,0,2,0,0
10036,42a4cd7e,0,0,0,3,0
10037,0dc3ecb0,0,0,47,0,0
10038,4b15f6c4,0,0,1,0,0
10039,c5ade4c5,0,0,0,0,0
10040,7cc7708f,0,0,2,0,0
10041,99692bc9,0,0,0,5,0
10042,54de07f4,0,1,9,1,0
10043,55a534e0,0,0,0,0,4
10044,de1b7c14,0,0,15,0,0
10045,b04aef83,0,0,0,1,0
10046,8ecf7502,0,0,37,0,0
10047,d9cbb837,0,0,0,0,7
10048,378ed9e2,0,0,10,0,0
10049,3be68452,0,0,0,0,2
10050,20f93d54,0,0,0,9,0
10051,9e427016,0,0,1,0,0
10052,3051ed22,0,0,7,0,0
10053,9991f624,0,0,25,0,2
10054,68bee42a,0,0,0,2,0
10055,9f38aa75,0,0,3,0,0
10056,03439225,0,0,62,0,2
10057,facad7ac,0,0,3,0,0
10058,243f49be,0,0,1,0,0
10059,1433e8d6,0,0,0,0,1
10060,db37152c,0,0,3,0,0
10061,0a3c96b6,0,0,0,0,3
10062,3dd3f3aa,0,0,0,0,0
10063,6ae5c69b,0,0,0,0,2
10064,6b007cc9,0,0,9,0,0
10065,39644f09,0,0,21,0,0
10066,fb8ef8b1,0,0,10,0,0
10067,e9a6fc3d,0,0,0,0,1
10068,fa614c04,0,0,0,0,0
10069,7fe7cb91,0,0,0,0,7
10070,aba62963,0,0,3,0,0
10071,88ae7a98,13,0,0,0,0
10072,a7d3f098,0,0,0,2,0
10073,275b558e,0,0,1,0,0
10074,ae7a9cd3,0,0,0,0,0
10075,fe763bc1,0,0,7,0,0
10076,401e2bb3,0,0,5,0,0
10077,f0bb162d,0,0,0,0,6
10078,ecd79d0a,0,0,0,49,1
10079,8cb84991,0,0,1,0,0
10080,9686cdd6,0,0,1,0,0
10081,5225b9ff,0,0,0,0,0
10082,b0350ee4,0,0,13,0,0
10083,1a4579f4,0,0,0,0,1
10084,74719376,0,0,1,0,0
10085,f14999a0,0,0,2,0,0
10086,d3584c47,0,0,0,0,0
10087,121a5e73,6,0,0,0,0
10088,8d52bb38,0,1,0,0,0
10089,48ced658,0,0,4,0,0
10090,9366f56d,0,0,0,0,4
10091,194c67d5,0,0,3,0,0
10092,f2aa97a3,0,0,0,0,3
10093,c07d05f9,0,0,0,0,8
10094,88512a02,0,0,1,0,0
10095,f451c398,0,0,7,0,0
10096,9950e1ab,0,0,2,0,0
10097,b4318842,0,0,1,0,0
10098,8f38ea09,0,0,0,0,14
10099,b3bbf287,0,0,21,0,0
10100,56864a17,0,1,0,0,0
10101,652fc7b3,0,0,0,1,0
10102,991e09a5,0,0,0,0,0
10103,5845c156,0,0,3,0,0
10104,3380a89e,0,0,1,0,0
10105,93a6ad50,0,0,4,0,0
10106,bd83c9fa,0,0,3,0,0
10107,069c5926,0,0,0,0,68
10108,4ddf39f9,0,0,5,0,0
10109,32664374,0,0,0,0,0
10110,c050e676,0,0,0,1,0
10111,14eabc89,0,0,1,0,0
10112,931538b8,8,0,1,0,0
10113,42f66db9,0,0,16,0,0
10114,457bb543,0,0,16,0,0
10115,c829ffd4,0,0,0,0,3
10116,52644054,0,0,0,0,4
10117,532b9d65,0,0,4,0,0
10118,7c5cea17,0,0,2,0,0
10119,dc51fe00,0,0,17,0,0
10120,b5373002,0,0,12,0,0
10121,bbeff8fe,0,0,1,0,0
10122,fc0b2e42,0,0,0,0,6
10123,b94c116b,0,0,0,0,2
10124,4dfde9b5,0,0,3,0,0
10125,daecaac2,0,0,2,0,0
10126,d5c88c2b,2,0,1,0,0
10127,33385551,0,0,77,0,0
10128,be8ffa88,0,0,0,0,5
10129,591502b8,0,0,0,0,0
10130,2856e88f,0,0,2,0,0
10131,f40127fb,0,0,81,0,0
10132,d789d869,0,0,1,0,0
10133,1b59ca78,0,0,0,0,12
10134,b96b2fed,0,0,9,0,0
10135,d7c48f4c,0,0,7,0,0
10136,81c89f18,0,0,1,0,0
10137,0f50f280,0,0,0,0,12
10138,9a998384,0,0,3,0,0
10139,d36c656b,0,0,1,0,0
10140,c266d343,0,0,9,0,0
10141,587ce7f9,0,0,0,18,0
10142,79888799,0,0,0,0,12
10143,5cf3348a,0,0,7,0,0
10144,ba41d2e5,0,0,0,1,0
10145,eb3d6722,0,0,0,0,0
10146,d8a1008f,0,0,2,0,0
10147,16ddbb24,0,0,1,0,0
10148,48071045,0,0,19,0,0
10149,8e88fa36,0,0,3,0,0
10150,d8f5980d,0,0,0,0,0
10151,91adbafc,0,0,1,0,0
10152,dc5c709e,0,0,0,0,0
10153,72f1174e,3,0,0,0,0
10154,eca2d1ab,0,0,1,0,0
10155,0ae8135d,0,0,0,0,0
10156,37035b80,0,41,0,0,0
10157,e222b189,0,0,5,0,0
10158,b6786976,0,0,2,0,0
10159,1d7bb9b7,0,0,0,0,8
10160,e881657c,0,0,0,0,0
10161,3de44308,0,0,9,0,0
10162,3a8aecb6,0,0,0,0,0
10163,7e55c09f,0,0,0,0,1
10164,417436f5,0,0,1,0,0
10165,420a6b61,0,0,16,0,0
10166,d2d863a5,0,0,4,0,0
10167,ac34389f,0,0,1,0,0
10168,522e009c,0,0,15,0,0
10169,e8452d04,0,7,0,0,0
10170,d43394ff,0,0,0,0,0
10171,27a3c2c3,0,0,16,0,1
10172,681c5689,0,0,0,10,0
10173,212135d1,0,0,0,0,1
10174,8f81bf12,0,0,25,0,0
10175,be042f05,0,0,98,0,0
10176,7794a3de,0,0,9,0,0
10177,92df0152,0,0,1,0,0
10178,5e8aa24e,0,0,0,0,0
10179,0411efc6,0,0,10,0,0
10180,f21ccfb1,0,0,1,0,0
10181,54bb7539,0,0,5,0,0
10182,fcf74fa4,0,0,0,0,0
10183,83d63164,0,0,9,0,0
10184,8efabfcd,0,0,0,1,0
10185,fba07937,0,0,1,0,0
10186,9026b37b,0,0,0,0,3
10187,86ad67b8,0,0,0,0,7
10188,18f39a0c,0,0,0,11,0
10189,6207bfa2,0,0,0,0,0
10190,8870e2f0,0,0,0,0,1
10191,497b5a7a,0,0,5,0,0
10192,076a4754,0,0,1,0,0
10193,3965dbb9,0,0,0,0,0
10194,942d0372,0,1,0,0,0
10195,54b506a9,0,0,0,0,0
10196,9919e2f8,0,0,34,0,0
10197,322e415a,0,2,0,0,0
10198,b2cb51c6,0,0,0,0,3
10199,daaca1ea,0,0,0,0,24
10200,35591472,0,0,0,0,14
10201,d4145887,0,0,0,0,1
10202,ba566799,0,0,3,0,0
10203,5a6e56b3,0,0,0,4,0
10204,013e1cd0,0,0,0,0,5
10205,52002f94,0,0,2,0,0
10206,36a5bd57,0,0,11,0,0
10207,9da46e1e,0,0,6,0,0
10208,a21c67ff,0,3,0,0,0
10209,87467e2e,0,0,7,0,0
10210,a93cd247,0,0,5,0,0
10211,37eff05b,0,0,0,0,3
10212,fd4c6488,0,0,1,0,9
10213,8f3e00ae,0,0,0,0,1
10214,eddaffe8,0,0,0,0,1
10215,6ed34705,0,0,3,0,0
10216,bbbe368d,0,0,0,0,3
10217,d4efed68,0,0,0,0,6
10218,42e01269,0,0,2,0,0
10219,9fa23129,0,0,7,0,0
10220,b5d25ea0,1,0,0,0,0
10221,8eaf1540,0,0,1,0,0
10222,7d58abe1,0,0,0,0,0
10223,152fad59,0,0,40,0,0
10224,f958e253,0,0,6,0,0
10225,1fe67004,0,0,0,3,0
10226,42880045,0,0,2,0,0
10227,675fe24b,0,0,9,0,0
10228,c4d8cde3,0,0,3,0,0
10229,cfc057c2,0,0,0,0,0
10230,3e162584,0,0,0,0,0
10231,9f2e8020,0,0,0,0,3
10232,928d56a3,0,0,0,2,0
10233,3c9c86c0,0,0,0,0,0
10234,69c51667,4,0,0,0,0
10235,46056359,0,13,0,2,2
10236,dde5499d,0,0,0,0,0
10237,36ef2e65,0,0,3,0,0
10238,1c6b76b1,0,0,0,0,0
10239,d9b0dc56,0,0,9,0,2
10240,1001fb81,0,0,3,0,0
10241,fde9f621,0,0,7,0,0
10242,bfe0c607,0,0,4,0,0
10243,03a67237,0,0,0,0,0
10244,bf66b0de,0,0,0,0,2
10245,c4155c60,0,0,1,0,0
10246,45fa3122,0,0,5,0,0
10247,746982d9,0,0,0,0,3
10248,5123e3e1,0,0,3,0,0
10249,cfd29302,0,0,0,0,1
10250,dfdd12ba,0,0,0,0,1
10251,1f5f9837,0,0,6,0,0
10252,7f968112,0,0,9,0,0
10253,4e2a60d8,0,0,0,0,12
10254,66ab1341,0,0,0,17,0
10255,a6d6a997,0,0,1,0,0
10256,b606a8fb,0,0,0,0,11
10257,812a7b9d,0,0,2,0,0
10258,4ea7a65a,13,0,0,0,0
10259,57cff4dc,7,0,0,0,0
10260,7344aa2e,0,4,0,0,0
10261,e2237308,4,0,0,0,0
10262,ea09159a,14,9,0,0,0
10263,87989d59,0,0,0,0,30
10264,057aa717,0,0,5,0,1
10265,119ad4aa,0,0,14,0,0
10266,90c88f8b,0,0,1,0,0
10267,1182db3a,0,0,1,0,0
10268,ce04df02,0,5,0,0,0
10269,29495b01,0,0,0,0,16
10270,34fb30d3,0,0,1,0,0
10271,36e7ec75,0,0,5,0,0
10272,47674b5d,0,0,0,0,11
10273,511556a7,0,3,0,0,0
10274,55f1caa5,0,0,3,2,0
10275,54108b9f,0,0,9,0,0
10276,67ed32fb,0,0,6,0,0
10277,8e256e44,0,0,8,0,0
10278,78083911,0,0,11,0,0
10279,be2c11e5,0,0,0,0,0
10280,ea61b92d,0,0,0,0,0
10281,d68731e2,0,5,0,0,0
10282,d7c521fa,0,0,0,0,61
10283,57097881,0,0,0,0,1
10284,6cfa8bce,0,0,0,0,14
10285,14b7f0ba,0,0,0,0,3
10286,b21b0c81,0,0,0,0,0
10287,1646735f,0,0,0,0,0
10288,74a1f078,0,0,0,0,2
10289,5cdbb633,0,0,2,0,0
10290,860fa6f7,0,0,4,0,0
10291,d6c6b264,0,0,4,0,0
10292,9bdca02f,0,0,30,0,0
10293,457aaaca,0,0,2,0,0
10294,b3886157,0,0,3,0,0
10295,d208f029,0,0,2,0,0
10296,f3f0f2a8,0,0,10,0,1
10297,bc217f0c,0,0,0,0,3
10298,70aa9753,0,0,0,0,0
10299,e839764f,0,0,1,0,0
10300,2362245e,0,0,4,0,0
10301,7b10562c,0,0,0,0,7
10302,4c0155a8,0,0,0,0,16
10303,6ab0c4b2,0,0,0,0,5
10304,8d3f6efa,0,0,0,3,0
10305,ef1b7a94,0,0,0,3,0
10306,f4e5f53a,0,0,5,0,0
10307,5b5f97b2,3,0,1,0,0
10308,0a56042e,0,0,5,0,1
10309,e117e039,0,0,1,0,0
10310,253ae9d3,0,0,3,0,0
10311,6307651a,0,0,3,0,0
10312,2c9cc70c,0,0,0,0,0
10313,491d70e6,0,0,0,0,6
10314,6f6ce323,0,0,0,0,0
10315,380032ae,0,0,1,0,1
10316,717290eb,0,0,2,0,0
10317,0d7f5b7a,0,0,1,0,0
10318,897c5fe4,0,0,1,0,0
10319,b89897ab,0,0,4,0,0
10320,695fbd20,1,4,0,0,1
10321,50dd24f1,0,0,2,0,0
10322,522185b9,0,0,0,0,3
10323,5cdf11a3,0,0,0,0,1
10324,453418e9,0,0,4,0,0
10325,a72cfe8a,0,0,0,48,0
10326,bb7b2190,0,0,1,0,0
10327,8f5ddf94,0,0,0,0,8
10328,1ee61d4c,0,0,12,1,0
10329,4b960171,0,0,0,0,1
10330,92d89e01,0,0,0,0,1
10331,8bbb0cab,0,0,10,0,0
10332,b0fe903f,0,0,4,0,0
10333,2cac7000,0,0,1,0,0
10334,439be938,0,0,0,0,1
10335,c57c7861,0,0,1,0,0
10336,6521b01a,0,0,0,0,3
10337,9dbf41e5,0,0,1,0,0
10338,2f3648d2,0,0,0,2,0
10339,253e5727,0,0,20,0,0
10340,38e2d05c,0,0,0,0,0
10341,3d170349,0,0,1,0,0
10342,e68e63c5,0,0,1,0,0
10343,4cd5209d,0,0,7,0,0
10344,650dccaa,0,0,1,0,0
10345,ad4498e6,0,0,0,0,0
10346,4a161af3,0,0,0,0,0
10347,77ff8d40,0,0,0,0,0
10348,a72ff5e1,0,0,0,0,0
10349,7e273774,0,0,6,0,0
10350,d28c01f3,0,0,4,0,0
10351,00bc3bed,0,1,0,0,0
10352,4cb0a3a7,0,1,0,0,0
10353,9c18cf91,0,0,3,0,0
10354,7566413f,0,0,0,0,1
10355,34bc2dde,0,0,1,0,0
10356,3763a619,0,0,0,0,2
10357,fb840791,0,0,0,0,0
10358,332e2a3b,0,0,2,0,0
10359,81c47db8,0,0,16,0,0
10360,a9b2fa1c,0,0,3,0,0
10361,db4de8a4,0,0,6,0,0
10362,0d96eee9,0,0,0,0,3
10363,dd2c23a3,0,0,0,0,2
10364,a7f3a0f4,0,0,1,0,0
10365,27fcc4d0,0,0,3,0,0
10366,98907d94,0,0,0,0,10
10367,e3c2a8ac,0,0,3,0,1
10368,74f49173,0,0,10,0,0
10369,a4507ea0,0,0,33,0,0
10370,ea670273,0,0,0,0,5
10371,4e27b295,0,0,0,0,1
10372,edcaf76f,0,0,3,0,0
10373,a8abe721,0,0,0,0,1
10374,5311221b,0,0,0,3,0
10375,71679140,0,0,0,0,1
10376,9e13a1c1,0,0,44,0,0
10377,3ad91b9c,0,0,3,0,0
10378,e73e1107,5,0,0,2,0
10379,a75f0a1b,0,0,5,0,0
10380,d0ff4adf,0,0,1,0,0
10381,3753a4c5,0,0,0,0,2
10382,08801bfc,0,0,10,0,0
10383,288b50b9,0,0,7,0,0
10384,437822c7,0,0,7,0,1
10385,0bc944a3,0,0,10,0,0
10386,de4d6c3d,0,0,2,0,0
10387,cc81e3be,0,0,12,0,0
10388,3ad8acad,0,0,1,0,0
10389,594a528f,0,0,0,0,4
10390,bd884741,0,0,5,0,0
10391,e27fc97b,0,2,0,0,0
10392,acd50176,0,0,0,0,6
10393,fb9c9930,0,0,2,0,3
10394,08343c0e,0,0,0,0,1
10395,90bd198e,0,0,0,0,0
10396,feeee198,0,0,1,0,0
10397,9b461b93,0,0,1,0,0
10398,01f24fc9,0,0,15,0,0
10399,933df858,0,0,0,1,0
10400,8d01cf7f,0,2,0,0,0
10401,af740fd7,0,0,0,0,10
10402,aedb9f4d,0,0,0,0,2
10403,480fa062,0,0,1,0,0
10404,01ac5844,0,0,2,0,0
10405,d7dffdee,0,16,0,0,0
10406,9dac10f1,0,0,24,0,0
10407,c1a949c7,0,0,0,0,1
10408,881c4d75,0,0,0,0,0
10409,e040a6cb,0,0,0,0,0
10410,08e616b7,0,0,0,0,0
10411,657654a8,3,0,0,0,0
10412,0baa7b0c,0,0,0,0,0
10413,59ac4d7b,0,0,2,0,0
10414,e98c189f,0,0,49,0,0
10415,3cee24fc,0,0,7,0,0
10416,f194953b,0,0,0,0,2
10417,50040aa1,0,0,3,0,0
10418,6b033246,0,0,0,0,0
10419,c7470f99,0,0,0,0,1
10420,db107e30,0,0,8,0,0
10421,d63706dd,0,0,0,0,1
10422,93331edb,0,0,0,0,1
10423,fbe82f85,0,0,1,0,0
10424,311e05d8,0,0,0,0,14
10425,1c659ca3,0,0,0,0,0
10426,e6e0c1fb,0,0,4,0,0
10427,0a244119,0,0,0,0,5
10428,e483c40d,0,0,2,0,0
10429,91d77b52,0,0,0,0,21
10430,36b4767d,1,4,0,2,0
10431,b875956c,0,0,0,8,0
10432,42bae9c8,0,7,0,0,0
10433,6cfd9cf2,0,0,19,0,0
10434,4f8cd3f3,0,0,11,0,0
10435,69e152ed,0,0,0,0,0
10436,76a100a3,0,0,0,0,1
10437,62b7a02e,0,0,0,0,1
10438,8e6b9573,0,0,6,0,0
10439,2b94e3cf,0,0,1,0,0
10440,54669a2b,0,0,1,0,0
10441,b5721099,0,0,0,0,0
10442,e6e52d0d,14,0,6,0,0
10443,c8a9c1c9,0,0,1,0,0
10444,7c7e0de9,0,0,15,0,0
10445,64adea72,0,0,1,0,0
10446,a457c5c2,0,0,2,0,0
10447,1a5e5cb3,0,0,0,0,17
10448,b68fdea3,0,0,1,0,0
10449,3fa26d0e,0,0,10,0,0
10450,37a9a282,0,0,4,0,0
10451,a20de558,0,0,0,0,0
10452,1a8c9f91,0,0,0,0,6
10453,7d128cf2,2,0,5,0,0
10454,e782099d,0,0,3,0,0
10455,3c62bb49,0,0,1,0,0
10456,cf140bc9,0,0,0,0,2
10457,f04b1b63,0,0,1,0,0
10458,440e8c20,0,0,2,0,0
10459,80e15155,0,0,0,0,1
10460,b6267d30,0,2,0,0,0
10461,44951c61,0,0,19,0,0
10462,7821c112,0,0,5,0,0
10463,8bd9a56f,0,0,0,0,12
10464,de820831,0,0,19,0,0
10465,8fb4929e,0,0,52,0,0
10466,d1defe9c,0,0,0,0,14
10467,a774d541,0,0,1,0,0
10468,82483be2,0,0,1,0,0
10469,50b83820,0,0,7,0,0
10470,59cc81a9,0,0,0,0,0
10471,380a9af6,0,2,0,0,0
10472,b0ebcbdb,0,0,2,0,0
10473,20cf2069,0,0,1,0,0
10474,fb36333d,0,0,11,0,0
10475,df56e8df,0,0,13,0,0
10476,ec9751a9,0,0,14,1,0
10477,f720e2a2,0,0,3,0,0
10478,d08674c1,0,0,14,0,0
10479,c137d7e1,0,5,0,0,0
10480,0c1a5105,0,0,31,0,0
10481,088477ee,0,0,8,0,0
10482,4667bbcd,0,0,0,0,4
10483,544472be,0,0,6,0,0
10484,83274379,0,0,0,0,2
10485,2435cd00,0,11,0,0,0
10486,2db315de,0,0,0,0,0
10487,39a1d352,0,0,0,0,14
10488,1b534286,0,0,4,0,0
10489,f59ebb21,0,0,4,0,0
10490,1c5b1d45,0,0,1,0,0
10491,177bc00b,0,2,0,0,1
10492,5c0d5c40,0,0,0,0,1
10493,f8083fa3,0,5,0,0,5
10494,b7be29ab,0,0,0,0,0
10495,b99409cf,0,0,2,0,0
10496,ecca44b9,0,0,5,0,0
10497,a160631f,0,0,5,0,0
10498,6c2a4529,0,0,1,0,0
10499,712e120f,0,0,0,0,5
10500,768d7c30,0,0,0,1,0
10501,2f26786e,0,0,4,0,0
10502,2c09ccd3,0,0,0,0,8
10503,ff20bb3c,0,0,31,0,0
10504,7f182f77,0,3,9,0,0
10505,2eb7e80a,0,0,7,0,0
10506,9d4cc30d,0,0,0,20,0
10507,e352f3f1,0,0,8,0,0
10508,08ea4ea5,0,0,0,0,3
10509,139342c9,0,0,3,0,0
10510,3b5c3c10,0,0,0,0,1
10511,3eebf1ae,0,0,5,0,0
10512,8712fe9a,0,8,0,0,0
10513,c3595481,0,0,2,0,0
10514,96f62b8c,0,0,4,0,0
10515,002e74b2,0,0,0,0,0
10516,18c35c44,0,0,1,0,0
10517,1d88f575,0,0,1,0,0
10518,030c803c,0,0,0,0,0
10519,4b197b3d,0,0,0,0,6
10520,a873708a,0,0,15,0,0
10521,ee76ab81,0,0,0,2,0
10522,c1d2eaa9,0,0,0,0,0
10523,2c6a546a,0,0,1,0,0
10524,dd561eb9,0,0,0,0,19
10525,cd2f9b91,3,0,0,0,0
10526,775a201e,0,0,0,1,0
10527,48581fab,0,0,2,8,0
10528,067925f5,0,0,17,0,0
10529,de5439e4,0,0,4,0,0
10530,18f2318a,0,0,28,0,0
10531,6322f9fd,0,0,0,0,3
10532,84865b70,0,0,0,2,0
10533,abb1e947,0,0,1,0,1
10534,401c18f0,0,0,1,0,0
10535,ca8b3fee,0,0,14,0,0
10536,75408ab9,0,0,28,0,0
10537,b4b19c36,0,0,8,0,0
10538,b9934dcc,0,0,0,0,0
10539,30ed1088,0,0,0,0,0
10540,deace09d,0,0,0,3,0
10541,40e85ec4,0,0,0,0,19
10542,e787a48c,0,0,0,0,0
10543,d64097df,0,0,1,0,0
10544,4f2cc627,0,0,0,0,1
10545,5b978292,0,1,0,0,0
10546,1a0f4edd,0,0,0,0,2
10547,bb8f6408,0,0,5,0,0
10548,fb531e13,0,0,0,0,0
10549,d6180925,0,0,1,0,0
10550,8ba340b3,0,0,0,0,0
10551,60ec24bc,0,1,3,0,0
10552,9e9001af,0,0,0,0,4
10553,a5390239,0,3,0,0,0
10554,8a1f4f30,1,0,1,0,0
10555,768ba47a,0,0,45,0,0
10556,e17e2077,0,0,0,0,2
10557,8931fce9,0,0,0,0,8
10558,b99c5d5e,0,0,2,0,0
10559,40b3f046,0,0,0,0,24
10560,8d0ec0f7,0,0,0,0,0
10561,f1463a1e,0,0,26,0,0
10562,777a26d0,0,0,0,0,0
10563,24ee120a,0,0,3,0,0
10564,dde4883d,0,0,0,0,9
10565,90ec33d8,0,0,3,0,0
10566,53207e25,0,0,2,0,0
10567,5dc1ffeb,0,0,8,0,0
10568,069e9241,0,0,1,0,0
10569,abe89138,0,0,4,0,0
10570,945d4694,0,0,1,0,0
10571,90d7f1e6,0,0,0,0,0
10572,c0d6bcf8,0,0,3,0,0
10573,63eef564,0,0,1,0,0
10574,1478fe6f,0,0,5,0,0
10575,8a5651d4,0,0,0,11,0
10576,66bd31fc,0,0,2,0,0
10577,fc0efffe,0,0,0,0,5
10578,b172e352,0,11,0,0,0
10579,d62f917c,0,0,3,0,0
10580,974e142c,0,0,5,0,0
10581,a5117709,0,0,38,0,0
10582,2fb28d2d,0,0,54,0,0
10583,dad89236,0,0,7,0,0
10584,b5fc0fc2,0,0,0,0,0
10585,e1566003,0,0,12,0,0
10586,7712954f,0,0,0,28,0
10587,127bdef1,0,0,0,0,5
10588,7609ea79,0,0,0,0,0
10589,477e3dd7,0,0,4,0,0
10590,69b10d5b,0,0,12,0,0
10591,2c35e05f,0,0,1,0,0
10592,ebb8786c,0,0,0,0,3
10593,a6db2d1d,0,0,0,0,0
10594,4fb468ae,0,0,5,0,0
10595,4605a65e,0,0,0,0,9
10596,411b6d0b,0,0,0,0,0
10597,e9683e72,0,0,6,0,0
10598,346d4fc3,0,0,0,3,0
10599,3337f3de,0,0,0,1,0
10600,b01346f0,0,0,0,4,0
10601,ecaa3dd7,0,2,0,0,0
10602,79f09540,0,0,0,0,6
10603,3a3f49d3,0,0,0,0,0
10604,5c8be186,0,0,11,0,0
10605,7e1bd7d5,0,0,0,0,2
10606,cb85e914,0,0,11,0,0
10607,321efdd1,0,0,4,0,0
10608,7603e725,0,0,1,0,0
10609,048a0e28,0,3,0,0,0
10610,e801aed1,0,0,0,3,0
10611,74d20c08,0,0,27,0,0
10612,ceba6c2b,0,0,0,0,1
10613,5131087f,0,0,0,0,0
10614,3afd4551,0,0,12,0,0
10615,580b21de,0,0,42,0,0
10616,d042088e,0,0,5,0,0
10617,476f689e,0,0,0,0,1
10618,5bd50e55,0,0,0,0,0
10619,964c0f96,0,0,0,0,21
10620,5cc1bfac,0,0,7,0,3
10621,4f3e8863,0,0,0,0,1
10622,4aa73bce,0,0,34,0,0
10623,653347e5,0,2,0,0,0
10624,d389f4e1,0,0,0,0,5
10625,b823b813,0,0,5,0,0
10626,b1aa74b3,0,0,16,0,0
10627,5265afb4,0,0,12,0,0
10628,e914034e,0,0,0,0,7
10629,5589f1c6,0,0,4,0,0
10630,015f1a84,0,0,0,0,3
10631,7b729104,0,0,1,0,0
10632,4ffb1b5c,0,0,4,0,0
10633,9821c453,0,0,1,0,0
10634,0a5879fc,0,0,27,0,0
10635,601fcd45,0,0,0,2,0
10636,94cc1552,0,0,0,0,28
10637,96d20217,0,0,0,0,5
10638,10c80d84,0,0,0,2,0
10639,e9dc174c,0,0,0,0,0
10640,002ed810,0,0,0,8,0
10641,370c1614,2,0,0,0,0
10642,8301b57a,0,2,0,0,0
10643,c41c0142,0,0,0,0,21
10644,5c36b02c,0,0,1,0,0
10645,1ebc8a7d,4,11,0,0,0
10646,ee541ce4,0,0,5,0,0
10647,fccbe1d7,0,0,2,0,0
10648,b87cf285,0,0,0,2,0
10649,c12446ed,0,0,0,0,1
10650,5a57aff4,0,0,0,1,0
10651,997c615b,0,0,0,0,0
10652,b4c6cfa1,0,0,1,0,0
10653,53a01f1e,0,0,63,0,6
10654,0be3783f,0,0,8,0,0
10655,f8b79d9b,1,0,0,0,36
10656,e53dd67e,0,0,2,0,0
10657,dcdad2cf,0,0,13,0,0
10658,554a5a11,0,0,1,0,0
10659,a3650acb,0,0,0,0,3
10660,90e23f20,0,0,0,2,0
10661,2ea8cb36,1,0,0,0,0
10662,a0d4ab49,0,0,1,0,0
10663,e47a14a3,0,0,1,0,0
10664,8cca6ed8,0,0,0,131,0
10665,1dc27506,0,0,9,0,0
10666,6806ecbf,0,0,1,0,12
10667,fea8510f,0,0,0,0,5
10668,5f114d27,0,0,8,0,0
10669,4ecab589,0,0,3,0,0
10670,75dd47fe,0,0,2,0,0
10671,abedd556,0,0,14,0,0
10672,8d060f38,0,0,0,2,0
10673,0cb7279c,0,0,0,12,0
10674,6f40eb21,0,0,0,2,0
10675,37b22407,0,6,0,0,0
10676,db226133,0,0,4,0,0
10677,c7ec8cf8,0,0,2,0,0
10678,8515a4d2,0,0,1,0,0
10679,fbe84fa9,0,0,14,0,0
10680,c0c4be48,0,0,0,0,66
10681,6689a687,0,0,4,0,0
10682,56585e35,0,0,4,0,0
10683,0a287714,0,1,0,0,0
10684,57388505,0,0,7,0,0
10685,50611d28,0,0,0,0,3
10686,2e12ff19,0,0,0,0,7
10687,85fbe6ac,0,0,0,0,1
10688,2d08dd34,0,0,2,0,0
10689,249d5815,0,0,0,2,0
10690,6e52c76b,0,0,4,0,0
10691,02bf0143,0,0,5,0,0
10692,dbfd7541,0,0,5,0,1
10693,6fe5055a,0,0,1,0,0
10694,0368b777,0,1,0,0,0
10695,2297c221,0,0,0,1,0
10696,fdc3ba98,0,0,2,0,0
10697,6ba60944,0,0,0,0,8
10698,e98ce082,0,0,16,0,45
10699,a08d9a81,0,0,2,0,0
10700,0a5c0f85,0,0,0,4,0
10701,354eef96,0,0,1,0,0
10702,b48b920f,0,0,6,0,0
10703,c2d790ab,0,0,0,3,1
10704,c0203a1e,14,0,0,0,0
10705,13c53387,0,0,3,0,0
10706,cbbbc0ac,0,0,7,0,0
10707,9776fab7,0,0,1,0,0
10708,72472bb8,0,0,1,0,0
10709,6baaea61,0,0,2,0,0
10710,af7f30aa,15,0,0,0,0
10711,b1667ed1,0,4,0,0,0
10712,37a09cda,0,0,0,0,4
10713,2236b068,0,0,2,0,0
10714,f27352c9,0,0,0,0,0
10715,2a9107e0,0,0,5,0,0
10716,e36f1c07,0,0,20,0,0
10717,f9a4370a,0,0,0,7,0
10718,6d862cca,0,0,8,0,0
10719,2800f0a2,0,0,0,0,2
10720,2a1916e9,0,0,0,0,0
10721,87819e7c,0,0,2,0,0
10722,9d747a76,0,0,1,0,0
10723,e5b90637,0,0,7,0,0
10724,5c070517,0,0,2,0,0
10725,cbe47d76,0,0,0,0,4
